time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
71.478816,-0.0864,0.8391,0.611,-0.2602,0.9821,0.4674,0.2302,-0.0475,0.1205,847.6891,-10.7063,-29.8688,-35.8313,69.6433,-47.4479,-10.0849,43.82020143,-111.7828345,0
71.479772,-0.104,0.8455,0.5984,-0.2602,0.9821,0.4674,0.2302,-0.0475,0.1205,847.6891,-10.7063,-29.8688,-35.8313,69.6433,-47.4479,-10.0849,43.82020143,-111.7828345,0
71.500617,-0.104,0.8455,0.5984,-0.2602,0.9821,0.4674,0.2302,-0.0475,0.1205,847.7036,-10.7063,-29.8688,-35.8313,69.6433,-47.4479,-10.0849,43.82020143,-111.7828345,0
71.502842,-0.104,0.8455,0.5984,-0.2602,0.9821,0.4674,0.28,0.0522,0.0431,847.7036,-10.7063,-29.8688,-35.8313,69.6433,-47.4479,-10.0849,43.82020143,-111.7828345,0
71.515276,-0.104,0.8455,0.5984,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.7036,-10.7063,-29.8688,-35.8313,69.6433,-47.4479,-10.0849,43.82020143,-111.7828345,0
71.529862,-0.104,0.8455,0.5984,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.7036,-10.7063,-29.8688,-35.8313,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.531753,-0.104,0.8455,0.5984,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.7036,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.540405,-0.104,0.8455,0.5984,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.704,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.543261,-0.1264,0.8557,0.6071,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.704,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.544364,-0.1316,0.8554,0.6268,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.704,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.54564,-0.1316,0.8601,0.663,0.1669,0.819,0.191,0.28,0.0522,0.0431,847.704,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.575705,-0.1316,0.8601,0.663,0.1669,0.819,0.191,0.4313,-0.0044,0.0418,847.704,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.581141,-0.1316,0.8601,0.663,0.1669,0.819,0.191,0.4313,-0.0044,0.0418,847.7065,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.583445,-0.1316,0.8601,0.663,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8188,-30.3188,-35.3625,68.6829,-48.8705,-10.0608,43.82020143,-111.7828345,0
71.588416,-0.1316,0.8601,0.663,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8188,-30.3188,-35.3625,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.589992,-0.1316,0.8601,0.663,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.599221,-0.103,0.8758,0.6661,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.600723,-0.104,0.8812,0.6163,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.601725,-0.1141,0.886,0.5937,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.7065,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.620843,-0.1141,0.886,0.5937,-0.0367,0.7305,-0.0585,0.4313,-0.0044,0.0418,847.6967,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.642827,-0.1141,0.886,0.5937,-0.0367,0.7305,-0.0585,0.581,0.0606,0.0786,847.6967,-10.8,-30.6563,-35.0813,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.6479,-0.1141,0.886,0.5937,-0.0367,0.7305,-0.0585,0.581,0.0606,0.0786,847.6967,-10.9875,-30.975,-34.6688,68.0106,-51.118,-10.2963,43.82020143,-111.7828345,0
71.653298,-0.1141,0.886,0.5937,-0.0367,0.7305,-0.0585,0.581,0.0606,0.0786,847.6967,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.654751,-0.1141,0.886,0.5937,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.6967,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.660457,-0.1141,0.886,0.5937,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.685,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.676389,-0.1023,0.8864,0.5846,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.685,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.677937,-0.0924,0.8811,0.5804,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.685,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.678822,-0.0847,0.8775,0.5843,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.685,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.679848,-0.0742,0.8672,0.5754,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.685,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.701099,-0.0742,0.8672,0.5754,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.6769,-10.9875,-30.975,-34.6688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.708709,-0.0742,0.8672,0.5754,-0.0147,0.6361,0.5032,0.581,0.0606,0.0786,847.6769,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.712356,-0.0742,0.8672,0.5754,-0.0147,0.6361,0.5032,0.7041,0.2704,0.0691,847.6769,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.723173,-0.0742,0.8672,0.5754,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.6769,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.740699,-0.0742,0.8672,0.5754,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.743424,-0.0806,0.8683,0.5639,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.744907,-0.0899,0.8659,0.5253,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.746013,-0.1176,0.8692,0.5029,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.1375,-31.425,-34.0312,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.769441,-0.1176,0.8692,0.5029,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.175,-32.1,-33.4688,67.7959,-53.4849,-7.8081,43.82020143,-111.7828345,0
71.771461,-0.1176,0.8692,0.5029,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.685,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.780906,-0.1176,0.8692,0.5029,0.1892,0.3777,0.3393,0.7041,0.2704,0.0691,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.78227,-0.1176,0.8692,0.5029,0.1892,0.3777,0.3393,0.6715,0.1614,0.1074,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.793159,-0.1176,0.8692,0.5029,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.810754,-0.1061,0.8796,0.4677,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.812351,-0.1013,0.8809,0.48,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.813573,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6816,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.820864,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6823,-11.175,-32.1,-33.4688,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.828913,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6823,-11.25,-32.9625,-32.5125,67.4043,-56.3134,-7.8271,43.82020143,-111.7828345,0
71.830472,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.6715,0.1614,0.1074,847.6823,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.85172,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.618,0.0938,0.1831,847.6823,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.863871,-0.0976,0.8921,0.4806,0.2469,-0.0107,0.3367,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.865488,-0.0976,0.8921,0.4806,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.876995,-0.1004,0.8957,0.4665,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.878535,-0.1038,0.9014,0.428,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.879691,-0.1008,0.9085,0.3946,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.880984,-0.0657,0.9149,0.3942,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,67.0901,-58.798,-7.2814,43.82020143,-111.7828345,0
71.888822,-0.0657,0.9149,0.3942,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.25,-32.9625,-32.5125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.890387,-0.0657,0.9149,0.3942,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6782,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.901755,-0.0657,0.9149,0.3942,-0.0262,-0.0751,0.0207,0.618,0.0938,0.1831,847.6725,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.921835,-0.0657,0.9149,0.3942,-0.0262,-0.0751,0.0207,0.4313,0.0566,0.243,847.6725,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.932183,-0.0657,0.9149,0.3942,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6725,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.94117,-0.0657,0.9149,0.3942,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.943074,-0.0548,0.9267,0.3894,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.944131,-0.0691,0.9389,0.3817,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.945432,-0.0829,0.9402,0.3378,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3438,-33.9375,-31.6125,66.232,-61.2797,-6.5542,43.82020143,-111.7828345,0
71.95222,-0.0829,0.9402,0.3378,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3438,-33.9375,-31.6125,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
71.953797,-0.0829,0.9402,0.3378,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6628,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
71.982068,-0.0829,0.9402,0.3378,-0.0775,-0.0045,-0.2343,0.4313,0.0566,0.243,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
71.990619,-0.0829,0.9402,0.3378,-0.0775,-0.0045,-0.2343,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
72.001973,-0.0829,0.9402,0.3378,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
72.011578,-0.0754,0.9437,0.3289,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
72.012878,-0.031,0.9281,0.3389,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
72.013954,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,64.8746,-63.1713,-5.6775,43.82020143,-111.7828345,0
72.015058,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3813,-35.0438,-30.7875,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.016131,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6469,-11.3625,-35.9813,-30.0563,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.023,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,0.1379,-0.0049,0.2348,847.6418,-11.3625,-35.9813,-30.0563,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.062236,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,-0.09,0.0963,0.1656,847.6418,-11.3625,-35.9813,-30.0563,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.066061,-0.0406,0.9219,0.3495,0.072,0.2073,-0.6039,-0.09,0.0963,0.1656,847.6489,-11.3625,-35.9813,-30.0563,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.070726,-0.0406,0.9219,0.3495,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.3625,-35.9813,-30.0563,62.7679,-64.1619,-4.6765,43.82020143,-111.7828345,0
72.072152,-0.0406,0.9219,0.3495,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.3625,-35.9813,-30.0563,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.073416,-0.0406,0.9219,0.3495,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.076346,-0.0624,0.921,0.3659,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.077517,-0.0512,0.9084,0.3388,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.078579,-0.064,0.9228,0.2896,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.07958,-0.0431,0.8883,0.3636,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6489,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.102417,-0.0431,0.8883,0.3636,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6611,-11.625,-36.9563,-29.1188,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.13075,-0.0431,0.8883,0.3636,0.1479,0.1957,-0.868,-0.09,0.0963,0.1656,847.6611,-11.5875,-37.5938,-28.4438,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.132744,-0.0431,0.8883,0.3636,0.1479,0.1957,-0.868,-0.2626,-0.0137,0.0647,847.6611,-11.5875,-37.5938,-28.4438,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.140142,-0.0431,0.8883,0.3636,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6611,-11.5875,-37.5938,-28.4438,60.3209,-64.3838,-4.1292,43.82020143,-111.7828345,0
72.141653,-0.0431,0.8883,0.3636,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6611,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.142775,-0.0431,0.8883,0.3636,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6982,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.143747,-0.0291,0.8822,0.4054,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6982,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.144977,-0.0153,0.8988,0.3888,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6982,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.14605,-0.0359,0.9078,0.3882,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6982,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.181377,-0.0359,0.9078,0.3882,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6967,-11.5875,-37.5938,-28.4438,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.190339,-0.0359,0.9078,0.3882,0.0597,0.046,-0.9796,-0.2626,-0.0137,0.0647,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.200357,-0.0359,0.9078,0.3882,0.0597,0.046,-0.9796,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.210069,-0.0359,0.9078,0.3882,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.211605,-0.0623,0.8937,0.3845,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.21283,-0.0683,0.8816,0.376,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.213872,-0.065,0.8752,0.3664,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.214986,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6967,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.220796,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6933,-11.7938,-38.1,-28.05,58.8798,-64.0354,-3.8325,43.82020143,-111.7828345,0
72.250851,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6933,-11.7938,-38.1,-28.05,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.252662,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.6933,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.261849,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.3212,-0.0944,0.0523,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.271536,-0.0402,0.8708,0.363,0.1969,0.0346,-0.5621,-0.4778,-0.2316,0.0924,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.276333,-0.0409,0.8708,0.4451,0.1969,0.0346,-0.5621,-0.4778,-0.2316,0.0924,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.277532,-0.0219,0.8745,0.5232,0.1969,0.0346,-0.5621,-0.4778,-0.2316,0.0924,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.279151,0.0058,0.8615,0.5579,0.1969,0.0346,-0.5621,-0.4778,-0.2316,0.0924,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.280245,0.0058,0.8615,0.5579,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7055,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.300802,0.0058,0.8615,0.5579,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7184,-12.0563,-38.2125,-27.9,57.7823,-63.0737,-3.2706,43.82020143,-111.7828345,0
72.309368,0.0058,0.8615,0.5579,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7184,-12.0563,-38.2125,-27.9,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.310796,0.0058,0.8615,0.5579,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7184,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.326061,0.017,0.8603,0.5783,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7184,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.327048,0.0223,0.864,0.5557,-0.1773,-0.0122,-0.9453,-0.4778,-0.2316,0.0924,847.7184,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.340447,0.0223,0.864,0.5557,-0.1773,-0.0122,-0.9453,0.0085,0.0103,-0.111,847.7184,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.341594,0.0223,0.864,0.5557,-0.1773,-0.0122,-0.9453,0.0085,0.0103,-0.111,847.7182,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.349421,0.0223,0.864,0.5557,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7182,-12.2813,-38.0813,-28.125,56.9463,-61.9455,-2.6908,43.82020143,-111.7828345,0
72.369777,0.0223,0.864,0.5557,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7182,-12.2813,-38.0813,-28.125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.371861,0.0223,0.864,0.5557,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7182,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.381903,0.0223,0.864,0.5557,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.393688,-0.0122,0.8795,0.5099,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.395117,-0.0495,0.8945,0.4803,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.39627,-0.0217,0.8872,0.4821,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.397521,0.022,0.8871,0.4916,0.3058,-0.1169,0.4839,0.0085,0.0103,-0.111,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.410941,0.022,0.8871,0.4916,0.3058,-0.1169,0.4839,0.1432,0.1174,-0.0198,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.420275,0.022,0.8871,0.4916,0.3752,-0.0576,0.5709,0.1432,0.1174,-0.0198,847.7141,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.421762,0.022,0.8871,0.4916,0.3752,-0.0576,0.5709,0.1432,0.1174,-0.0198,847.7048,-12.5813,-37.8,-28.3125,57.7753,-61.7917,-2.9686,43.82020143,-111.7828345,0
72.428682,0.022,0.8871,0.4916,0.3752,-0.0576,0.5709,0.1432,0.1174,-0.0198,847.7048,-12.5813,-37.8,-28.3125,57.779,-62.058,-3.019,43.82020143,-111.7828345,0
72.430244,0.022,0.8871,0.4916,0.3752,-0.0576,0.5709,0.1432,0.1174,-0.0198,847.7048,-12.7313,-37.35,-28.3688,57.779,-62.058,-3.019,43.82020143,-111.7828345,0
72.454463,0.0213,0.8918,0.5066,0.3752,-0.0576,0.5709,0.1432,0.1174,-0.0198,847.7048,-12.7313,-37.35,-28.3688,57.779,-62.058,-3.019,43.82020143,-111.7828345,0
