"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.096920142E1,-5.073652411E-1,-1.263066701E0,-3.039423627E-1
9.097922542E1,-7.495013648E-1,-1.222820316E0,-3.905279320E-1
9.098924942E1,-8.550143713E-1,-1.149354290E0,-7.606391412E-1
9.099927342E1,1.242825687E-1,-1.297739813E0,-8.641266721E-1
9.100929742E1,1.948227936E-1,-1.613095648E0,-5.739030468E-1
9.101932042E1,3.548312652E-1,-1.912942182E0,-2.263790470E-1
9.102934442E1,5.673880792E-1,-1.712507231E0,1.642520884E-1
9.103936842E1,5.320375675E-1,-1.697690387E0,2.913299185E-1
9.104939242E1,-4.174502671E-2,-1.519217724E0,6.166543794E-1
9.105941642E1,-3.693633503E-1,-1.290162260E0,4.790617937E-1
9.106943942E1,-6.000599813E-1,-9.702151177E-1,1.438052523E-1
9.107946342E1,-7.718535161E-1,-8.485425999E-1,1.963541794E-1
9.108948742E1,-1.048767124E0,-8.133055973E-1,1.589436936E-1
9.109951142E1,-9.278677547E-1,-6.610970190E-1,5.059829593E-2
9.110953542E1,-7.691228664E-1,-9.774664691E-1,-1.652329588E-1
9.111955842E1,-4.289336139E-1,-1.257601601E0,-4.899300134E-1
9.112958242E1,-2.012465447E-1,-1.068750934E0,-7.185216469E-1
9.113960642E1,-2.141969579E-1,-1.125959946E0,-8.209824067E-1
9.114963042E1,-2.602127910E-1,-1.016612189E0,-7.593387204E-1
9.115965442E1,-2.522418666E-1,-9.790888522E-1,-6.788988671E-1
9.116967742E1,-1.872681910E-1,-1.073846271E0,-4.161568630E-1
9.117970142E1,-2.964655280E-1,-1.091412330E0,-2.388982281E-1
9.118972542E1,-3.979498029E-1,-9.391562431E-1,-3.515386981E-1
9.119974942E1,-3.888445187E-1,-8.618880656E-1,-4.499660486E-1
9.120977342E1,-4.187582892E-1,-9.391770738E-1,-3.070709154E-1
9.121979642E1,-4.752605188E-1,-1.003430153E0,-1.116286093E-1
9.122982042E1,-4.586626124E-1,-1.080374760E0,-5.156747192E-2
9.123984442E1,-2.420718044E-1,-1.171084809E0,-6.156124055E-2
9.124986842E1,-6.189277768E-3,-1.260701502E0,1.211654180E-1
9.125989242E1,-3.264471263E-1,-1.481382584E0,4.161024839E-1
9.126991642E1,-2.106243092E-1,-1.315012488E0,5.828013396E-1
9.127993942E1,-2.237840527E-1,-1.466242973E0,5.168301290E-1
9.128996342E1,2.718955278E-3,-1.718864762E0,3.582162184E-1
9.129998742E1,1.742967278E-1,-1.647398339E0,6.730300167E-1
9.131001142E1,-4.492877716E-1,-1.812121420E0,1.102346916E0
9.132003542E1,-7.770288867E-1,-1.794292967E0,1.156267015E0
9.133005842E1,-9.348382205E-1,-1.924646992E0,1.158840374E0
9.134008242E1,-5.454002094E-1,-2.020521156E0,1.145830320E0
9.135010642E1,-1.910098243E-1,-2.095690622E0,1.181324673E0
9.136013042E1,-5.316639304E-2,-2.309937427E0,1.033172893E0
9.137015442E1,2.145811200E-2,-2.422447943E0,6.365004140E-1
9.138017742E1,-7.291068614E-2,-2.356996403E0,5.569163007E-1
9.139020142E1,-7.323462188E-2,-2.275759428E0,5.882825196E-1
9.140022542E1,-1.087932944E-1,-2.429388734E0,5.470485395E-1
9.141024942E1,-2.147635531E-1,-2.447539368E0,5.534521177E-1
9.142027342E1,-1.662685007E-1,-2.366733918E0,6.817748201E-1
9.143029642E1,-1.897018021E-1,-2.140318180E0,7.115786630E-1
9.144032042E1,-3.965289295E-1,-2.040253609E0,5.921668249E-1
9.145034442E1,-5.057256818E-1,-1.757861305E0,5.585617071E-1
9.146036842E1,-2.410538042E-1,-1.327892734E0,5.749701637E-1
9.147039204E1,-2.500550079E-1,-1.288901308E0,4.452087539E-1
9.148041504E1,-2.642438614E-1,-1.065534015E0,3.451088074E-1
9.149043904E1,-3.745626944E-1,-8.002408710E-1,1.648464578E-1
9.150046304E1,-5.592113328E-1,-7.704604170E-1,-1.599043912E-1
9.151048704E1,-5.704087508E-1,-6.322423254E-1,-6.442529449E-1
9.152051104E1,-4.167158568E-1,-4.693934226E-1,-1.113901598E0
9.153053404E1,6.752890885E-2,-1.984122531E-1,-1.473225279E0
9.154055804E1,4.367045635E-1,1.633076169E-1,-1.607089388E0
9.155058204E1,4.186951393E-1,3.972931606E-1,-1.654870788E0
9.156060604E1,5.172704244E-1,6.164180057E-1,-1.535741370E0
9.157063004E1,3.353337246E-1,5.183492357E-1,-1.098312629E0
9.158065404E1,8.325733423E-2,4.816680439E-1,-5.463249466E-1
9.159067704E1,-5.145491302E-2,6.450785717E-1,-2.338167053E-1
9.160070104E1,-3.001592141E-1,9.341334848E-1,-4.776707411E-2
9.161072504E1,-6.495151466E-1,1.082305145E0,2.656778911E-1
9.162074904E1,-7.211476314E-1,1.132988080E0,3.111560726E-1
9.163077304E1,-7.023137498E-1,1.197504795E0,3.146679103E-2
9.164079604E1,-4.707277572E-1,1.062338950E0,-2.189080596E-1
9.165082004E1,1.453442395E-1,7.213572541E-1,-6.984402618E-1
9.166084404E1,7.085170609E-1,5.470362604E-1,-1.052654353E0
9.167086804E1,9.605174375E-1,4.758214130E-1,-1.082303830E0
9.168089204E1,9.619850886E-1,3.538006935E-1,-1.079078213E0
9.169091504E1,1.054276371E0,3.175716376E-1,-1.277250292E0
9.170093904E1,1.165607357E0,4.237238909E-1,-1.499252406E0
9.171096304E1,1.153235233E0,4.394825757E-1,-1.526482304E0
9.172098704E1,1.202945337E0,3.297815010E-1,-1.277133348E0
9.173101104E1,1.230416141E0,4.256558110E-1,-8.553283668E-1
9.174103504E1,1.177069069E0,6.080452314E-1,-3.785504955E-1
9.175105804E1,1.070012982E0,6.371151026E-1,-2.059126228E-1
9.176108204E1,7.410457063E-1,6.211945961E-1,-3.181815022E-1
9.177110604E1,4.449877292E-1,6.790796922E-1,-4.052804571E-1
9.178113004E1,3.048656380E-1,6.669804874E-1,-3.056526732E-1
9.179115404E1,3.807420319E-1,5.684500797E-1,-1.292006618E-1
9.180117704E1,6.722280711E-1,6.943369782E-1,1.810423681E-1
9.181120104E1,7.815405983E-1,6.358029874E-1,4.610088077E-1
9.182122504E1,7.762009209E-1,4.628885414E-1,6.225150436E-1
9.183124904E1,8.798053962E-1,4.864741628E-1,6.187190312E-1
9.184127304E1,7.262510812E-1,4.661419322E-1,5.306810135E-1
9.185129604E1,4.037812310E-1,4.726707870E-1,4.204802942E-1
9.186132004E1,1.162028861E-1,6.836725339E-1,4.397188032E-1
9.187134404E1,-3.817302114E-1,8.489989020E-1,5.953205207E-1
9.188136804E1,-7.500603586E-1,9.747858131E-1,5.701573205E-1
9.189139204E1,-9.307416612E-1,1.064780894E0,4.175906003E-1
9.190141504E1,-9.346370763E-1,9.393284436E-1,3.477084795E-1
9.191143904E1,-1.001610500E0,6.981547715E-1,2.311690861E-1
9.192146304E1,-1.189823601E0,6.612388140E-1,1.709655690E-1
9.193148704E1,-1.233408746E0,4.575854091E-1,1.683077171E-1
9.194151104E1,-3.169155800E-1,5.924173781E-1,7.538932085E-2
9.195153504E1,2.154909468E-1,6.733950292E-1,7.060454428E-2
9.196155804E1,1.331972337E-1,5.447410820E-1,1.429553595E-1
9.197158204E1,-5.117939222E-1,-1.215957731E-2,6.301123309E-1
9.198160604E1,-7.737667251E-1,2.249936955E-1,6.727449650E-1
9.199163004E1,-6.003184283E-1,4.991860096E-1,6.777595371E-1
9.200165404E1,-6.915811855E-1,7.152980769E-1,8.943292952E-1
9.201167704E1,-3.542465436E-1,1.150519933E0,1.052741769E0
9.202170104E1,-3.315394664E-1,1.058365767E0,7.157971367E-1
9.203172504E1,-7.123487413E-1,8.135152200E-1,-7.867779493E-2
9.204174904E1,-1.184458780E0,6.015010276E-1,-5.758674189E-1
9.205177304E1,-1.122834390E0,9.517347734E-1,-4.155075297E-1
9.206179604E1,-1.004095566E0,1.096494584E0,-2.745621505E-1
9.207182004E1,-8.830277967E-1,1.041903517E0,-4.540734252E-1
9.208184404E1,-6.706768048E-1,1.057049121E0,-4.394720507E-1
9.209186804E1,-7.325549644E-1,1.027515711E0,-3.825149077E-1
9.210189204E1,-8.311372662E-1,1.001427336E0,-4.686669061E-1
9.211191604E1,-9.592064917E-1,1.106160908E0,-6.317264548E-1
9.212193904E1,-6.569954896E-1,1.312005119E0,-8.158313021E-1
9.213196304E1,-4.614306843E-1,1.516756631E0,-9.889688194E-1
9.214198704E1,-7.493440747E-1,1.506255177E0,-9.222944811E-1
9.215201104E1,-1.080887049E0,1.327059799E0,-6.951088107E-1
9.216203504E1,-1.131771274E0,1.178355310E0,-4.239485702E-1
9.217205804E1,-1.487935120E0,1.013724030E0,-2.693370786E-1
9.218208204E1,-2.725354471E0,6.423550849E-1,-1.601414958E-1
9.219210604E1,-2.620609789E0,6.696909642E-1,6.530404329E-2
9.220213004E1,-2.127170277E0,7.639055420E-1,2.703637035E-1
9.221215404E1,-1.889630649E0,6.014334923E-1,2.809163198E-1
9.222217704E1,-8.046786153E-1,1.424912075E0,1.544708660E-1
9.223220104E1,-6.538643056E-1,1.280311309E0,4.844375776E-1
9.224222504E1,-9.443329293E-1,6.339087819E-1,4.857330282E-1
9.225224904E1,-8.445420080E-1,5.527146377E-1,4.597389387E-1
9.226227304E1,-8.476433712E-1,6.070930123E-1,3.293888605E-1
9.227229704E1,-8.612217754E-1,4.580857846E-1,1.214937392E-1
9.228232004E1,-9.341184282E-1,3.994228627E-1,-1.034850459E-1
9.229234404E1,-1.097762114E0,1.828327855E-1,-3.565518084E-1
9.230236804E1,-1.411096859E0,-3.524379998E-1,-4.650623900E-1
9.231239204E1,-1.720808669E0,-8.625235118E-1,-6.378196920E-1
9.232241604E1,-1.699232444E0,-1.288205489E0,-6.506847359E-1
9.233243904E1,-1.358503493E0,-1.599730082E0,-5.792883325E-1
9.234246304E1,-8.741236567E-1,-1.738732724E0,-6.484842825E-1
9.235248704E1,-4.476622456E-1,-1.771568056E0,-8.570337072E-1
9.236251104E1,4.897043109E-3,-1.834557625E0,-9.741822343E-1
9.237253504E1,2.384050155E-1,-1.756761444E0,-8.525044540E-1
9.238255904E1,2.307667977E-1,-1.768248592E0,-4.402897838E-1
9.239258204E1,3.840860546E-2,-1.890106174E0,1.590808108E-2
9.240260604E1,1.734436190E-1,-1.905752007E0,4.040238905E-1
9.241263004E1,5.357113731E-1,-1.661591578E0,4.338452750E-1
9.242265404E1,9.920257437E-1,-1.270273979E0,2.035436234E-1
9.243267804E1,1.509129522E0,-1.146237286E0,-2.253809273E-3
9.244270104E1,1.881859699E0,-1.268221022E0,-6.682782769E-2
9.245272504E1,2.002483081E0,-1.296158726E0,-8.733722895E-2
9.246274904E1,1.782469897E0,-1.207718127E0,8.983325914E-2
9.247277317E1,1.369659981E0,-1.207795018E0,4.214382143E-1
9.248279717E1,1.067827878E0,-1.179672250E0,8.055828872E-1
9.249282017E1,1.011533225E0,-1.114868143E0,1.227162458E0
9.250284417E1,1.017063521E0,-1.052065246E0,1.663866144E0
9.251286817E1,9.968888730E-1,-8.739634430E-1,2.047032140E0
9.252289217E1,1.071385324E0,-7.127168235E-1,2.312523504E0
9.253291617E1,1.082850544E0,-6.429858533E-1,2.560139346E0
9.254294017E1,1.183592808E0,-6.530866259E-1,2.681136657E0
9.255296317E1,1.222637590E0,-6.022246206E-1,2.684910450E0
9.256298717E1,1.219504652E0,-7.937104082E-1,2.609273500E0
9.257301117E1,1.093728704E0,-1.052490047E0,2.418049229E0
9.258303517E1,8.629016805E-1,-1.215107253E0,2.086653896E0
9.259305917E1,7.240320629E-1,-1.178817971E0,1.532914095E0
9.260308217E1,8.208549374E-1,-1.200340987E0,1.057017546E0
9.261310617E1,1.086203338E0,-1.162620015E0,6.022526872E-1
9.262313017E1,1.307750831E0,-8.885882065E-1,2.050035270E-1
9.263315417E1,1.483412883E0,-6.177457622E-1,-3.896906108E-2
9.264317817E1,1.464357977E0,-4.040262294E-1,-1.807748580E-1
9.265320217E1,1.292075030E0,-2.582171363E-1,-1.469836526E-1
9.266322517E1,1.212838826E0,-1.467130727E-1,-7.939057052E-4
9.267324917E1,1.076827328E0,-1.366663867E-1,2.734488407E-1
9.268327317E1,9.038783830E-1,2.861627340E-3,4.663587177E-1
9.269329717E1,5.962084204E-1,1.225892150E-1,5.508065450E-1
9.270332117E1,5.039680088E-1,1.364126176E-1,6.124980323E-1
9.271334417E1,6.427329612E-1,2.250280479E-1,6.135040458E-1
9.272336817E1,8.523644131E-1,5.017419738E-1,5.052948882E-1
9.273339217E1,1.008090384E0,6.883590773E-1,3.962881704E-1
9.274341617E1,1.083978472E0,8.135064492E-1,3.647960901E-1
9.275344017E1,9.676136184E-1,9.739809439E-1,3.484597005E-1
9.276346417E1,4.868076003E-1,1.147595302E0,2.901635452E-1
9.277348717E1,8.786961794E-2,1.194050260E0,1.950875263E-1
9.278351117E1,-3.382386214E-1,1.275721245E0,2.911664888E-2
9.279353517E1,-8.430153000E-1,1.442634109E0,-1.547734594E-1
9.280355917E1,-1.099716253E0,1.499051262E0,-2.617225420E-1
9.281358317E1,-9.580358791E-1,1.469991769E0,-2.495090242E-1
9.282360617E1,-6.750207013E-1,1.489984277E0,-2.086448805E-1
9.283363017E1,-5.181393206E-1,1.336778748E0,-2.257446241E-1
9.284365417E1,-5.930573559E-1,1.287164831E0,-2.945755617E-1
9.285367817E1,-8.368745542E-1,1.293171383E0,-3.207852674E-1
9.286370217E1,-1.026923681E0,1.312552272E0,-1.692967006E-1
9.287372617E1,-1.265592991E0,1.296821215E0,3.860331774E-3
9.288374917E1,-1.429926063E0,1.371977524E0,2.744355583E-1
9.289377317E1,-1.424496338E0,1.509328328E0,5.598253635E-1
9.290379717E1,-1.389815918E0,1.722464016E0,9.218673420E-1
9.291382117E1,-1.393399676E0,1.835504436E0,1.375531608E0
9.292384517E1,-1.456954232E0,1.888340461E0,1.832739580E0
9.293386817E1,-1.658651013E0,1.841418602E0,2.222746525E0
9.294389217E1,-1.812302976E0,1.728752989E0,2.563329295E0
9.295391617E1,-1.799065465E0,1.589222928E0,2.679942656E0
9.296394017E1,-1.748320988E0,1.389745459E0,2.497320077E0
9.297396417E1,-1.597235953E0,1.193256501E0,2.057350867E0
9.298398817E1,-1.449297888E0,9.111184055E-1,1.442557218E0
9.299401117E1,-1.245596098E0,4.867356795E-1,7.947243154E-1
9.300403517E1,-8.831552660E-1,-3.958711177E-2,1.419306350E-1
9.301405917E1,-6.164456338E-1,-3.855557522E-1,-5.706965800E-1
9.302408317E1,-5.071845621E-1,-4.919958347E-1,-1.390961387E0
9.303410717E1,-5.219704163E-1,-5.751324239E-1,-2.162698105E0
9.304413017E1,-5.410598212E-1,-4.526601532E-1,-2.822284935E0
9.305415417E1,-6.080326599E-1,-2.712918028E-1,-3.351266162E0
9.306417817E1,-5.651339775E-1,-4.832577556E-2,-3.593302299E0
9.307420217E1,-1.806321859E-1,-6.290463835E-2,-3.501570010E0
9.308422617E1,3.999495506E-1,-1.005832189E-1,-3.080686258E0
9.309425017E1,1.049136084E0,-9.449860632E-2,-2.517076650E0
9.310427317E1,1.033750305E0,-1.788628185E-1,-1.817459636E0
9.311429717E1,8.076916856E-1,-1.668093681E-1,-1.346694456E0
9.312432117E1,7.388038838E-1,-1.008162305E-1,-8.785523379E-1
9.313434517E1,8.817858481E-1,-9.346861929E-2,-4.251077076E-1
9.314436917E1,1.087903708E0,-2.281030986E-1,-8.220249653E-2
9.315439217E1,1.149034009E0,-3.790916553E-1,3.014246978E-2
9.316441617E1,1.106349335E0,-5.114524448E-1,-6.534607016E-2
9.317444017E1,1.070234592E0,-4.340771171E-1,-4.980681682E-1
9.318446417E1,1.102894800E0,-3.825035056E-1,-1.017961727E0
9.319448817E1,1.253626664E0,-3.726427612E-1,-1.506255616E0
9.320451217E1,1.370664532E0,-2.457733843E-1,-1.919082051E0
9.321453517E1,1.569673932E0,-1.616316587E-2,-2.150009647E0
9.322455917E1,1.682629275E0,1.275412220E-1,-2.246600533E0
9.323458317E1,1.720478886E0,1.646444365E-1,-2.143615132E0
9.324460717E1,1.750837630E0,2.527847806E-1,-1.904910593E0
9.325463117E1,1.676946366E0,2.987500352E-1,-1.580810101E0
9.326465417E1,1.546953991E0,4.547569647E-1,-1.217066363E0
9.327467817E1,1.249093317E0,5.974024218E-1,-9.022605316E-1
9.328470217E1,1.132115090E0,6.414565140E-1,-5.586755817E-1
9.329472617E1,1.216180510E0,5.781677136E-1,-2.111604258E-1
9.330475017E1,1.207875710E0,5.691118383E-1,-1.033365997E-1
9.331477417E1,1.198030168E0,6.592419899E-1,-1.996742284E-1
9.332479717E1,1.053118038E0,8.082688057E-1,-3.951840699E-1
9.333482117E1,7.965960091E-1,9.440382296E-1,-6.532052513E-1
9.334484517E1,4.992481363E-1,9.338781077E-1,-9.640374613E-1
9.335486917E1,4.601472205E-1,8.188522661E-1,-1.205454962E0
9.336489317E1,5.334771520E-1,7.207690242E-1,-1.318928368E0
9.337491717E1,5.385490268E-1,6.627275151E-1,-1.417979032E0
9.338494017E1,3.053468639E-1,6.255985728E-1,-1.530878241E0
9.339496417E1,9.842384219E-2,7.020263591E-1,-1.573581626E0
9.340498817E1,-3.470848739E-2,6.833959606E-1,-1.516906904E0
9.341501217E1,-1.967617303E-1,4.668279567E-1,-1.252734379E0
9.342503617E1,-5.175838351E-1,2.539068612E-1,-9.979466343E-1
9.343505917E1,-1.138547028E0,2.245459449E-1,-8.650663197E-1
9.344508317E1,-1.776577658E0,2.861633188E-1,-7.949383235E-1
9.345510717E1,-1.973543456E0,2.259878683E-1,-7.275129104E-1
9.346513117E1,-2.012047371E0,9.597795188E-2,-5.539856762E-1
9.347515517E1,-1.940308467E0,-1.078226566E-3,-5.209547549E-1
9.348517917E1,-1.945782630E0,1.583367527E-2,-5.687867332E-1
9.349520217E1,-2.025560287E0,-1.193858179E-1,-6.333709842E-1
9.350522617E1,-2.137320458E0,-3.205975717E-1,-7.230596709E-1
9.351525017E1,-2.219194926E0,-4.152619466E-1,-8.285136205E-1
9.352527417E1,-2.280328735E0,-4.924694592E-1,-1.007608573E0
9.353529817E1,-2.348418977E0,-5.585698932E-1,-1.227740455E0
9.354532117E1,-2.351299900E0,-3.408391705E-1,-1.457820205E0
9.355534517E1,-1.899817668E0,5.301518404E-1,-1.493094703E0
9.356536917E1,-1.017996152E0,1.255812938E0,-1.073173403E0
9.357539317E1,-3.690078396E-1,1.513747946E0,-3.858109832E-1
9.358541717E1,-2.156733799E-1,1.646623583E0,4.432598770E-1
9.359544117E1,-2.902721572E-1,1.524992141E0,1.219162590E0
9.360546417E1,-5.963931924E-1,1.177803772E0,1.716059561E0
9.361548817E1,-1.078501385E0,9.251669258E-1,1.779828125E0
9.362551217E1,-1.685630651E0,6.975213718E-1,1.304047204E0
9.363553617E1,-2.093071654E0,4.162445712E-1,4.152622390E-1
9.364556017E1,-1.972640646E0,2.116937649E-1,-7.767078745E-1
9.365558417E1,-1.548207049E0,1.129603127E-1,-1.906931391E0
9.366560717E1,-9.953779525E-1,-2.318421006E-2,-2.881066993E0
9.367563117E1,-5.424584752E-1,-1.308171245E-1,-3.648526327E0
9.368565517E1,-1.556183821E-1,-9.672025591E-2,-4.181580725E0
9.369567917E1,5.892590046E-2,-1.633179957E-1,-4.285499196E0
9.370570317E1,4.256001163E-1,-2.971940911E-1,-3.795272729E0
9.371572717E1,8.365465254E-1,-4.875344092E-1,-2.836704753E0
9.372575017E1,1.006283010E0,-7.828737634E-1,-1.705445695E0
9.373577417E1,9.816972220E-1,-8.843165231E-1,-6.859468085E-1
9.374579817E1,8.730927926E-1,-7.967211396E-1,1.427088994E-1
9.375582217E1,8.212081093E-1,-6.387027678E-1,8.364254880E-1
9.376584617E1,9.219205517E-1,-4.547695363E-1,1.406272906E0
9.377586917E1,1.141847196E0,-4.051807621E-1,1.773803154E0
9.378589317E1,1.153809430E0,-4.869280529E-1,1.963967471E0
9.379591717E1,9.447398955E-1,-5.375485682E-1,2.106167078E0
9.380594117E1,9.359374970E-1,-5.512447938E-1,2.076695942E0
9.381596517E1,1.030937794E0,-6.285201341E-1,1.884714310E0
9.382598917E1,1.111448691E0,-6.403879353E-1,1.571193624E0
9.383601217E1,1.292646888E0,-7.172963628E-1,1.262132024E0
9.384603617E1,1.565587313E0,-8.452889898E-1,9.229432297E-1
9.385606017E1,1.806454591E0,-7.824018931E-1,4.756464350E-1
9.386608417E1,1.930188106E0,-5.934394714E-1,-6.955774650E-3
9.387610817E1,1.922111932E0,-4.429432502E-1,-3.856449953E-1
9.388613217E1,1.738618119E0,-3.302828997E-1,-5.153174543E-1
9.389615517E1,1.542013679E0,-2.277703920E-1,-4.910795029E-1
9.390617917E1,1.240725952E0,-1.956899357E-1,-3.506353033E-1
9.391620317E1,1.010401204E0,-1.288968989E-1,-1.277417815E-1
9.392622717E1,9.946698546E-1,-7.222743899E-2,1.192223152E-1
9.393625117E1,9.746068883E-1,-8.716736734E-3,3.015174492E-1
9.394627417E1,9.031106436E-1,1.447162485E-1,3.322012981E-1
9.395629817E1,9.202038091E-1,3.731005982E-1,3.460137006E-1
9.396632217E1,1.050407268E0,5.407174668E-1,3.643237082E-1
9.397634617E1,1.234143156E0,6.431431434E-1,3.223206731E-1
9.398637017E1,1.276430805E0,6.876670593E-1,3.154725603E-1
9.399639417E1,1.241607712E0,7.091365734E-1,2.811610258E-1
9.400641717E1,1.145277758E0,7.905388784E-1,2.194401562E-1
9.401644117E1,1.090477068E0,8.273012003E-1,1.525303944E-1
9.402646517E1,1.017452361E0,7.910920250E-1,2.937177021E-2
9.403648917E1,7.873626709E-1,8.489242038E-1,-8.897126991E-2
9.404651317E1,5.689288205E-1,8.170758820E-1,-2.212913847E-1
9.405653717E1,5.587429708E-1,7.336551180E-1,-3.040973504E-1
9.406656017E1,5.467251885E-1,7.280564091E-1,-3.264442027E-1
9.407658417E1,4.616575563E-1,7.188958687E-1,-3.284860504E-1
9.408660817E1,3.104041207E-1,7.879620105E-1,-3.707052863E-1
9.409663217E1,3.015783334E-1,8.858850387E-1,-3.705555975E-1
9.410665617E1,2.886992562E-1,9.193702886E-1,-3.020835328E-1
9.411668017E1,8.346724927E-2,9.856204113E-1,-2.741209598E-1
9.412670317E1,-9.657202899E-2,9.856888238E-1,-1.798287785E-1
9.413672717E1,-1.751644546E-1,7.680925870E-1,-5.312780142E-2
9.414675117E1,-3.560369611E-1,6.166862467E-1,-2.126690805E-2
9.415677517E1,-6.169987804E-1,5.642548487E-1,-8.375029106E-2
9.416679917E1,-9.803617179E-1,6.458398792E-1,-2.696601738E-1
9.417682317E1,-1.273131221E0,9.344882646E-1,-5.338438090E-1
9.418684617E1,-1.218910575E0,1.257372975E0,-6.012417036E-1
9.419687017E1,-8.464084393E-1,1.633155691E0,-2.914989396E-1
9.420689417E1,-4.239938861E-1,1.940272507E0,3.253688997E-1
9.421691817E1,-2.565196896E-1,1.899740485E0,1.095674073E0
9.422694217E1,-4.444111937E-1,1.765317675E0,1.769693146E0
9.423696517E1,-1.074525279E0,1.401181443E0,2.290166675E0
9.424698917E1,-1.898197989E0,8.363255006E-1,2.600448589E0
9.425701317E1,-2.611189340E0,3.858022124E-1,2.520953938E0
9.426703717E1,-3.166998762E0,-1.904145777E-3,1.951126986E0
9.427706117E1,-3.392349284E0,-6.378902972E-2,8.447758967E-1
9.428708517E1,-3.224825971E0,2.172942281E-2,-2.391207878E-1
9.429710817E1,-2.739343350E0,4.388978541E-2,-1.139828153E0
9.430713217E1,-2.153849952E0,1.766379529E-1,-1.861503203E0
9.431715617E1,-1.457379325E0,3.281290779E-1,-2.261689566E0
9.432718017E1,-8.810993850E-1,4.457800269E-1,-2.336269047E0
9.433720417E1,-7.684118450E-1,2.735611072E-1,-1.929074796E0
9.434722817E1,-1.046188502E0,-2.363198984E-1,-1.168799937E0
9.435725117E1,-1.452167117E0,-4.528826398E-1,-4.404964828E-1
9.436727517E1,-1.683443792E0,-4.638587406E-1,2.462571683E-1
9.437729917E1,-1.575323512E0,-5.172265702E-1,7.506181830E-1
9.438732317E1,-1.245541134E0,-5.693135673E-1,9.282279432E-1
9.439734717E1,-9.677831876E-1,-4.824242350E-1,6.584619713E-1
9.440737117E1,-7.038790494E-1,-3.717536920E-1,4.682629365E-2
9.441739417E1,-3.707228279E-1,-4.177549070E-1,-6.937621969E-1
9.442741817E1,-7.250079632E-2,-5.050471124E-1,-1.502843766E0
9.443744217E1,1.327277023E-1,-7.972310168E-1,-2.104690656E0
9.444746617E1,1.904666179E-1,-1.147649973E0,-2.751330142E0
9.445749017E1,1.660287648E-1,-1.230105362E0,-3.395123788E0
9.446751379E1,2.475179011E-1,-1.168305262E0,-3.855230663E0
9.447753679E1,6.331324178E-1,-1.169485230E0,-4.103194706E0
9.448756079E1,9.507344609E-1,-1.132664729E0,-4.140471876E0
9.449758479E1,1.022040671E0,-1.220786362E0,-3.985845766E0
9.450760879E1,8.844398993E-1,-1.259339393E0,-3.717030551E0
9.451763279E1,2.730626321E-1,-1.242200035E0,-3.460679262E0
9.452765579E1,-7.413444990E-1,-1.519171531E0,-3.149097512E0
9.453767979E1,-1.663512388E0,-2.039316446E0,-2.663770427E0
9.454770379E1,-1.926910742E0,-2.279541700E0,-2.219718837E0
9.455772779E1,-1.666307942E0,-2.184029186E0,-1.841953622E0
9.456775179E1,-8.092604935E-1,-1.754175221E0,-1.285203967E0
9.457777579E1,2.703974712E-1,-1.167341641E0,-6.745347977E-1
9.458779979E1,1.165455914E0,-8.627303571E-1,3.770756084E-2
9.459782279E1,1.803721603E0,-7.422438008E-1,6.285055161E-1
9.460784679E1,2.222651215E0,-4.960321677E-1,9.406673098E-1
9.461787079E1,2.344132383E0,-1.931241775E-1,8.911401507E-1
9.462789479E1,2.074801444E0,-1.030367106E-1,4.703242993E-1
9.463791879E1,1.701964263E0,-2.298201334E-1,-1.184927288E-1
9.464794179E1,1.128951162E0,-2.698864245E-1,-5.569251446E-1
9.465796579E1,7.356732845E-1,-2.108160979E-1,-9.458993252E-1
9.466798979E1,7.997312862E-1,-6.239797711E-2,-1.055339322E0
9.467801379E1,1.303936107E0,1.497600567E-1,-8.855608106E-1
9.468803779E1,1.722024305E0,4.751804119E-1,-6.971412297E-1
9.469806179E1,1.919616925E0,6.590215498E-1,-6.215672830E-1
9.470808479E1,1.922807751E0,7.679814899E-1,-5.926280972E-1
9.471810879E1,1.767955939E0,7.876649719E-1,-6.414267663E-1
9.472813279E1,1.695905963E0,8.238136286E-1,-8.465353969E-1
9.473815679E1,1.667334128E0,9.516460419E-1,-1.109519695E0
9.474818079E1,1.521305180E0,1.104101665E0,-1.369207406E0
9.475820479E1,1.446344460E0,1.267930123E0,-1.426596658E0
9.476822779E1,1.257993949E0,1.255565016E0,-1.196315691E0
9.477825179E1,9.752769792E-1,1.151604445E0,-8.143722025E-1
9.478827579E1,5.770517725E-1,1.164068955E0,-3.991729673E-1
9.479829979E1,-9.460210204E-3,1.245926465E0,-6.974317633E-2
9.480832379E1,-7.002660549E-1,1.459917017E0,6.067070961E-2
9.481834779E1,-1.252153750E0,1.644108403E0,1.359011324E-1
9.482837079E1,-1.488592347E0,1.609366001E0,2.593614364E-1
9.483839479E1,-1.234622628E0,1.431288464E0,3.624045789E-1
9.484841879E1,-9.140952229E-1,1.155044947E0,4.202673825E-1
9.485844279E1,-9.146641570E-1,8.257537347E-1,2.967228055E-1
9.486846679E1,-1.252495227E0,5.127610517E-1,-1.025835514E-1
9.487849079E1,-1.465785282E0,1.880353457E-1,-5.877572934E-1
9.488851379E1,-1.369678692E0,-4.796237111E-2,-1.047309998E0
9.489853779E1,-1.025556602E0,-2.669265640E-1,-1.571516536E0
