"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.030885042E0,-8.776249695E-1,9.022487640E0,-1.933978271E-1
4.040908042E0,-7.776329041E-1,8.957522736E0,1.124162292E-1
4.050932042E0,-7.668553162E-1,9.016200714E0,1.216969299E-1
4.060955042E0,-8.750802612E-1,9.235794067E0,2.993774414E-4
4.070978042E0,-8.753796387E-1,9.373058624E0,-6.271957397E-2
4.081001042E0,-7.924520874E-1,9.302106171E0,-7.125183105E-2
4.091024042E0,-7.201524353E-1,9.249415741E0,-2.779719543E-1
4.101048042E0,-8.180488586E-1,9.123976593E0,-3.448828125E-1
4.111071042E0,-1.079405365E0,8.866811371E0,-2.260299683E-1
4.121094042E0,-1.459914093E0,8.792266388E0,-2.333647156E-1
4.131117042E0,-1.711690521E0,8.733738098E0,-1.489402771E-1
4.141140042E0,-1.751507721E0,8.823701019E0,-6.152206421E-2
4.151163042E0,-1.622925110E0,9.013356628E0,7.604187012E-2
4.161187042E0,-1.352437592E0,8.986262970E0,7.750881958E-1
4.171210042E0,-1.545386353E0,8.609496460E0,1.911225586E0
4.181233042E0,-2.553539886E0,8.614585876E0,2.435435486E0
4.191256042E0,-2.711760864E0,8.541238403E0,2.429747314E0
4.201279042E0,-2.351909180E0,8.260422363E0,2.698288879E0
4.211303042E0,-2.354753265E0,8.167016602E0,2.907404022E0
4.221326042E0,-2.404898987E0,8.077353058E0,2.848576355E0
4.231349042E0,-2.437531128E0,8.057594147E0,2.586920471E0
4.241372042E0,-2.483784943E0,7.897127838E0,2.765050049E0
4.251395042E0,-2.608176270E0,7.779472504E0,3.097808075E0
4.261419042E0,-2.476150818E0,7.973020020E0,2.885549469E0
4.271442042E0,-1.997446289E0,8.264314270E0,2.436483307E0
4.281465042E0,-1.753004608E0,8.462352448E0,2.070943451E0
4.291488042E0,-1.708696747E0,8.443341980E0,1.863923950E0
4.301511042E0,-1.818717957E0,8.278834076E0,1.698966980E0
4.311535042E0,-1.950743408E0,8.072563019E0,1.637893982E0
4.321558042E0,-2.049088898E0,8.123606873E0,1.691332855E0
4.331581042E0,-1.836830292E0,8.184679871E0,1.808539124E0
4.341604042E0,-1.600621490E0,8.268954620E0,2.059118042E0
4.351627042E0,-1.530267792E0,8.334967346E0,2.521805878E0
4.361651042E0,-1.495390320E0,8.464298401E0,2.767594757E0
4.371674042E0,-1.362167358E0,8.619375916E0,2.719245300E0
4.381696833E0,-1.442101135E0,8.595126343E0,2.631827087E0
4.391719833E0,-1.593137054E0,8.519683228E0,2.646795959E0
4.401742833E0,-1.652413788E0,8.285121002E0,2.812052307E0
4.411766833E0,-1.682800598E0,8.074359283E0,2.948418732E0
4.421789833E0,-1.662891998E0,8.019872589E0,2.861000519E0
4.431812833E0,-1.622775421E0,8.128396912E0,2.579286346E0
4.441835833E0,-1.379680939E0,8.328381042E0,2.304008789E0
4.451858833E0,-1.080602875E0,8.393495636E0,2.378703461E0
4.461882833E0,-1.215173035E0,8.404422913E0,2.616858215E0
4.471905833E0,-1.455872498E0,8.371790771E0,2.665057983E0
4.481928833E0,-1.565294952E0,8.401878204E0,2.536625061E0
4.491951833E0,-1.487307129E0,8.351283417E0,2.574795685E0
4.501974833E0,-1.499880981E0,8.199199677E0,2.775079193E0
4.511998833E0,-1.519639893E0,8.176446991E0,2.803070984E0
4.522021833E0,-1.377136230E0,8.268954620E0,2.670297089E0
4.532044833E0,-1.335522766E0,8.377029877E0,2.555934906E0
4.542067833E0,-1.378633118E0,8.192164307E0,2.720143433E0
4.552090833E0,-1.462907867E0,8.129295044E0,2.784808960E0
4.562114833E0,-1.423090668E0,8.090525665E0,2.619402924E0
4.572137833E0,-1.415007477E0,8.237519989E0,2.462229767E0
4.582160833E0,-1.300495605E0,8.441994781E0,2.504142609E0
4.592183833E0,-1.087039490E0,8.549770660E0,2.758912811E0
4.602206833E0,-9.776170349E-1,8.627309418E0,3.100502472E0
4.612230833E0,-9.490264893E-1,8.759933624E0,3.177891541E0
4.622253833E0,-9.963281250E-1,8.847351837E0,3.080294495E0
4.632276833E0,-1.112785950E0,8.793463898E0,3.302432556E0
4.642299833E0,-1.124611359E0,8.708590393E0,3.450025635E0
4.652322833E0,-1.116827545E0,8.699160004E0,3.292253723E0
4.662346833E0,-1.121168518E0,8.634644165E0,3.126697998E0
4.672369833E0,-1.062640228E0,8.714727631E0,2.970722351E0
4.682392833E0,-8.478369141E-1,8.717422028E0,3.254232788E0
4.692415833E0,-6.867718506E-1,8.784632263E0,3.519780579E0
4.702438833E0,-4.288581848E-1,8.951535187E0,3.392994232E0
4.712462833E0,-3.065625000E-1,9.199270020E0,3.231629791E0
4.722485833E0,-2.718347168E-1,9.286688232E0,3.328478394E0
4.732508833E0,-3.414399719E-1,9.229357452E0,3.260968781E0
4.742531833E0,-3.996688843E-1,8.990903320E0,3.303480377E0
4.752554833E0,-4.535568237E-1,8.809330902E0,3.378773804E0
4.762578833E0,-6.409671021E-1,8.720415802E0,3.442391510E0
4.772601833E0,-8.637039185E-1,8.541986847E0,3.750450897E0
4.782624833E0,-9.671388245E-1,8.341104584E0,4.132306824E0
4.792647833E0,-9.092092896E-1,8.333320770E0,4.071533203E0
4.802670833E0,-8.241860962E-1,8.472231903E0,3.731590118E0
4.812694833E0,-7.450007629E-1,8.677604828E0,3.442092133E0
4.822717833E0,-6.905140686E-1,8.732690277E0,3.309767303E0
4.832740833E0,-7.626640320E-1,8.485554199E0,3.370540924E0
4.842763833E0,-9.339079285E-1,8.228538666E0,3.463347931E0
4.852786833E0,-1.162781982E0,8.047115936E0,3.560046844E0
4.862810833E0,-1.392703857E0,8.027057648E0,3.615731049E0
4.872833833E0,-1.259031830E0,8.046816559E0,3.817212067E0
4.882856833E0,-1.025667114E0,8.193661194E0,4.081712036E0
4.892879833E0,-7.813751221E-1,8.361911316E0,4.361779633E0
4.902902833E0,-6.604266357E-1,8.472531281E0,4.784799957E0
4.912926833E0,-7.271878052E-1,8.614436188E0,5.142406311E0
4.922949833E0,-8.202941895E-1,8.662635956E0,5.253774719E0
4.932972833E0,-7.330256653E-1,8.655899963E0,5.243745575E0
4.942995833E0,-4.930746460E-1,8.779991913E0,5.043312378E0
4.953018833E0,-1.097218323E-1,9.025631104E0,4.584067383E0
4.963042833E0,-1.691482544E-2,9.210945740E0,4.432881775E0
4.973065833E0,-7.993377686E-2,9.119934998E0,4.714895325E0
4.983088833E0,-3.038681030E-2,9.063202972E0,4.965025177E0
4.993111833E0,-5.538482666E-3,9.047335968E0,5.084177399E0
5.003134833E0,-4.969665527E-2,9.028624878E0,5.168003082E0
5.013158833E0,-9.879455566E-3,8.859776001E0,5.472619629E0
5.023181833E0,-2.260299683E-2,8.817414093E0,5.566175079E0
5.033204833E0,-5.104385376E-2,8.852441254E0,5.416336670E0
5.043227833E0,7.020401001E-2,8.844956818E0,5.199587402E0
5.053250833E0,1.995350647E-1,8.859925690E0,5.040617981E0
5.063274833E0,2.225871277E-1,8.806935883E0,5.000052338E0
5.073297833E0,2.124082947E-1,8.753497009E0,4.969066772E0
5.083320833E0,1.670526123E-1,8.689879303E0,4.995861053E0
5.093343833E0,8.801696777E-2,8.516689453E0,5.223088531E0
5.103366833E0,3.832031250E-2,8.402476959E0,5.346881104E0
5.113390833E0,1.122665405E-2,8.325387268E0,5.236410828E0
5.123413833E0,-5.313949585E-2,8.321944427E0,4.988226929E0
5.133436833E0,-1.425036621E-1,8.281528473E0,4.733307037E0
5.143459833E0,-3.427871704E-1,8.117918701E0,4.713548126E0
5.153482833E0,-4.809498596E-1,8.000413055E0,4.901257782E0
5.163506833E0,-3.721261597E-1,7.986342316E0,5.038073273E0
5.173529833E0,-3.185375977E-1,8.267906799E0,4.828359375E0
5.183552833E0,-2.568658447E-1,8.512498169E0,4.758754120E0
5.193575833E0,-2.284249878E-1,8.587192841E0,4.949756927E0
5.203598833E0,-4.099974060E-1,8.612041168E0,5.143903198E0
5.213622833E0,-5.050497437E-1,8.619375916E0,5.508993988E0
5.223645833E0,-7.198530579E-1,8.511450348E0,5.899531860E0
5.233668833E0,-7.993377686E-1,8.317453766E0,6.533313904E0
5.243691833E0,-6.155200195E-1,8.144114227E0,7.189100189E0
5.253714833E0,-5.037025452E-1,7.949069824E0,7.306605835E0
5.263738833E0,-4.504133606E-1,7.841144257E0,7.053182831E0
5.273761833E0,-3.888912964E-1,8.091872864E0,6.234235840E0
5.283784833E0,-1.555265808E-1,8.303682404E0,5.172643433E0
5.293807833E0,-2.324665833E-1,8.565637665E0,3.887266388E0
5.303830833E0,-2.894979858E-1,8.795559540E0,2.857557678E0
5.313854833E0,-2.860551453E-1,8.776399384E0,2.372865601E0
5.323877833E0,-5.789959717E-1,8.401728516E0,2.771187286E0
5.333900833E0,-8.117619324E-1,8.015381927E0,3.576662292E0
5.343923833E0,-9.491761780E-1,7.848179626E0,3.949087830E0
5.353946833E0,-1.084345093E0,7.998317413E0,4.190835114E0
5.363970833E0,-9.168434143E-1,8.099506989E0,4.613106995E0
5.373993833E0,-9.288185120E-1,8.217761078E0,4.849764862E0
5.384016333E0,-7.991880798E-1,8.318351898E0,4.754113770E0
5.394039333E0,-5.170248413E-1,8.572673035E0,4.604125671E0
5.404062333E0,-5.673202515E-1,8.825946350E0,4.475692749E0
5.414086333E0,-7.394622803E-1,8.734636230E0,4.598287811E0
5.424109333E0,-7.578739929E-1,8.595276031E0,4.567002869E0
5.434132333E0,-7.319778442E-1,8.534053345E0,4.379442902E0
5.444155333E0,-7.179071045E-1,8.593629456E0,4.219425659E0
5.454178333E0,-6.459068298E-1,8.666527863E0,4.137246552E0
5.464202333E0,-7.104226685E-1,8.719817047E0,4.209995270E0
5.474225333E0,-7.807763672E-1,8.828790436E0,4.186793518E0
5.484248333E0,-6.078858948E-1,8.925040283E0,4.245770874E0
5.494271333E0,-4.454736328E-1,8.958271179E0,4.370461578E0
5.504294333E0,-1.965412903E-1,8.831185455E0,4.627776489E0
5.514318333E0,-2.827619934E-1,8.971892853E0,4.449497223E0
5.524341333E0,-2.486329651E-1,9.095386047E0,4.293970642E0
5.534364333E0,-1.013392639E-1,9.246871033E0,4.282743988E0
5.544387333E0,-3.472778320E-2,9.273665314E0,4.093238068E0
5.554410333E0,-2.724334717E-2,9.499246216E0,3.662433929E0
5.564434333E0,2.305206299E-1,9.376202087E0,3.643273773E0
5.574457333E0,2.022294617E-1,9.376351776E0,3.902534637E0
5.584480333E0,1.435514832E-1,9.231153717E0,4.264032898E0
5.594503333E0,-7.589218140E-2,9.247020721E0,4.472399597E0
5.604526333E0,-1.106199646E-1,9.110654297E0,4.561314697E0
5.614550333E0,-3.442840576E-2,9.151519318E0,4.549189911E0
5.624573333E0,1.429527283E-1,9.229956207E0,4.306245117E0
5.634596333E0,1.287322998E-1,9.405690765E0,4.120331726E0
5.644619333E0,1.642085266E-1,9.270521851E0,4.069587250E0
5.654642333E0,-1.886077881E-2,9.247918854E0,4.123624878E0
5.664666333E0,-1.793270874E-1,8.929680634E0,4.328099670E0
5.674689333E0,-3.873944092E-1,8.788374481E0,4.358336792E0
5.684712333E0,-3.959266663E-1,8.706195374E0,4.322860565E0
5.694735333E0,-3.320095825E-1,8.595126343E0,4.434827728E0
5.704758333E0,-4.321513367E-1,8.543034668E0,4.484374695E0
5.714782333E0,-3.746708679E-1,8.615633698E0,4.351451111E0
5.724805333E0,-3.427871704E-1,8.734336853E0,4.285288696E0
5.734828333E0,-3.472778320E-1,8.527616730E0,4.525838470E0
5.744851333E0,-3.372486877E-1,8.540789337E0,4.683610382E0
5.754874333E0,-3.603007507E-1,8.563691711E0,4.589306488E0
5.764898333E0,-2.676434326E-1,8.634644165E0,4.443060608E0
5.774921333E0,-4.089495850E-1,8.700207825E0,4.538112946E0
5.784944333E0,-1.118174744E-1,8.428223419E0,5.128185883E0
5.794967333E0,-1.628613281E-1,8.482710114E0,5.461842041E0
5.804990333E0,-9.984237671E-2,8.498427429E0,5.557493134E0
5.815014333E0,-1.631607056E-1,8.606502686E0,5.458848267E0
5.825037333E0,-1.725910950E-1,8.622669067E0,5.322781219E0
5.835060333E0,-1.814227295E-1,8.627908173E0,5.333558807E0
5.845083333E0,1.691482544E-2,8.709338837E0,5.109774170E0
5.855106333E0,-7.933502197E-3,8.578061829E0,5.281317444E0
5.865130333E0,-1.134640503E-1,8.528365173E0,5.457800446E0
5.875153333E0,-1.270857239E-1,8.527017975E0,5.351521454E0
5.885176333E0,-1.866618347E-1,8.484356689E0,5.353168030E0
5.895199333E0,-2.609074402E-1,8.484057312E0,5.134921875E0
5.905223333E0,-1.842668152E-1,8.547225952E0,4.647086334E0
5.915246333E0,-2.360591125E-1,8.729097748E0,4.287983093E0
5.925269333E0,-3.603007507E-1,8.672964478E0,4.227808228E0
5.935292333E0,-3.968247986E-1,8.591982880E0,4.185596008E0
5.945315333E0,-4.176315308E-1,8.572223969E0,4.241878967E0
5.955338333E0,-3.555107117E-1,8.588390350E0,4.356540527E0
5.965362333E0,-3.173400879E-1,8.536298676E0,4.381089478E0
5.975385333E0,-4.761598206E-1,8.508755951E0,4.578079834E0
5.985408333E0,-4.834945679E-1,8.476423187E0,4.545447693E0
5.995431333E0,-5.200186157E-1,8.487949219E0,4.547842712E0
6.005454333E0,-4.773573303E-1,8.456364899E0,4.586612091E0
6.015478333E0,-5.093907166E-1,8.436605988E0,4.627327423E0
6.025501333E0,-5.646258545E-1,8.503666534E0,4.557572479E0
6.035524333E0,-5.072950745E-1,8.575666809E0,4.529131622E0
6.045547333E0,-4.691244507E-1,8.616232452E0,4.529131622E0
6.055571333E0,-4.836442566E-1,8.658893738E0,4.570595398E0
6.065594333E0,-3.773652649E-1,8.724457397E0,4.655768280E0
6.075617333E0,-3.962260437E-1,8.801996155E0,4.599485321E0
6.085640333E0,-4.251159668E-1,8.837921448E0,4.454736328E0
6.095663333E0,-4.086502075E-1,8.777297516E0,4.491859131E0
6.105687333E0,-4.294569397E-1,8.672066345E0,4.452940063E0
6.115710333E0,-4.492158508E-1,8.572972412E0,4.393214264E0
6.125733333E0,-4.168830872E-1,8.582851868E0,4.432432709E0
6.135756333E0,-4.402345276E-1,8.623118134E0,4.448748779E0
6.145779333E0,-4.887336731E-1,8.668024750E0,4.430486755E0
6.155803333E0,-4.147874451E-1,8.739575958E0,4.449048157E0
6.165826333E0,-3.829037476E-1,8.712182922E0,4.541106720E0
6.175849333E0,-4.628375244E-1,8.690028992E0,4.727319489E0
6.185872333E0,-5.122348022E-1,8.580756226E0,5.060676270E0
6.195895333E0,-5.942642212E-1,8.494535522E0,5.310955811E0
6.205919333E0,-6.125262451E-1,8.446485443E0,5.391039276E0
6.215942333E0,-6.131250000E-1,8.434809723E0,5.293891296E0
6.225965333E0,-6.590794373E-1,8.386460266E0,5.149741058E0
6.235988333E0,-6.870712280E-1,8.329728241E0,4.980592804E0
6.246011333E0,-7.155120850E-1,8.272397461E0,4.938230896E0
6.256035333E0,-8.360115051E-1,8.319549408E0,4.999902649E0
6.266058333E0,-7.957452393E-1,8.308472443E0,5.096152496E0
6.276081333E0,-6.475534058E-1,8.320896606E0,5.199587402E0
6.286104333E0,-6.083349609E-1,8.393345947E0,5.139113159E0
6.296127333E0,-8.678952026E-1,8.367749176E0,5.220394135E0
6.306151333E0,-8.875044250E-1,8.215665436E0,5.378764801E0
6.316174333E0,-7.810757446E-1,8.216114502E0,5.186564484E0
6.326197333E0,-8.520281982E-1,8.257278900E0,4.887935486E0
6.336220333E0,-8.614585876E-1,8.257877655E0,4.661007385E0
6.346243333E0,-7.240443420E-1,8.187673645E0,4.561165009E0
6.356267333E0,-7.053332520E-1,8.167016602E0,4.595892792E0
6.366290333E0,-7.213499451E-1,8.200097809E0,4.637955322E0
6.376313333E0,-6.975494385E-1,8.362809448E0,4.496649170E0
6.386337167E0,-6.491999817E-1,8.486003265E0,4.471501465E0
6.396360167E0,-6.545887756E-1,8.563991089E0,4.518354034E0
6.406384167E0,-6.968009949E-1,8.625363464E0,4.511019287E0
6.416407167E0,-6.402186584E-1,8.700357513E0,4.328997803E0
6.426430167E0,-5.712121582E-1,8.749006348E0,4.149670715E0
6.436453167E0,-5.917195129E-1,8.699459381E0,4.094734955E0
6.446477167E0,-5.917195129E-1,8.620274048E0,4.169878693E0
6.456500167E0,-5.364843750E-1,8.614436188E0,4.257596283E0
6.466523167E0,-5.519023132E-1,8.704997864E0,4.312382355E0
6.476546167E0,-6.405180359E-1,8.716074829E0,4.434678040E0
6.486569167E0,-5.987548828E-1,8.654552765E0,4.527784424E0
6.496593167E0,-1.709445190E-1,8.513096924E0,4.674329681E0
6.506616167E0,-9.000782776E-1,8.592581635E0,4.871020660E0
6.516639167E0,-7.599696350E-1,8.746611328E0,4.828209686E0
6.526662167E0,-7.229965210E-2,8.742719421E0,4.826413422E0
6.536685167E0,9.145980835E-2,8.825197906E0,4.880900116E0
6.546709167E0,-4.376898193E-1,8.977131958E0,4.859344940E0
6.556732167E0,-4.044589233E-1,8.894803162E0,4.878056030E0
6.566755167E0,-3.216810608E-1,8.724607086E0,4.951852570E0
6.576778167E0,-2.748284912E-1,8.637637939E0,5.084027710E0
6.586801167E0,-4.061054993E-1,8.590785370E0,5.331762543E0
6.596825167E0,-4.564009094E-1,8.460406494E0,5.530249786E0
6.606848167E0,-5.846841431E-1,8.476572876E0,5.691464539E0
6.616871167E0,-6.128256226E-1,8.583151245E0,5.559888153E0
6.626894167E0,-5.502557373E-1,8.687484283E0,5.342540131E0
6.636917167E0,-5.155279541E-1,8.603359222E0,5.296436005E0
6.646941167E0,-7.485932922E-1,8.522677002E0,5.309009857E0
6.656964167E0,-1.071771240E0,8.537346497E0,5.083878021E0
6.666987167E0,-1.126856689E0,8.472082214E0,4.835993500E0
6.677010167E0,-1.126257935E0,8.479416962E0,4.586312714E0
6.687033167E0,-1.069974976E0,8.401279449E0,4.459376678E0
6.697057167E0,-1.132395172E0,8.300538940E0,4.507127380E0
6.707080167E0,-1.192270660E0,8.322992249E0,4.510869598E0
6.717103167E0,-1.101708984E0,8.347241821E0,4.358785858E0
6.727126167E0,-1.036594391E0,8.414452057E0,4.180656281E0
6.737149167E0,-9.509724426E-1,8.484356689E0,4.175866241E0
6.747173167E0,-8.048762512E-1,8.427924042E0,4.199816437E0
6.757196167E0,-7.207511902E-1,8.549022217E0,4.227059784E0
6.767219167E0,-7.827223206E-1,8.550219727E0,4.302203522E0
6.777242167E0,-9.720785522E-1,8.699010315E0,4.127965851E0
6.787266167E0,-6.905140686E-1,8.751251678E0,4.150568848E0
6.797289167E0,-4.559518433E-1,8.762478333E0,4.217779083E0
6.807312167E0,-4.757107544E-1,8.830437012E0,4.276307373E0
6.817335167E0,-4.775070190E-1,8.778644714E0,4.277055817E0
6.827358167E0,-4.334985352E-1,8.684789886E0,4.356839905E0
6.837382167E0,-4.601431274E-1,8.637188873E0,4.389172668E0
6.847405167E0,-5.011578369E-1,8.620124359E0,4.451143799E0
6.857428167E0,-5.671705627E-1,8.603508911E0,4.438420258E0
6.867451167E0,-5.782475281E-1,8.659791870E0,4.349205780E0
6.877474167E0,-4.731660461E-1,8.713230743E0,4.369264069E0
6.887498167E0,-4.442761230E-1,8.754245453E0,4.420158234E0
6.897521167E0,-4.264631653E-1,8.733588409E0,4.614753571E0
6.907544167E0,-2.832110596E-1,8.713230743E0,4.869972839E0
6.917567167E0,-2.564167786E-1,8.694519653E0,5.051245880E0
6.927590167E0,-2.941383362E-1,8.651109924E0,5.403762817E0
6.937614167E0,-2.559677124E-1,8.474626923E0,5.772895203E0
6.947637167E0,-2.621049500E-1,8.305927734E0,6.154152374E0
6.957660167E0,-3.411405945E-1,8.278235321E0,6.270610199E0
6.967683167E0,-3.126997375E-1,8.325836334E0,5.988746338E0
6.977706167E0,-3.406915283E-1,8.369844818E0,5.656587067E0
6.987730167E0,-4.134402466E-1,8.346343689E0,5.390889587E0
6.997753167E0,-4.278103638E-1,8.229736176E0,5.209766235E0
7.007776167E0,-5.164260864E-1,8.138875122E0,5.141059113E0
7.017799167E0,-5.572911072E-1,8.143216095E0,5.056484985E0
7.027822167E0,-5.210664368E-1,8.206235046E0,4.954546967E0
7.037846167E0,-4.526586914E-1,8.201744385E0,5.009931793E0
7.047869167E0,-3.731739807E-1,8.181686096E0,5.049748993E0
7.057892167E0,-3.875440979E-1,8.208031311E0,4.986131287E0
7.067915167E0,-4.192781067E-1,8.239915009E0,4.844226379E0
7.077939167E0,-3.573069763E-1,8.223598938E0,4.716841278E0
7.087962167E0,-3.474275208E-1,8.231233063E0,4.625830536E0
7.097985167E0,-3.878434753E-1,8.188422089E0,4.631818085E0
7.108008167E0,-3.709286499E-1,8.107739868E0,4.755760345E0
7.118031167E0,-4.095483398E-1,8.094267883E0,4.860243073E0
7.128055167E0,-4.387376404E-1,8.073311462E0,4.936434631E0
7.138078167E0,-4.436773682E-1,8.038433990E0,5.009782104E0
7.148101167E0,-4.433779907E-1,8.019872589E0,5.122797089E0
7.158124167E0,-4.216731262E-1,8.011490021E0,5.195994873E0
7.168147167E0,-4.366419983E-1,8.001161499E0,5.317542114E0
7.178171167E0,-4.710704041E-1,7.963290253E0,5.496569824E0
7.188194167E0,-5.242098999E-1,7.988437958E0,5.535937958E0
7.198217167E0,-5.028044128E-1,8.075856171E0,5.404511261E0
7.208240167E0,-4.438270569E-1,8.218060455E0,5.257966003E0
7.218263167E0,-3.782633972E-1,8.311166840E0,5.260959778E0
7.228287167E0,-3.203338623E-1,8.277486877E0,5.513035583E0
7.238310167E0,-3.571572876E-1,8.309071198E0,5.782624969E0
7.248333167E0,-2.740800476E-1,8.293204193E0,6.045628052E0
7.258356167E0,-2.161505127E-1,8.358767853E0,6.149661713E0
7.268379167E0,-2.194436646E-1,8.513695679E0,5.892197113E0
7.278403167E0,-1.748364258E-1,8.611143036E0,5.546565857E0
7.288426167E0,-1.284329224E-1,8.624764709E0,5.304818573E0
7.298449167E0,-1.435514832E-1,8.600365448E0,4.998405762E0
7.308472167E0,-2.025288391E-1,8.610993347E0,4.628075867E0
7.318496167E0,-2.453398132E-1,8.615633698E0,4.387825470E0
7.328519167E0,-1.881587219E-1,8.519982605E0,4.395908661E0
7.338542167E0,-1.824705505E-1,8.448431396E0,4.503085785E0
7.348565167E0,-1.745370483E-1,8.482560425E0,4.567751312E0
7.358588167E0,-1.663041687E-1,8.471932526E0,4.696184235E0
7.368612167E0,-1.249900818E-1,8.469986572E0,4.812192993E0
7.378635167E0,-1.059796143E-1,8.491242371E0,4.803810425E0
7.388657792E0,-1.233435059E-1,8.545130310E0,4.715344391E0
7.398680792E0,-2.212399292E-1,8.551716614E0,4.584965515E0
7.408703792E0,-2.661465454E-1,8.520281982E0,4.474794617E0
7.418727792E0,-3.264710999E-1,8.498277740E0,4.428690491E0
7.428750792E0,-3.841012573E-1,8.424331512E0,4.494553528E0
7.438773792E0,-4.260140991E-1,8.376281433E0,4.685855713E0
7.448796792E0,-4.626878357E-1,8.304879913E0,4.906646576E0
7.458819792E0,-4.713697815E-1,8.320896606E0,5.048252106E0
7.468843792E0,-4.767585754E-1,8.371790771E0,5.075046387E0
7.478866792E0,-3.917353821E-1,8.417296143E0,5.023254089E0
7.488889792E0,-3.782633972E-1,8.419541473E0,4.999752960E0
7.498912792E0,-3.977229309E-1,8.423283691E0,4.935536499E0
7.508935792E0,-4.647834778E-1,8.332422638E0,4.863985291E0
7.518959792E0,-5.519023132E-1,8.230185242E0,4.790787506E0
7.528982792E0,-5.902226257E-1,8.188571777E0,4.506079559E0
7.539005792E0,-6.391708374E-1,8.204588470E0,4.220772858E0
7.549028792E0,-5.866300964E-1,8.251441040E0,4.154760132E0
7.559052792E0,-5.438191223E-1,8.250542908E0,4.313430176E0
7.569075792E0,-5.126838684E-1,8.250842285E0,4.577032013E0
7.579098792E0,-4.748126221E-1,8.317304077E0,4.868925018E0
7.589121792E0,-3.330574036E-1,8.411458282E0,5.014721832E0
7.599144792E0,-2.517764282E-1,8.496331787E0,5.137167206E0
7.609168792E0,-1.824705505E-1,8.585097198E0,5.103936310E0
7.619191792E0,-9.340576172E-2,8.666976929E0,5.025649109E0
7.629214792E0,-4.984634399E-2,8.728798370E0,5.049599304E0
7.639237792E0,-3.742218018E-3,8.724607086E0,5.203329620E0
7.649260792E0,2.260299683E-2,8.742270355E0,5.318140869E0
7.659284792E0,5.688171387E-3,8.756939850E0,5.433700562E0
7.669307792E0,7.349716187E-2,8.759334869E0,5.519322510E0
7.679330792E0,4.924758911E-2,8.767567749E0,5.581892395E0
7.689353792E0,1.037342834E-1,8.758885803E0,5.578898621E0
7.699376792E0,9.101074219E-2,8.769064636E0,5.502407684E0
7.709400792E0,7.768844604E-2,8.743318176E0,5.436394958E0
7.719423792E0,5.119354248E-2,8.696914673E0,5.420977020E0
7.729446792E0,-1.047821045E-2,8.628057861E0,5.433550873E0
7.739469792E0,-8.547225952E-2,8.566236420E0,5.431754608E0
7.749492792E0,-1.050814819E-1,8.469387817E0,5.493426361E0
