"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.877324992E1,9.233489990E0,-4.158074951E1,2.895219421E1
2.878327292E1,9.214363098E0,-4.159130859E1,2.899745178E1
2.879329592E1,9.289314270E0,-4.149246216E1,2.907376099E1
2.880331992E1,9.167123795E0,-4.151406860E1,2.931388855E1
2.881334292E1,9.241735458E0,-4.148410034E1,2.933999634E1
2.882336592E1,9.151016235E0,-4.148391724E1,2.901397705E1
2.883338892E1,8.963476181E0,-4.138754272E1,2.920329285E1
2.884341292E1,9.014369965E0,-4.146109009E1,2.956504822E1
2.885343592E1,9.179517746E0,-4.146112061E1,2.949395752E1
2.886345892E1,9.214666367E0,-4.140863037E1,2.884323120E1
2.887348192E1,9.160156250E0,-4.128643799E1,2.883799744E1
2.888350592E1,9.118858337E0,-4.138751221E1,2.918965149E1
2.889352892E1,9.318569183E0,-4.139184570E1,2.948297119E1
2.890355192E1,9.326986313E0,-4.130081177E1,2.914385986E1
2.891357592E1,9.129978180E0,-4.126794434E1,2.930703735E1
2.892359892E1,9.178428650E0,-4.138314819E1,2.928054810E1
2.893362192E1,9.064676285E0,-4.128353882E1,2.896632385E1
2.894364492E1,9.002620697E0,-4.130014038E1,2.908903503E1
2.895366892E1,9.227272034E0,-4.145297241E1,2.899536133E1
2.896369192E1,8.921955109E0,-4.142443848E1,2.882736206E1
2.897371492E1,8.760557175E0,-4.130139160E1,2.865594482E1
2.898373892E1,8.914340973E0,-4.145327759E1,2.932237244E1
2.899376192E1,8.956274033E0,-4.146597290E1,2.944227600E1
2.900378492E1,8.859212875E0,-4.130798340E1,2.951382446E1
2.901380792E1,8.766540527E0,-4.110379028E1,2.896081543E1
2.902383192E1,8.833539963E0,-4.101937866E1,2.892285156E1
2.903385492E1,8.620698929E0,-4.116693115E1,2.932481384E1
2.904387792E1,8.418127060E0,-4.156585693E1,2.949247742E1
2.905390192E1,8.852272034E0,-4.158200073E1,2.935308838E1
2.906392492E1,8.873615265E0,-4.144372559E1,2.953279114E1
2.907394792E1,8.633251190E0,-4.136962891E1,2.956776428E1
2.908397092E1,8.777332306E0,-4.136764526E1,2.940846252E1
2.909399492E1,8.827289581E0,-4.132864380E1,2.919285583E1
2.910401792E1,8.605068207E0,-4.146606445E1,2.909402466E1
2.911404092E1,8.655040741E0,-4.130136108E1,2.903977966E1
2.912406392E1,8.545368195E0,-4.126470947E1,2.909371948E1
2.913408792E1,8.464408875E0,-4.117581177E1,2.903852844E1
2.914411092E1,8.618633270E0,-4.136746216E1,2.905574036E1
2.915413392E1,8.697271347E0,-4.133642578E1,2.867874146E1
2.916415792E1,8.730766296E0,-4.142092896E1,2.887736511E1
2.917418092E1,8.815052032E0,-4.167770386E1,2.901470947E1
2.918420392E1,8.822589874E0,-4.152743530E1,2.860464478E1
2.919422692E1,8.509534836E0,-4.146072388E1,2.877229309E1
2.920425092E1,8.804069519E0,-4.151324463E1,2.902836609E1
2.921427392E1,8.745355606E0,-4.138076782E1,2.878405762E1
2.922429692E1,8.823427200E0,-4.148281860E1,2.906930542E1
2.923432092E1,8.649662018E0,-4.156317139E1,2.912458801E1
2.924434392E1,8.648380280E0,-4.141601562E1,2.895707703E1
2.925436692E1,8.652162552E0,-4.140225220E1,2.906471252E1
2.926438992E1,8.686521530E0,-4.161947632E1,2.907417297E1
2.927441392E1,8.689020157E0,-4.160504150E1,2.946531677E1
2.928443692E1,8.733209610E0,-4.158731079E1,2.926133728E1
2.929445992E1,8.822111130E0,-4.162792969E1,2.958781433E1
2.930448292E1,8.768043518E0,-4.150024414E1,2.913748169E1
2.931450692E1,8.668886185E0,-4.154754639E1,2.895217896E1
2.932452992E1,8.572166443E0,-4.168569946E1,2.892315674E1
2.933455292E1,8.629924774E0,-4.175421143E1,2.883836365E1
2.934457692E1,8.642412186E0,-4.135354614E1,2.887341309E1
2.935459992E1,8.543205261E0,-4.150976562E1,2.867366028E1
2.936462292E1,8.516071320E0,-4.143637085E1,2.911726379E1
2.937464592E1,8.653301239E0,-4.150003052E1,2.920726013E1
2.938466992E1,8.510477066E0,-4.158084106E1,2.912298584E1
2.939469292E1,8.494256973E0,-4.162304688E1,2.932194519E1
2.940471571E1,8.603439331E0,-4.137438965E1,2.920286560E1
2.941473971E1,8.777677536E0,-4.147036743E1,2.916033936E1
2.942476271E1,8.679771423E0,-4.141143799E1,2.928727722E1
2.943478571E1,8.576791763E0,-4.147735596E1,2.878540039E1
2.944480871E1,8.345603943E0,-4.166812134E1,2.871438599E1
2.945483271E1,8.433687210E0,-4.180508423E1,2.894377136E1
2.946485571E1,8.643194199E0,-4.166830444E1,2.865557861E1
2.947487871E1,8.647422791E0,-4.165591431E1,2.872315979E1
2.948490271E1,8.697780609E0,-4.160537720E1,2.843823242E1
2.949492571E1,8.565107346E0,-4.167108154E1,2.871659851E1
2.950494871E1,8.336589813E0,-4.183801270E1,2.884954834E1
2.951497171E1,8.712459564E0,-4.179614258E1,2.853192139E1
2.952499571E1,8.519159317E0,-4.172344971E1,2.862808228E1
2.953501871E1,8.612754822E0,-4.167141724E1,2.864770508E1
2.954504171E1,8.497735977E0,-4.183398438E1,2.858010864E1
2.955506471E1,8.605457306E0,-4.170733643E1,2.844873047E1
2.956508871E1,8.489883423E0,-4.176712036E1,2.880770874E1
2.957511171E1,8.602521896E0,-4.182656860E1,2.832228088E1
2.958513471E1,8.218191147E0,-4.198413086E1,2.853460693E1
2.959515871E1,8.189682007E0,-4.181018066E1,2.859634399E1
2.960518171E1,8.027708054E0,-4.180560303E1,2.861381531E1
2.961520471E1,7.860822678E0,-4.195755005E1,2.864149475E1
2.962522771E1,7.974063873E0,-4.182867432E1,2.853732300E1
2.963525171E1,7.979766846E0,-4.188418579E1,2.868135071E1
2.964527471E1,7.978651047E0,-4.189358521E1,2.883406067E1
2.965529771E1,8.049942017E0,-4.185458374E1,2.885054016E1
2.966532171E1,8.014232635E0,-4.184381104E1,2.832664490E1
2.967534471E1,8.017484665E0,-4.194534302E1,2.851850891E1
2.968536771E1,7.978197098E0,-4.189819336E1,2.907057190E1
2.969539071E1,7.795949936E0,-4.175463867E1,2.861466980E1
2.970541471E1,7.871644974E0,-4.200946045E1,2.867176819E1
2.971543771E1,7.709680557E0,-4.214437866E1,2.863787842E1
2.972546071E1,7.572206497E0,-4.222512817E1,2.882734680E1
2.973548471E1,7.498901367E0,-4.201904297E1,2.902993774E1
2.974550771E1,7.483135223E0,-4.185440063E1,2.905099487E1
2.975553071E1,7.388177872E0,-4.198577881E1,2.900566101E1
2.976555371E1,7.333314896E0,-4.191717529E1,2.902072144E1
2.977557771E1,7.247238159E0,-4.187133789E1,2.862446594E1
2.978560071E1,7.376283646E0,-4.201718140E1,2.841139221E1
2.979562371E1,7.395360947E0,-4.213092041E1,2.881343079E1
2.980564771E1,7.415811539E0,-4.235980225E1,2.884896851E1
2.981567071E1,7.150674820E0,-4.232577515E1,2.846318054E1
2.982569371E1,7.094120026E0,-4.226452637E1,2.854147339E1
2.983571671E1,7.107105255E0,-4.252316284E1,2.815275574E1
2.984574071E1,7.270217896E0,-4.235650635E1,2.835482788E1
2.985576371E1,7.251428604E0,-4.238238525E1,2.783122253E1
2.986578671E1,7.019857407E0,-4.249975586E1,2.804631042E1
2.987581071E1,7.203336716E0,-4.233963013E1,2.803741455E1
2.988583371E1,7.183086395E0,-4.233718872E1,2.794703674E1
2.989585671E1,7.315595627E0,-4.221780396E1,2.780790710E1
2.990587971E1,7.214948654E0,-4.255545044E1,2.797523499E1
2.991590371E1,7.005392075E0,-4.244631958E1,2.802752686E1
2.992592671E1,7.129478455E0,-4.234429932E1,2.809086609E1
2.993594971E1,7.361795425E0,-4.242150879E1,2.820932007E1
2.994597371E1,7.414630890E0,-4.257070923E1,2.803402710E1
2.995599671E1,7.258962631E0,-4.259484863E1,2.804357910E1
2.996601971E1,7.104701996E0,-4.236129761E1,2.776545715E1
2.997604271E1,6.978633881E0,-4.258743286E1,2.772448730E1
2.998606671E1,7.208982468E0,-4.267678833E1,2.775737000E1
2.999608971E1,7.114404678E0,-4.278244019E1,2.780487061E1
3.000611271E1,6.892320633E0,-4.275708008E1,2.780416870E1
3.001613571E1,6.771574020E0,-4.288845825E1,2.774320984E1
3.002615971E1,6.887641907E0,-4.274481201E1,2.765007019E1
3.003618271E1,7.011289597E0,-4.280059814E1,2.798219299E1
3.004620571E1,6.799528122E0,-4.274963379E1,2.759765625E1
3.005622971E1,6.748920441E0,-4.281304932E1,2.766882324E1
3.006625271E1,6.649709702E0,-4.278720093E1,2.728515625E1
3.007627571E1,6.799055099E0,-4.272711182E1,2.741090393E1
3.008629871E1,6.559535980E0,-4.308349609E1,2.765850830E1
3.009632271E1,6.320148468E0,-4.292050171E1,2.758987427E1
3.010634571E1,6.256000519E0,-4.288699341E1,2.758616638E1
3.011636871E1,6.362960815E0,-4.305145264E1,2.734106445E1
3.012639271E1,6.611656189E0,-4.319021606E1,2.738491821E1
3.013641571E1,6.322189331E0,-4.340036011E1,2.738455200E1
3.014643871E1,6.413280487E0,-4.340786743E1,2.688615417E1
3.015646171E1,6.378566742E0,-4.322894287E1,2.682754517E1
3.016648571E1,6.150400162E0,-4.334310913E1,2.712916565E1
3.017650871E1,6.376689911E0,-4.318054199E1,2.686012268E1
3.018653171E1,6.194272995E0,-4.323474121E1,2.716114807E1
3.019655571E1,6.215480804E0,-4.328933716E1,2.708413696E1
3.020657871E1,6.104312897E0,-4.333584595E1,2.702537537E1
3.021660171E1,6.055938721E0,-4.345608521E1,2.664254761E1
3.022662471E1,6.397312164E0,-4.348663330E1,2.678968811E1
3.023664871E1,6.452825546E0,-4.329919434E1,2.713293457E1
3.024667171E1,6.149267197E0,-4.326400757E1,2.706059265E1
3.025669471E1,6.095226288E0,-4.320159912E1,2.660345459E1
3.026671871E1,6.276748657E0,-4.316470337E1,2.651055908E1
3.027674171E1,6.272138596E0,-4.346417236E1,2.675657654E1
3.028676471E1,6.289733887E0,-4.351489258E1,2.674609375E1
3.029678771E1,6.234146118E0,-4.353195190E1,2.629815674E1
3.030681171E1,5.909862518E0,-4.374899292E1,2.631843567E1
3.031683471E1,6.150613785E0,-4.373202515E1,2.665434265E1
3.032685771E1,5.984210968E0,-4.395022583E1,2.659001160E1
3.033688171E1,5.833467484E0,-4.357418823E1,2.647909546E1
3.034690471E1,5.892322540E0,-4.370956421E1,2.654588318E1
3.035692771E1,6.056667328E0,-4.381491089E1,2.663468933E1
3.036695071E1,5.923469543E0,-4.371218872E1,2.623060608E1
3.037697471E1,6.068010330E0,-4.385806274E1,2.660926819E1
3.038699771E1,5.793621063E0,-4.380426025E1,2.672276306E1
3.039702071E1,5.875785828E0,-4.366305542E1,2.649975586E1
3.040704517E1,5.710193634E0,-4.386563110E1,2.669123840E1
3.041706817E1,5.432157516E0,-4.396444702E1,2.685292053E1
3.042709117E1,5.587076187E0,-4.375622559E1,2.700260925E1
3.043711417E1,5.563302994E0,-4.388769531E1,2.664305115E1
3.044713817E1,5.462299347E0,-4.382897949E1,2.680783081E1
3.045716117E1,5.065105438E0,-4.391055298E1,2.685054016E1
3.046718417E1,5.119794846E0,-4.398236084E1,2.692977905E1
3.047720817E1,5.058511734E0,-4.392349243E1,2.682498169E1
3.048723117E1,4.979984283E0,-4.401751709E1,2.658258057E1
3.049725417E1,5.193025589E0,-4.406591797E1,2.656391907E1
3.050727717E1,5.112733841E0,-4.413809204E1,2.637106323E1
3.051730117E1,4.879619598E0,-4.403335571E1,2.640745544E1
3.052732417E1,5.130239487E0,-4.397186279E1,2.602302551E1
3.053734717E1,5.127241135E0,-4.419619751E1,2.617030334E1
3.054737117E1,4.846754074E0,-4.409820557E1,2.616226196E1
3.055739417E1,4.789913177E0,-4.436880493E1,2.627995300E1
3.056741717E1,4.746511459E0,-4.415859985E1,2.620608521E1
3.057744017E1,4.850162506E0,-4.423843384E1,2.625379944E1
3.058746417E1,4.420122147E0,-4.415780640E1,2.610243225E1
3.059748717E1,4.495340347E0,-4.416271973E1,2.658973694E1
3.060751017E1,4.612295151E0,-4.435720825E1,2.618734741E1
3.061753417E1,4.581417084E0,-4.421020508E1,2.609867859E1
3.062755717E1,4.409751892E0,-4.428137207E1,2.586627197E1
3.063758017E1,4.246212006E0,-4.418524170E1,2.582763672E1
3.064760317E1,4.316270828E0,-4.447515869E1,2.616288757E1
3.065762717E1,4.398801804E0,-4.422622681E1,2.619612122E1
3.066765017E1,4.408636093E0,-4.420669556E1,2.650175476E1
3.067767317E1,4.274286270E0,-4.427093506E1,2.621697998E1
3.068769717E1,4.112720490E0,-4.419287109E1,2.617857361E1
3.069772017E1,4.057130814E0,-4.433248901E1,2.609080505E1
3.070774317E1,4.229206085E0,-4.456234741E1,2.626335144E1
3.071776617E1,4.207225800E0,-4.452770996E1,2.560903931E1
3.072779017E1,4.208852768E0,-4.455267334E1,2.569908142E1
3.073781317E1,3.938959122E0,-4.471771240E1,2.533906555E1
3.074783617E1,3.977062225E0,-4.488784790E1,2.517510986E1
3.075786017E1,3.773424149E0,-4.501315308E1,2.514369202E1
3.076788317E1,3.665864944E0,-4.492098999E1,2.492814636E1
3.077790617E1,3.424236298E0,-4.501672363E1,2.534387207E1
3.078792917E1,3.483444214E0,-4.499057007E1,2.570280457E1
3.079795317E1,3.195499420E0,-4.495617676E1,2.537457275E1
3.080797617E1,2.942974091E0,-4.493304443E1,2.509138489E1
3.081799917E1,2.617000580E0,-4.498556519E1,2.513842773E1
3.082802317E1,2.637260437E0,-4.498468018E1,2.483177185E1
3.083804617E1,2.680261612E0,-4.509133911E1,2.504393005E1
3.084806917E1,2.657514572E0,-4.540847778E1,2.519590759E1
3.085809217E1,2.432664871E0,-4.518707275E1,2.504313660E1
3.086811617E1,2.011259079E0,-4.535736084E1,2.492729187E1
3.087813917E1,2.347469330E0,-4.540771484E1,2.527828979E1
3.088816217E1,2.576618195E0,-4.549386597E1,2.538116455E1
3.089818617E1,2.449899673E0,-4.554745483E1,2.527249146E1
3.090820917E1,2.390649796E0,-4.526828003E1,2.500534058E1
3.091823217E1,2.312873840E0,-4.506005859E1,2.494332886E1
3.092825517E1,2.312341690E0,-4.483523560E1,2.505412292E1
3.093827917E1,2.643861771E0,-4.494512939E1,2.504112244E1
3.094830217E1,2.300123215E0,-4.531268311E1,2.503642273E1
3.095832517E1,2.318548203E0,-4.505044556E1,2.456394958E1
3.096834917E1,2.320789337E0,-4.512948608E1,2.510607910E1
3.097837217E1,2.365190506E0,-4.525970459E1,2.518499756E1
3.098839517E1,2.619539261E0,-4.525152588E1,2.530334473E1
3.099841817E1,2.464614868E0,-4.519143677E1,2.469981384E1
3.100844217E1,2.460268021E0,-4.481799316E1,2.507392883E1
3.101846517E1,2.834442139E0,-4.519958496E1,2.531419373E1
3.102848817E1,2.839832306E0,-4.516793823E1,2.538421631E1
3.103851217E1,2.453956604E0,-4.520092773E1,2.534613037E1
3.104853517E1,2.095806122E0,-4.488790894E1,2.538403320E1
3.105855817E1,1.998336792E0,-4.491156006E1,2.538352966E1
3.106858117E1,2.015253067E0,-4.490515137E1,2.559973145E1
3.107860517E1,2.205127716E0,-4.498956299E1,2.562916565E1
3.108862817E1,2.159166336E0,-4.493783569E1,2.573657227E1
3.109865117E1,2.060743332E0,-4.442581177E1,2.599736023E1
3.110867517E1,1.982593536E0,-4.429260254E1,2.635192871E1
3.111869817E1,1.851116180E0,-4.420574951E1,2.657731628E1
3.112872117E1,1.735591888E0,-4.406808472E1,2.657527161E1
3.113874417E1,1.653831482E0,-4.385324097E1,2.690956116E1
3.114876817E1,1.145313263E0,-4.376165771E1,2.728121948E1
3.115879117E1,1.108346939E0,-4.363229370E1,2.742759705E1
3.116881417E1,1.156934738E0,-4.349148560E1,2.795079041E1
3.117883817E1,1.034019470E0,-4.335772705E1,2.811964417E1
3.118886117E1,1.293233871E0,-4.315237427E1,2.819676208E1
3.119888417E1,1.367826462E0,-4.296737671E1,2.841474915E1
3.120890717E1,1.500640869E0,-4.279037476E1,2.828195190E1
3.121893117E1,1.469341278E0,-4.289511108E1,2.864062500E1
3.122895417E1,1.670883179E0,-4.247827148E1,2.881906128E1
3.123897717E1,1.677745819E0,-4.258123779E1,2.913563538E1
3.124900117E1,1.603527069E0,-4.235864258E1,2.910951233E1
3.125902417E1,1.772451401E0,-4.214682007E1,2.972450256E1
3.126904717E1,2.048028946E0,-4.202886963E1,2.971707153E1
3.127907017E1,1.672126770E0,-4.183822632E1,3.009434509E1
3.128909417E1,1.886913300E0,-4.178057861E1,2.978692627E1
3.129911717E1,1.875560760E0,-4.158923340E1,3.007659912E1
3.130914017E1,1.977560043E0,-4.150500488E1,3.063563538E1
3.131916417E1,2.114702225E0,-4.141326904E1,3.070343018E1
3.132918717E1,2.320978165E0,-4.123092651E1,3.082435608E1
3.133921017E1,2.124021530E0,-4.109780884E1,3.115101624E1
3.134923317E1,2.233747482E0,-4.067132568E1,3.098878479E1
3.135925717E1,2.414329529E0,-4.056301880E1,3.187463379E1
3.136928017E1,2.486629486E0,-4.030065918E1,3.180273438E1
3.137930317E1,2.532411575E0,-4.000216675E1,3.191398621E1
3.138932717E1,2.612018585E0,-3.976300049E1,3.246131897E1
3.139935017E1,2.846817017E0,-3.971524048E1,3.256715393E1
3.140937317E1,3.002716064E0,-3.957974243E1,3.288644409E1
3.141939617E1,3.258192062E0,-3.952001953E1,3.257948303E1
3.142942017E1,3.312082291E0,-3.938998413E1,3.251992798E1
3.143944317E1,3.427597046E0,-3.925988770E1,3.285308838E1
3.144946617E1,3.607763290E0,-3.936822510E1,3.298262024E1
3.145949017E1,3.803916931E0,-3.921893311E1,3.303852844E1
3.146951317E1,4.380960464E0,-3.903778076E1,3.331135559E1
3.147953617E1,4.286527634E0,-3.853729248E1,3.351933289E1
3.148956017E1,4.217439651E0,-3.818402100E1,3.411415100E1
3.149958317E1,4.391742706E0,-3.808743286E1,3.465895081E1
3.150960617E1,4.707504272E0,-3.785455322E1,3.535160828E1
3.151962917E1,4.882431030E0,-3.738836670E1,3.513294983E1
3.152965317E1,5.255853653E0,-3.704293823E1,3.496586609E1
3.153967617E1,5.086963654E0,-3.657391357E1,3.565087891E1
3.154969917E1,5.241605759E0,-3.599816895E1,3.577947998E1
3.155972317E1,5.451190948E0,-3.543054199E1,3.645216370E1
3.156974617E1,5.296876907E0,-3.483569336E1,3.700727844E1
3.157976917E1,5.152618408E0,-3.423278809E1,3.743701172E1
3.158979217E1,4.950637817E0,-3.367453003E1,3.791319275E1
3.159981617E1,4.949958801E0,-3.320233154E1,3.868525696E1
3.160983917E1,4.789573669E0,-3.262371826E1,3.946061707E1
3.161986217E1,4.686616898E0,-3.192639160E1,3.956121826E1
3.162988617E1,4.439998627E0,-3.140151978E1,4.008363342E1
3.163990917E1,4.141304016E0,-3.087738037E1,4.021586609E1
3.164993217E1,4.043193817E0,-3.039807129E1,4.074800110E1
3.165995517E1,3.637075424E0,-2.988214111E1,4.091213989E1
3.166997917E1,3.479387283E0,-2.948620605E1,4.104216003E1
3.168000217E1,3.342496872E0,-2.942074585E1,4.108547974E1
3.169002517E1,3.481445312E0,-2.919741821E1,4.154229736E1
3.170004917E1,3.771808624E0,-2.922128296E1,4.161341858E1
3.171007217E1,3.856653214E0,-2.912557983E1,4.183888245E1
3.172009517E1,4.044387817E0,-2.912899780E1,4.189166260E1
3.173011817E1,4.211006165E0,-2.920260620E1,4.176965332E1
3.174014217E1,4.260108948E0,-2.900473022E1,4.115226746E1
3.175016517E1,4.397686005E0,-2.912719727E1,4.122427368E1
3.176018817E1,4.676786423E0,-2.907937622E1,4.116995239E1
3.177021217E1,4.658861160E0,-2.909658813E1,4.109645081E1
3.178023517E1,4.909313202E0,-2.904171753E1,4.146295166E1
3.179025817E1,5.303293228E0,-2.889151001E1,4.161718750E1
3.180028117E1,5.591159821E0,-2.891311646E1,4.140173340E1
3.181030517E1,5.759107590E0,-2.901278687E1,4.169155884E1
3.182032817E1,5.960866928E0,-2.847695923E1,4.125285339E1
3.183035117E1,6.182542801E0,-2.856549072E1,4.119239807E1
3.184037517E1,6.249137878E0,-2.843124390E1,4.138706970E1
3.185039817E1,6.443696976E0,-2.824407959E1,4.168817139E1
3.186042117E1,6.410486221E0,-2.802859497E1,4.188130188E1
3.187044517E1,6.614725113E0,-2.795904541E1,4.166680908E1
3.188046817E1,6.754625320E0,-2.759844971E1,4.208059692E1
3.189049117E1,6.590543747E0,-2.748605347E1,4.242565918E1
3.190051417E1,6.803087234E0,-2.699786377E1,4.248075867E1
3.191053817E1,6.462787628E0,-2.648110962E1,4.242121887E1
3.192056117E1,6.197938919E0,-2.621646118E1,4.289683533E1
3.193058417E1,6.185729980E0,-2.601077271E1,4.332897949E1
3.194060717E1,6.185224533E0,-2.590097046E1,4.332232666E1
3.195063117E1,5.742372513E0,-2.546984863E1,4.329905701E1
3.196065417E1,5.691936493E0,-2.515744019E1,4.357345581E1
3.197067717E1,5.488735199E0,-2.497146606E1,4.340274048E1
3.198070117E1,5.597360611E0,-2.492517090E1,4.364521790E1
3.199072417E1,5.655796051E0,-2.472476196E1,4.424705505E1
3.200074717E1,5.535058975E0,-2.441989136E1,4.421626282E1
3.201077117E1,5.507867813E0,-2.433044434E1,4.448226929E1
3.202079417E1,5.569643021E0,-2.415707397E1,4.429980469E1
3.203081717E1,5.515724182E0,-2.415872192E1,4.486727905E1
3.204084017E1,5.610040665E0,-2.418014526E1,4.470761108E1
3.205086417E1,5.529666901E0,-2.421371460E1,4.452018738E1
3.206088717E1,5.331590652E0,-2.447839355E1,4.448660278E1
3.207091017E1,5.610435486E0,-2.422946167E1,4.449136353E1
3.208093417E1,5.909873962E0,-2.442858887E1,4.446530151E1
3.209095717E1,5.863309860E0,-2.430096436E1,4.440150452E1
3.210098017E1,6.226461411E0,-2.448004150E1,4.397558594E1
3.211100317E1,6.115438461E0,-2.468902588E1,4.404450989E1
3.212102717E1,5.992986679E0,-2.464971924E1,4.435676575E1
3.213105017E1,6.549892426E0,-2.436492920E1,4.440170288E1
3.214107317E1,6.455987930E0,-2.460644531E1,4.376159668E1
3.215109717E1,6.447507858E0,-2.490786743E1,4.387152100E1
3.216112017E1,6.615253448E0,-2.484628296E1,4.381109619E1
3.217114317E1,6.608905792E0,-2.477499390E1,4.376811218E1
3.218116717E1,6.777923584E0,-2.491571045E1,4.375234985E1
3.219119017E1,6.473167419E0,-2.477359009E1,4.371827698E1
3.220121317E1,6.579296112E0,-2.468200684E1,4.374169922E1
3.221123617E1,6.693586349E0,-2.448495483E1,4.366435242E1
3.222126017E1,6.798957825E0,-2.462811279E1,4.374574280E1
3.223128317E1,6.561101913E0,-2.482464600E1,4.373716736E1
3.224130617E1,6.584390640E0,-2.459893799E1,4.379563904E1
3.225133017E1,6.679895401E0,-2.472882080E1,4.360557556E1
3.226135317E1,6.654506683E0,-2.457183838E1,4.372459412E1
3.227137617E1,6.768993378E0,-2.484112549E1,4.380078125E1
3.228139917E1,6.681436539E0,-2.466558838E1,4.377476501E1
3.229142317E1,6.518287659E0,-2.454751587E1,4.359498596E1
3.230144617E1,6.620136261E0,-2.480615234E1,4.360531616E1
3.231146917E1,6.444404602E0,-2.478433228E1,4.332226562E1
3.232149317E1,6.668960571E0,-2.489743042E1,4.365658569E1
3.233151617E1,6.742717743E0,-2.481054688E1,4.346644592E1
3.234153917E1,6.496879578E0,-2.482031250E1,4.351316833E1
3.235156217E1,6.536321640E0,-2.460183716E1,4.365393066E1
3.236158617E1,6.814344406E0,-2.473715210E1,4.413372803E1
3.237160917E1,6.544248581E0,-2.466162109E1,4.416305542E1
3.238163217E1,6.459812164E0,-2.470690918E1,4.422689819E1
3.239165617E1,6.509649277E0,-2.488668823E1,4.379389954E1
3.240167917E1,6.797060013E0,-2.476559448E1,4.396603394E1
3.241170196E1,6.980194092E0,-2.474844360E1,4.375315857E1
3.242172596E1,7.251529694E0,-2.458053589E1,4.417616272E1
3.243174896E1,7.497722626E0,-2.461160278E1,4.343754578E1
3.244177196E1,7.532085419E0,-2.473471069E1,4.374771118E1
