time,gFx,gFy,gFz,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
81.47,-0.43,-0.37,-0.2,0.1,-0.46,-0.07,848.77,-18.12,-31.92,-95.26,0.19,-1.16,-1.86,43.877995,-111.780144,1.00E-05
81.48,-0.47,-0.37,-0.17,0.11,-0.49,-0.07,848.77,-18.12,-31.92,-95.26,0.19,-1.16,-1.86,43.877995,-111.780144,1.00E-05
81.49,-0.51,-0.38,-0.14,0.12,-0.53,-0.08,848.77,-18.12,-31.92,-95.26,0.18,-1.15,-1.85,43.877995,-111.780144,1.00E-05
81.5,-0.54,-0.38,-0.1,0.12,-0.57,-0.08,848.77,-18.12,-31.92,-95.26,0.18,-1.14,-1.85,43.877995,-111.780144,1.00E-05
81.52,-0.57,-0.38,-0.06,0.11,-0.63,-0.08,848.77,-18.12,-31.92,-95.26,0.18,-1.14,-1.85,43.877995,-111.780144,1.00E-05
81.53,-0.59,-0.39,-0.04,0.12,-0.69,-0.08,848.77,-22.45,-31.92,-98.04,0.18,-1.13,-1.85,43.877995,-111.780144,1.00E-05
81.54,-0.61,-0.39,-0.04,0.17,-0.72,-0.09,848.77,-22.45,-31.92,-98.04,0.17,-1.12,-1.85,43.877995,-111.780144,1.00E-05
81.55,-0.62,-0.4,-0.06,0.25,-0.75,-0.11,848.77,-22.45,-31.92,-98.04,0.17,-1.11,-1.84,43.877995,-111.780144,1.00E-05
81.56,-0.63,-0.4,-0.08,0.33,-0.77,-0.14,848.77,-22.45,-31.92,-98.04,0.17,-1.1,-1.84,43.877995,-111.780144,1.00E-05
81.58,-0.65,-0.4,-0.1,0.4,-0.77,-0.16,848.77,-22.45,-31.92,-98.04,0.16,-1.09,-1.84,43.877995,-111.780144,1.00E-05
81.59,-0.66,-0.4,-0.12,0.42,-0.75,-0.17,848.77,-22.45,-31.92,-98.04,0.16,-1.08,-1.84,43.877995,-111.780144,1.00E-05
81.6,-0.68,-0.4,-0.16,0.39,-0.69,-0.17,848.77,-22.45,-31.92,-98.04,0.16,-1.07,-1.84,43.877995,-111.780144,1.00E-05
81.61,-0.69,-0.4,-0.19,0.35,-0.59,-0.15,848.77,-22.45,-31.92,-98.04,0.15,-1.06,-1.83,43.877995,-111.780144,1.00E-05
81.63,-0.7,-0.4,-0.19,0.29,-0.45,-0.11,848.77,-22.45,-31.92,-98.04,0.15,-1.05,-1.83,43.877995,-111.780144,1.00E-05
81.64,-0.71,-0.4,-0.17,0.18,-0.3,-0.07,848.77,-22.45,-31.92,-98.04,0.15,-1.04,-1.83,43.877995,-111.780144,1.00E-05
81.65,-0.71,-0.41,-0.15,0.08,-0.16,-0.02,848.77,-22.45,-31.92,-98.04,0.15,-1.04,-1.83,43.877995,-111.780144,1.00E-05
81.66,-0.7,-0.41,-0.12,1.00E-05,-0.03,0.01,848.77,-22.45,-31.92,-98.04,0.15,-1.04,-1.83,43.877995,-111.780144,1.00E-05
81.68,-0.69,-0.42,-0.07,-0.07,0.13,0.05,848.77,-22.45,-31.92,-98.04,0.15,-1.03,-1.83,43.877995,-111.780144,1.00E-05
81.69,-0.68,-0.42,-0.04,-0.09,0.21,0.08,848.77,-22.45,-31.92,-98.04,0.15,-1.03,-1.83,43.877995,-111.780144,1.00E-05
81.7,-0.67,-0.43,-0.01,-0.09,0.26,0.1,848.77,-22.45,-31.92,-98.04,0.15,-1.03,-1.83,43.877995,-111.780144,1.00E-05
81.71,-0.67,-0.43,0.01,-0.09,0.29,0.11,848.77,-22.45,-31.92,-98.04,0.15,-1.03,-1.83,43.877995,-111.780144,1.00E-05
81.72,-0.68,-0.44,0.02,-0.09,0.3,0.11,848.77,-22.45,-31.92,-98.04,0.14,-1.03,-1.82,43.877995,-111.780144,1.00E-05
81.73,-0.68,-0.44,0.03,-0.08,0.3,0.11,848.75,-22.45,-31.92,-98.04,0.14,-1.03,-1.82,43.877995,-111.780144,1.00E-05
81.75,-0.67,-0.45,0.02,-0.04,0.29,0.08,848.75,-22.45,-31.92,-98.04,0.14,-1.03,-1.82,43.877995,-111.780144,1.00E-05
81.76,-0.66,-0.46,0.01,1.00E-05,0.25,0.07,848.75,-22.45,-31.92,-98.04,0.14,-1.03,-1.82,43.877995,-111.780144,1.00E-05
81.77,-0.65,-0.46,0.02,0.05,0.2,0.06,848.75,-22.45,-31.92,-98.04,0.14,-1.02,-1.82,43.877995,-111.780144,1.00E-05
81.78,-0.63,-0.46,0.03,0.1,0.11,0.06,848.75,-27.5,-33.71,-98.73,0.14,-1.02,-1.82,43.877995,-111.780144,1.00E-05
81.79,-0.62,-0.47,0.03,0.12,0.01,0.07,848.75,-27.5,-33.71,-98.73,0.14,-1.02,-1.82,43.877995,-111.780144,1.00E-05
81.81,-0.61,-0.48,0.03,0.15,-0.1,0.09,848.75,-27.5,-33.71,-98.73,0.13,-1.01,-1.81,43.877995,-111.780144,1.00E-05
81.82,-0.61,-0.5,0.03,0.17,-0.28,0.1,848.75,-27.5,-33.71,-98.73,0.13,-1,-1.81,43.877995,-111.780144,1.00E-05
81.83,-0.62,-0.5,0.02,0.17,-0.39,0.12,848.75,-27.5,-33.71,-98.73,0.13,-0.99,-1.81,43.877995,-111.780144,1.00E-05
81.84,-0.64,-0.51,-0.01,0.16,-0.48,0.12,848.75,-27.5,-33.71,-98.73,0.12,-0.98,-1.8,43.877995,-111.780144,1.00E-05
81.86,-0.66,-0.51,-0.03,0.14,-0.53,0.11,848.75,-27.5,-33.71,-98.73,0.12,-0.98,-1.8,43.877995,-111.780144,1.00E-05
81.87,-0.67,-0.51,-0.06,0.11,-0.54,0.1,848.75,-27.5,-33.71,-98.73,0.12,-0.97,-1.8,43.877995,-111.780144,1.00E-05
81.88,-0.68,-0.51,-0.08,0.09,-0.53,0.08,848.75,-27.5,-33.71,-98.73,0.12,-0.96,-1.79,43.877995,-111.780144,1.00E-05
81.89,-0.68,-0.52,-0.12,0.07,-0.5,0.06,848.75,-27.5,-33.71,-98.73,0.11,-0.95,-1.79,43.877995,-111.780144,1.00E-05
81.91,-0.66,-0.54,-0.15,0.1,-0.46,0.06,848.75,-30.02,-33.36,-98.38,0.11,-0.94,-1.79,43.877995,-111.780144,1.00E-05
81.92,-0.66,-0.55,-0.17,0.14,-0.43,0.08,848.75,-30.02,-33.36,-98.38,0.11,-0.93,-1.79,43.877995,-111.780144,1.00E-05
81.93,-0.66,-0.56,-0.19,0.18,-0.4,0.1,848.75,-30.02,-33.36,-98.38,0.11,-0.92,-1.78,43.877995,-111.780144,1.00E-05
81.94,-0.67,-0.57,-0.21,0.22,-0.36,0.14,848.75,-30.02,-33.36,-98.38,0.1,-0.91,-1.78,43.877995,-111.780144,1.00E-05
81.96,-0.68,-0.56,-0.24,0.29,-0.29,0.21,848.75,-30.02,-33.36,-98.38,0.1,-0.9,-1.78,43.877995,-111.780144,1.00E-05
81.97,-0.7,-0.56,-0.25,0.33,-0.23,0.25,848.75,-30.02,-33.36,-98.38,0.1,-0.89,-1.77,43.877995,-111.780144,1.00E-05
81.98,-0.73,-0.56,-0.24,0.33,-0.17,0.29,848.75,-30.02,-33.36,-98.38,0.09,-0.88,-1.77,43.877995,-111.780144,1.00E-05
81.99,-0.75,-0.55,-0.22,0.29,-0.11,0.32,848.75,-30.02,-33.36,-98.38,0.09,-0.87,-1.76,43.877998,-111.780144,1.00E-05
82,-0.77,-0.54,-0.19,0.16,-0.05,0.35,848.75,-30.02,-33.36,-98.38,0.09,-0.87,-1.76,43.877998,-111.780144,1.00E-05
82.01,-0.78,-0.53,-0.17,-0.01,0.01,0.38,848.75,-30.02,-33.36,-98.38,0.09,-0.86,-1.76,43.877998,-111.780144,1.00E-05
82.03,-0.78,-0.53,-0.15,-0.3,0.09,0.42,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.04,-0.78,-0.52,-0.14,-0.48,0.11,0.45,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.05,-0.77,-0.51,-0.16,-0.68,0.12,0.48,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.06,-0.77,-0.49,-0.21,-0.84,0.12,0.52,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.07,-0.76,-0.47,-0.27,-0.9,0.12,0.54,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.08,-0.76,-0.45,-0.34,-0.87,0.15,0.55,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.75,43.877998,-111.780144,1.00E-05
82.1,-0.76,-0.42,-0.41,-0.74,0.19,0.55,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.74,43.877998,-111.780144,1.00E-05
82.11,-0.78,-0.41,-0.45,-0.59,0.19,0.53,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.74,43.877998,-111.780144,1.00E-05
82.12,-0.79,-0.39,-0.47,-0.45,0.14,0.5,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.74,43.877998,-111.780144,1.00E-05
82.13,-0.79,-0.38,-0.46,-0.33,0.04,0.47,848.75,-32.55,-36.22,-99.77,0.08,-0.86,-1.74,43.877998,-111.780144,1.00E-05
82.15,-0.78,-0.37,-0.45,-0.23,-0.1,0.45,848.75,-32.55,-36.22,-99.77,0.07,-0.85,-1.73,43.877998,-111.780144,1.00E-05
82.16,-0.78,-0.36,-0.42,-0.16,-0.23,0.46,848.75,-37.24,-31.56,-102.54,0.07,-0.84,-1.73,43.877998,-111.780144,1.00E-05
82.17,-0.78,-0.36,-0.35,-0.08,-0.39,0.52,848.75,-37.24,-31.56,-102.54,0.07,-0.83,-1.72,43.877998,-111.780144,1.00E-05
82.18,-0.78,-0.36,-0.3,-0.04,-0.44,0.57,848.75,-37.24,-31.56,-102.54,0.07,-0.82,-1.72,43.877998,-111.780144,1.00E-05
82.2,-0.79,-0.36,-0.25,1.00E-05,-0.45,0.6,848.75,-37.24,-31.56,-102.54,0.06,-0.81,-1.72,43.877998,-111.780144,1.00E-05
82.21,-0.8,-0.35,-0.21,0.02,-0.43,0.61,848.75,-37.24,-31.56,-102.54,0.06,-0.8,-1.71,43.877998,-111.780144,1.00E-05
82.22,-0.81,-0.35,-0.17,0.07,-0.37,0.6,848.75,-37.24,-31.56,-102.54,0.06,-0.79,-1.71,43.877998,-111.780144,1.00E-05
82.23,-0.81,-0.34,-0.15,0.12,-0.32,0.57,848.75,-37.24,-31.56,-102.54,0.06,-0.78,-1.71,43.877998,-111.780144,1.00E-05
82.25,-0.82,-0.33,-0.15,0.2,-0.22,0.53,848.75,-37.24,-31.56,-102.54,0.05,-0.77,-1.7,43.877998,-111.780144,1.00E-05
82.26,-0.82,-0.32,-0.15,0.27,-0.16,0.5,848.75,-37.24,-31.56,-102.54,0.05,-0.76,-1.7,43.877998,-111.780144,1.00E-05
82.27,-0.83,-0.31,-0.15,0.31,-0.12,0.48,848.75,-37.24,-31.56,-102.54,0.05,-0.75,-1.7,43.877998,-111.780144,1.00E-05
82.28,-0.85,-0.29,-0.16,0.33,-0.12,0.49,848.75,-42.29,-33,-100.12,0.05,-0.75,-1.69,43.877998,-111.780144,1.00E-05
82.29,-0.87,-0.29,-0.15,0.33,-0.16,0.52,848.75,-42.29,-33,-100.12,0.05,-0.74,-1.69,43.877998,-111.780144,1.00E-05
82.3,-0.88,-0.29,-0.16,0.32,-0.22,0.55,848.75,-42.29,-33,-100.12,0.04,-0.73,-1.69,43.877998,-111.780144,1.00E-05
82.32,-0.89,-0.31,-0.16,0.32,-0.3,0.59,848.75,-42.29,-33,-100.12,0.04,-0.71,-1.68,43.877998,-111.780144,1.00E-05
82.33,-0.9,-0.32,-0.15,0.32,-0.34,0.61,848.75,-42.29,-33,-100.12,0.04,-0.7,-1.68,43.877998,-111.780144,1.00E-05
82.34,-0.91,-0.33,-0.15,0.34,-0.36,0.61,848.75,-42.29,-33,-100.12,0.04,-0.69,-1.68,43.877998,-111.780144,1.00E-05
82.35,-0.92,-0.35,-0.13,0.35,-0.35,0.61,848.75,-42.29,-33,-100.12,0.04,-0.68,-1.67,43.877998,-111.780144,1.00E-05
82.36,-0.93,-0.36,-0.11,0.36,-0.32,0.59,848.75,-42.29,-33,-100.12,0.04,-0.68,-1.67,43.877998,-111.780144,1.00E-05
82.37,-0.94,-0.37,-0.1,0.35,-0.28,0.56,848.75,-42.29,-33,-100.12,0.03,-0.67,-1.67,43.877998,-111.780144,1.00E-05
82.39,-0.95,-0.4,-0.08,0.31,-0.22,0.51,848.75,-42.29,-33,-100.12,0.03,-0.66,-1.67,43.877998,-111.780144,1.00E-05
82.4,-0.96,-0.42,-0.08,0.29,-0.2,0.48,848.75,-47.16,-34.25,-98.9,0.03,-0.65,-1.66,43.877998,-111.780144,1.00E-05
82.41,-0.96,-0.43,-0.07,0.27,-0.2,0.44,848.75,-47.16,-34.25,-98.9,0.03,-0.65,-1.66,43.877998,-111.780144,1.00E-05
82.42,-0.97,-0.44,-0.06,0.25,-0.24,0.41,848.75,-47.16,-34.25,-98.9,0.03,-0.64,-1.66,43.877998,-111.780144,1.00E-05
82.44,-0.96,-0.44,-0.08,0.24,-0.32,0.38,848.75,-47.16,-34.25,-98.9,0.03,-0.64,-1.66,43.877998,-111.780144,1.00E-05
82.45,-0.96,-0.45,-0.1,0.27,-0.39,0.37,848.75,-47.16,-34.25,-98.9,0.03,-0.63,-1.66,43.877998,-111.780144,1.00E-05
82.46,-0.96,-0.47,-0.11,0.33,-0.48,0.36,848.75,-47.16,-34.25,-98.9,0.03,-0.62,-1.66,43.877998,-111.780144,1.00E-05
82.47,-0.98,-0.48,-0.11,0.36,-0.55,0.36,848.75,-47.16,-34.25,-98.9,0.03,-0.61,-1.66,43.877998,-111.780144,1.00E-05
82.49,-1,-0.5,-0.12,0.38,-0.61,0.35,848.75,-47.16,-34.25,-98.9,0.03,-0.6,-1.66,43.877998,-111.780144,1.00E-05
82.5,-1.02,-0.51,-0.12,0.4,-0.66,0.35,848.75,-47.16,-34.25,-98.9,0.03,-0.59,-1.65,43.877998,-111.780144,1.00E-05
82.51,-1.03,-0.52,-0.11,0.38,-0.69,0.35,848.75,-47.16,-34.25,-98.9,0.02,-0.59,-1.65,43.877998,-111.780144,1.00E-05
82.52,-1.04,-0.53,-0.1,0.34,-0.71,0.36,848.75,-52.03,-34.79,-97,0.02,-0.58,-1.65,43.877998,-111.780144,1.00E-05
82.54,-1.06,-0.54,-0.11,0.29,-0.73,0.37,848.75,-52.03,-34.79,-97,0.02,-0.57,-1.65,43.877998,-111.780144,1.00E-05
82.55,-1.08,-0.54,-0.11,0.25,-0.76,0.4,848.75,-52.03,-34.79,-97,0.02,-0.55,-1.65,43.877998,-111.780144,1.00E-05
82.56,-1.09,-0.53,-0.11,0.22,-0.78,0.41,848.75,-52.03,-34.79,-97,0.02,-0.55,-1.65,43.877998,-111.780144,1.00E-05
82.57,-1.1,-0.53,-0.12,0.19,-0.76,0.43,848.75,-52.03,-34.79,-97,0.02,-0.54,-1.65,43.877998,-111.780144,1.00E-05
82.58,-1.11,-0.53,-0.11,0.17,-0.75,0.46,848.75,-52.03,-34.79,-97,0.02,-0.53,-1.65,43.877998,-111.780144,1.00E-05
82.59,-1.13,-0.54,-0.1,0.17,-0.76,0.48,848.75,-52.03,-34.79,-97,0.02,-0.52,-1.64,43.877998,-111.780144,1.00E-05
82.61,-1.17,-0.55,-0.1,0.18,-0.85,0.52,848.75,-52.03,-34.79,-97,0.02,-0.5,-1.64,43.877998,-111.780144,1.00E-05
82.62,-1.19,-0.55,-0.1,0.19,-0.93,0.54,848.75,-52.03,-34.79,-97,0.02,-0.49,-1.64,43.877998,-111.780144,1.00E-05
82.63,-1.2,-0.54,-0.09,0.18,-1.01,0.57,848.75,-52.03,-34.79,-97,0.02,-0.48,-1.64,43.877998,-111.780144,1.00E-05
82.64,-1.22,-0.53,-0.1,0.16,-1.08,0.6,848.75,-59.97,-33.71,-93.53,0.02,-0.47,-1.64,43.877998,-111.780144,1.00E-05
82.66,-1.24,-0.5,-0.12,0.11,-1.16,0.67,848.75,-59.97,-33.71,-93.53,0.01,-0.45,-1.64,43.877998,-111.780144,1.00E-05
82.67,-1.27,-0.47,-0.15,0.05,-1.22,0.76,848.75,-59.97,-33.71,-93.53,0.01,-0.43,-1.63,43.877998,-111.780144,1.00E-05
82.68,-1.32,-0.44,-0.17,-0.05,-1.29,0.9,848.75,-59.97,-33.71,-93.53,0.01,-0.41,-1.63,43.877998,-111.780144,1.00E-05
82.69,-1.36,-0.42,-0.17,-0.16,-1.34,1.02,848.75,-59.97,-33.71,-93.53,0.01,-0.39,-1.63,43.877998,-111.780144,1.00E-05
82.7,-1.4,-0.41,-0.18,-0.29,-1.39,1.15,848.75,-59.97,-33.71,-93.53,0.01,-0.37,-1.63,43.877998,-111.780144,1.00E-05
82.72,-1.44,-0.4,-0.19,-0.41,-1.48,1.31,848.75,-59.97,-33.71,-93.53,0.01,-0.34,-1.62,43.877998,-111.780144,1.00E-05
82.73,-1.48,-0.39,-0.19,-0.48,-1.58,1.42,848.75,-59.97,-33.71,-93.53,0.01,-0.31,-1.62,43.877998,-111.780144,1.00E-05
82.74,-1.51,-0.37,-0.18,-0.54,-1.7,1.53,848.75,-59.97,-33.71,-93.53,0.01,-0.28,-1.62,43.877998,-111.780144,1.00E-05
82.75,-1.53,-0.35,-0.14,-0.63,-1.91,1.68,848.75,-59.97,-33.71,-93.53,0.01,-0.24,-1.62,43.877998,-111.780144,1.00E-05
82.77,-1.57,-0.34,-0.09,-0.72,-2.12,1.82,848.75,-71.51,-29.41,-88.68,1.00E-05,-0.2,-1.61,43.877998,-111.780144,1.00E-05
82.78,-1.61,-0.32,-0.07,-0.84,-2.34,1.95,848.75,-71.51,-29.41,-88.68,1.00E-05,-0.16,-1.61,43.877998,-111.780144,1.00E-05
82.79,-1.65,-0.28,-0.06,-0.92,-2.5,2.04,848.75,-71.51,-29.41,-88.68,1.00E-05,-0.11,-1.61,43.877998,-111.780144,1.00E-05
82.8,-1.7,-0.24,-0.04,-0.96,-2.62,2.09,848.75,-71.51,-29.41,-88.68,1.00E-05,-0.06,-1.61,43.877998,-111.780144,1.00E-05
82.81,-1.75,-0.19,1.00E-05,-0.98,-2.69,2.1,848.75,-71.51,-29.41,-88.68,1.00E-05,-0.01,-1.61,43.877998,-111.780144,1.00E-05
82.83,-1.83,-0.1,0.09,-1.06,-2.78,2,848.75,-71.51,-29.41,-88.68,1.00E-05,0.09,-1.61,43.877998,-111.780144,1.00E-05
82.84,-1.84,-0.08,0.13,-1.11,-2.87,1.93,848.75,-71.51,-29.41,-88.68,1.00E-05,0.13,-1.61,43.877998,-111.780144,1.00E-05
82.85,-1.84,-0.07,0.18,-1.15,-3,1.89,848.75,-71.51,-29.41,-88.68,1.00E-05,0.19,-1.61,43.877998,-111.780144,1.00E-05
82.86,-1.82,-0.08,0.22,-1.18,-3.17,1.89,848.75,-71.51,-29.41,-88.68,-0.01,0.24,-1.62,43.877998,-111.780144,1.00E-05
82.88,-1.8,-0.06,0.3,-1.21,-3.43,1.98,848.75,-71.51,-29.41,-88.68,-0.01,0.33,-1.62,43.877998,-111.780144,1.00E-05
82.89,-1.8,-0.03,0.34,-1.25,-3.56,2.1,848.75,-71.51,-29.41,-88.68,-0.01,0.4,-1.63,43.877998,-111.780144,1.00E-05
82.9,-1.82,-0.01,0.4,-1.35,-3.63,2.23,848.75,-71.51,-29.41,-88.68,-0.02,0.46,-1.63,43.877998,-111.780144,1.00E-05
82.91,-1.86,0.02,0.43,-1.53,-3.64,2.34,848.75,-71.51,-29.41,-88.68,-0.02,0.53,-1.64,43.877998,-111.780144,1.00E-05
82.93,-1.91,0.05,0.45,-1.67,-3.6,2.43,848.75,-71.51,-29.41,-88.68,-0.03,0.6,-1.66,43.877998,-111.780144,1.00E-05
82.94,-1.96,0.09,0.48,-1.78,-3.52,2.51,848.75,-71.51,-29.41,-88.68,-0.04,0.68,-1.67,43.877998,-111.780144,1.00E-05
82.95,-1.99,0.13,0.5,-1.87,-3.39,2.54,848.75,-71.51,-29.41,-88.68,-0.05,0.77,-1.7,43.877998,-111.780144,1.00E-05
82.96,-1.99,0.16,0.5,-1.88,-3.26,2.53,848.75,-71.51,-29.41,-88.68,-0.07,0.83,-1.72,43.877998,-111.780144,1.00E-05
82.98,-1.95,0.22,0.52,-1.84,-3.09,2.51,848.75,-71.51,-29.41,-88.68,-0.08,0.89,-1.74,43.877998,-111.780144,1.00E-05
82.99,-1.9,0.26,0.57,-1.76,-2.89,2.5,848.75,-71.51,-29.41,-88.68,-0.11,0.96,-1.78,43.877998,-111.780144,1.00E-05
83,-1.88,0.28,0.62,-1.74,-2.69,2.49,848.75,-71.51,-29.41,-88.68,-0.14,1.01,-1.82,43.878006,-111.780144,1.00E-05
83.01,-1.87,0.29,0.66,-1.73,-2.48,2.48,848.75,-88.65,0.52,-55.91,-0.17,1.06,-1.86,43.878006,-111.780144,1.00E-05
83.03,-1.88,0.28,0.7,-1.71,-2.18,2.46,848.75,-88.65,0.52,-55.91,-0.23,1.12,-1.93,43.878006,-111.780144,1.00E-05
83.04,-1.89,0.28,0.71,-1.72,-1.94,2.44,848.75,-88.65,0.52,-55.91,-0.28,1.16,-1.99,43.878006,-111.780144,1.00E-05
83.05,-1.9,0.29,0.73,-1.72,-1.76,2.39,848.75,-88.65,0.52,-55.91,-0.35,1.2,-2.08,43.878006,-111.780144,1.00E-05
83.06,-1.9,0.3,0.76,-1.69,-1.71,2.27,848.75,-88.65,0.52,-55.91,-0.46,1.25,-2.2,43.878006,-111.780144,1.00E-05
83.08,-1.89,0.31,0.78,-1.65,-1.77,2.14,848.75,-88.65,0.52,-55.91,-0.55,1.27,-2.3,43.878006,-111.780144,1.00E-05
83.09,-1.87,0.33,0.81,-1.61,-1.87,2.01,848.75,-88.65,0.52,-55.91,-0.66,1.29,-2.42,43.878006,-111.780144,1.00E-05
83.1,-1.84,0.36,0.85,-1.56,-2.02,1.85,848.75,-88.65,0.52,-55.91,-0.84,1.32,-2.61,43.878006,-111.780144,1.00E-05
83.11,-1.83,0.37,0.89,-1.52,-2.1,1.74,848.75,-88.65,0.52,-55.91,-0.96,1.33,-2.75,43.878006,-111.780144,1.00E-05
83.13,-1.81,0.38,0.91,-1.5,-2.13,1.65,848.75,-88.65,0.52,-55.91,-1.09,1.34,-2.88,43.878006,-111.780144,1.00E-05
83.14,-1.8,0.38,0.94,-1.47,-2.11,1.58,848.75,-84.86,8.94,-44.29,-1.22,1.34,-3.01,43.878006,-111.780144,1.00E-05
83.15,-1.8,0.38,0.96,-1.43,-2.03,1.51,848.75,-84.86,8.94,-44.29,-1.33,1.34,-3.14,43.878006,-111.780144,1.00E-05
83.16,-1.8,0.38,0.99,-1.39,-1.91,1.45,848.75,-84.86,8.94,-44.29,-1.46,1.33,3.01,43.878006,-111.780144,1.00E-05
83.18,-1.81,0.37,1.02,-1.31,-1.73,1.35,848.75,-84.86,8.94,-44.29,-1.58,1.32,2.88,43.878006,-111.780144,1.00E-05
83.19,-1.81,0.35,1.04,-1.24,-1.63,1.28,848.75,-84.86,8.94,-44.29,-1.65,1.31,2.8,43.878006,-111.780144,1.00E-05
83.2,-1.79,0.34,1.07,-1.15,-1.54,1.18,848.75,-84.86,8.94,-44.29,-1.71,1.3,2.74,43.878006,-111.780144,1.00E-05
83.21,-1.78,0.33,1.09,-1.07,-1.5,1.1,848.75,-84.86,8.94,-44.29,-1.76,1.29,2.68,43.878006,-111.780144,1.00E-05
83.22,-1.78,0.33,1.12,-1.01,-1.49,1.04,848.75,-84.86,8.94,-44.29,-1.8,1.28,2.64,43.878006,-111.780144,1.00E-05
83.23,-1.78,0.34,1.16,-0.95,-1.48,0.98,848.75,-84.86,8.94,-44.29,-1.83,1.27,2.6,43.878006,-111.780144,1.00E-05
83.24,-1.77,0.36,1.2,-0.89,-1.45,0.95,848.75,-84.86,8.94,-44.29,-1.87,1.25,2.55,43.878006,-111.780144,1.00E-05
83.25,-1.76,0.37,1.22,-0.86,-1.41,0.96,848.75,-84.86,8.94,-44.29,-1.9,1.24,2.52,43.878006,-111.780144,1.00E-05
83.27,-1.75,0.38,1.25,-0.84,-1.35,0.99,848.75,-84.86,8.94,-44.29,-1.93,1.23,2.48,43.878006,-111.780144,1.00E-05
83.28,-1.75,0.4,1.27,-0.83,-1.3,0.99,848.75,-84.86,8.94,-44.29,-1.95,1.22,2.46,43.878006,-111.780144,1.00E-05
83.29,-1.75,0.41,1.29,-0.83,-1.24,0.98,848.75,-84.86,8.94,-44.29,-1.96,1.21,2.43,43.878006,-111.780144,1.00E-05
83.3,-1.74,0.4,1.31,-0.82,-1.2,0.96,848.75,-84.86,8.94,-44.29,-1.98,1.2,2.41,43.878006,-111.780144,1.00E-05
83.32,-1.71,0.38,1.32,-0.76,-1.16,0.91,848.75,-84.86,8.94,-44.29,-2,1.19,2.39,43.878006,-111.780144,1.00E-05
83.33,-1.69,0.38,1.33,-0.68,-1.11,0.86,848.75,-84.86,8.94,-44.29,-2.01,1.18,2.37,43.878006,-111.780144,1.00E-05
83.34,-1.67,0.39,1.35,-0.63,-1.05,0.82,848.75,-84.86,8.94,-44.29,-2.02,1.17,2.36,43.878006,-111.780144,1.00E-05
83.35,-1.66,0.4,1.38,-0.59,-0.99,0.79,848.75,-84.86,8.94,-44.29,-2.03,1.16,2.35,43.878006,-111.780144,1.00E-05
83.36,-1.64,0.41,1.4,-0.57,-0.92,0.77,848.75,-84.86,8.94,-44.29,-2.03,1.15,2.34,43.878006,-111.780144,1.00E-05
83.37,-1.62,0.42,1.43,-0.55,-0.85,0.76,848.75,-84.86,8.94,-44.29,-2.04,1.14,2.32,43.878006,-111.780144,1.00E-05
83.39,-1.6,0.43,1.45,-0.54,-0.76,0.76,848.75,-70.07,12.53,-28.34,-2.04,1.13,2.31,43.878006,-111.780144,1.00E-05
83.4,-1.59,0.43,1.47,-0.53,-0.71,0.76,848.75,-70.07,12.53,-28.34,-2.05,1.12,2.3,43.878006,-111.780144,1.00E-05
83.41,-1.59,0.43,1.48,-0.51,-0.65,0.76,848.75,-70.07,12.53,-28.34,-2.05,1.12,2.3,43.878006,-111.780144,1.00E-05
83.42,-1.59,0.42,1.48,-0.45,-0.59,0.73,848.75,-70.07,12.53,-28.34,-2.05,1.11,2.29,43.878006,-111.780144,1.00E-05
83.44,-1.58,0.42,1.48,-0.35,-0.5,0.68,848.75,-70.07,12.53,-28.34,-2.05,1.1,2.29,43.878006,-111.780144,1.00E-05
83.45,-1.57,0.44,1.49,-0.24,-0.43,0.63,848.75,-70.07,12.53,-28.34,-2.05,1.1,2.28,43.878006,-111.780144,1.00E-05
83.46,-1.55,0.49,1.52,-0.12,-0.35,0.55,848.75,-70.07,12.53,-28.34,-2.04,1.09,2.28,43.878006,-111.780144,1.00E-05
83.47,-1.53,0.53,1.55,-0.07,-0.34,0.5,848.75,-70.07,12.53,-28.34,-2.04,1.09,2.28,43.878006,-111.780144,1.00E-05
83.48,-1.5,0.57,1.58,-0.05,-0.37,0.45,848.75,-70.07,12.53,-28.34,-2.04,1.09,2.28,43.878006,-111.780144,1.00E-05
83.5,-1.46,0.58,1.61,-0.06,-0.46,0.42,848.75,-70.07,12.53,-28.34,-2.03,1.08,2.28,43.878006,-111.780144,1.00E-05
83.51,-1.42,0.59,1.62,-0.08,-0.56,0.41,848.75,-66.82,15.39,-23.84,-2.03,1.08,2.28,43.878006,-111.780144,1.00E-05
