time,gFx,gFy,gFz,wx,wy,wz,Altitude,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed
41.661605,-0.3481,0.0684,0.9794,0.0629,0.2407,-0.7697,864.3209,-6.6,-7.08,-45,94.3164,-8.5288,-8.2851,41.69510053,-112.2964132,12.21999931
41.67376,-0.3481,0.0684,0.9794,-0.0275,0.2431,-0.821,864.3209,-6.6,-7.08,-45,94.3164,-8.5288,-8.2851,41.69510053,-112.2964132,12.21999931
41.677979,-0.3535,0.0621,1.0322,-0.0275,0.2431,-0.821,864.3209,-6.6,-7.08,-45,94.3164,-8.5288,-8.2851,41.69510053,-112.2964132,12.21999931
41.679811,-0.3535,0.0621,1.0322,-0.0275,0.2431,-0.821,864.3209,-6.6,-7.08,-45,95.2548,-8.3582,-8.7022,41.69510053,-112.2964132,12.21999931
41.681818,-0.3535,0.0621,1.0322,-0.0275,0.2431,-0.821,864.3209,-6.6,-7.08,-45,95.2548,-8.3582,-8.7022,41.69510053,-112.2964132,12.21999931
41.690045,-0.3535,0.0621,1.0322,-0.0275,0.2431,-0.821,864.3209,-9.6,-7.5,-45.06,95.2548,-8.3582,-8.7022,41.69510053,-112.2964132,12.21999931
41.694128,-0.3535,0.0621,1.0322,-0.2834,-0.3103,-0.7996,864.3209,-9.6,-7.5,-45.06,95.2548,-8.3582,-8.7022,41.69510053,-112.2964132,12.21999931
41.69826,0.151,0.2402,0.8841,-0.2834,-0.3103,-0.7996,864.3209,-9.6,-7.5,-45.06,95.2548,-8.3582,-8.7022,41.69510053,-112.2964132,12.21999931
41.700224,0.151,0.2402,0.8841,-0.2834,-0.3103,-0.7996,864.3209,-9.6,-7.5,-45.06,95.8344,-7.8985,-8.4681,41.69510053,-112.2964132,12.21999931
41.702184,0.151,0.2402,0.8841,-0.2834,-0.3103,-0.7996,864.3209,-9.6,-7.5,-45.06,95.8344,-7.8985,-8.4681,41.69510053,-112.2964132,12.21999931
41.713844,0.151,0.2402,0.8841,-0.1961,-1.5901,-0.7898,864.3209,-9.6,-7.5,-45.06,95.8344,-7.8985,-8.4681,41.69510053,-112.2964132,12.21999931
41.717904,0.5025,0.2973,0.5687,-0.1961,-1.5901,-0.7898,864.3209,-9.6,-7.5,-45.06,95.8344,-7.8985,-8.4681,41.69510053,-112.2964132,12.21999931
41.719867,0.5025,0.2973,0.5687,-0.1961,-1.5901,-0.7898,864.3209,-9.6,-7.5,-45.06,96.7131,-7.5555,-6.7622,41.69510053,-112.2964132,12.21999931
41.721722,0.5025,0.2973,0.5687,-0.1961,-1.5901,-0.7898,864.3209,-9.6,-7.5,-45.06,96.7131,-7.5555,-6.7622,41.69510053,-112.2964132,12.21999931
41.731029,0.5025,0.2973,0.5687,-0.1961,-1.5901,-0.7898,864.3209,-12.9,-7.92,-44.82,96.7131,-7.5555,-6.7622,41.69510053,-112.2964132,12.21999931
41.734927,0.5025,0.2973,0.5687,-0.1112,-2.6933,-0.8008,864.3209,-12.9,-7.92,-44.82,96.7131,-7.5555,-6.7622,41.69510053,-112.2964132,12.21999931
41.73765,0.5275,0.3183,0.3125,-0.1112,-2.6933,-0.8008,864.3209,-12.9,-7.92,-44.82,96.7131,-7.5555,-6.7622,41.69510053,-112.2964132,12.21999931
41.739532,0.5275,0.3183,0.3125,-0.1112,-2.6933,-0.8008,864.3209,-12.9,-7.92,-44.82,97.6368,-7.3438,-3.7872,41.69510053,-112.2964132,12.21999931
41.741573,0.5275,0.3183,0.3125,-0.1112,-2.6933,-0.8008,864.3209,-12.9,-7.92,-44.82,97.6368,-7.3438,-3.7872,41.69510053,-112.2964132,12.21999931
41.75345,0.5275,0.3183,0.3125,0.0147,-3.0274,-0.6988,864.3209,-12.9,-7.92,-44.82,97.6368,-7.3438,-3.7872,41.69510053,-112.2964132,12.21999931
41.757855,0.194,0.2177,0.4507,0.0147,-3.0274,-0.6988,864.3209,-12.9,-7.92,-44.82,97.6368,-7.3438,-3.7872,41.69510053,-112.2964132,12.21999931
41.759407,0.194,0.2177,0.4507,0.0147,-3.0274,-0.6988,864.3209,-12.9,-7.92,-44.82,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.761041,0.194,0.2177,0.4507,0.0147,-3.0274,-0.6988,864.3209,-12.9,-7.92,-44.82,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.770772,0.194,0.2177,0.4507,0.0147,-3.0274,-0.6988,864.3209,-15,-7.98,-44.22,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.774491,0.194,0.2177,0.4507,-0.0373,-2.6395,-0.711,864.3209,-15,-7.98,-44.22,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.776197,0.194,0.2177,0.4507,-0.0373,-2.6395,-0.711,864.3336,-15,-7.98,-44.22,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.779647,-0.1727,0.0963,0.8077,-0.0373,-2.6395,-0.711,864.3336,-15,-7.98,-44.22,98.4488,-7.3313,-0.4138,41.69510053,-112.2964132,12.21999931
41.782224,-0.1727,0.0963,0.8077,-0.0373,-2.6395,-0.711,864.3336,-15,-7.98,-44.22,99.2779,-7.3034,2.5217,41.69510053,-112.2964132,12.21999931
41.784064,-0.1727,0.0963,0.8077,-0.0373,-2.6395,-0.711,864.3336,-15,-7.98,-44.22,99.2779,-7.3034,2.5217,41.69510053,-112.2964132,12.21999931
41.793998,-0.1727,0.0963,0.8077,-0.069,0.2657,-0.7764,864.3336,-15,-7.98,-44.22,99.2779,-7.3034,2.5217,41.69510053,-112.2964132,12.21999931
41.797861,-0.3156,0.0352,0.9125,-0.069,0.2657,-0.7764,864.3336,-15,-7.98,-44.22,99.2779,-7.3034,2.5217,41.69510053,-112.2964132,12.21999931
41.799436,-0.3156,0.0352,0.9125,-0.069,0.2657,-0.7764,864.3336,-15,-7.98,-44.22,100.1778,-7.2602,2.1028,41.69510053,-112.2964132,12.21999931
41.801094,-0.3156,0.0352,0.9125,-0.069,0.2657,-0.7764,864.3336,-15,-7.98,-44.22,100.1778,-7.2602,2.1028,41.69510053,-112.2964132,12.21999931
41.810202,-0.3156,0.0352,0.9125,-0.069,0.2657,-0.7764,864.3336,-17.28,-8.7,-43.44,100.1778,-7.2602,2.1028,41.69510053,-112.2964132,12.21999931
41.813982,-0.3156,0.0352,0.9125,0.0709,0.562,-0.7715,864.3336,-17.28,-8.7,-43.44,100.1778,-7.2602,2.1028,41.69510053,-112.2964132,12.21999931
41.818394,-0.3046,0.0369,0.9838,0.0709,0.562,-0.7715,864.3336,-17.28,-8.7,-43.44,100.1778,-7.2602,2.1028,41.69510053,-112.2964132,12.21999931
41.821043,-0.3046,0.0369,0.9838,0.0709,0.562,-0.7715,864.3336,-17.28,-8.7,-43.44,101.2246,-7.3682,1.3438,41.69510053,-112.2964132,12.21999931
41.822892,-0.3046,0.0369,0.9838,0.0709,0.562,-0.7715,864.3336,-17.28,-8.7,-43.44,101.2246,-7.3682,1.3438,41.69510053,-112.2964132,12.21999931
41.834406,-0.3046,0.0369,0.9838,-0.2615,0.4447,-0.7471,864.3336,-17.28,-8.7,-43.44,101.2246,-7.3682,1.3438,41.69510053,-112.2964132,12.21999931
41.837981,0.0235,0.1771,0.9291,-0.2615,0.4447,-0.7471,864.3336,-17.28,-8.7,-43.44,101.2246,-7.3682,1.3438,41.69510053,-112.2964132,12.21999931
41.839602,0.0235,0.1771,0.9291,-0.2615,0.4447,-0.7471,864.3336,-17.28,-8.7,-43.44,102.0944,-7.0834,0.7235,41.69510053,-112.2964132,12.21999931
41.841408,0.0235,0.1771,0.9291,-0.2615,0.4447,-0.7471,864.3336,-17.28,-8.7,-43.44,102.0944,-7.0834,0.7235,41.69510053,-112.2964132,12.21999931
41.85096,0.0235,0.1771,0.9291,-0.2615,0.4447,-0.7471,864.3336,-20.16,-9.18,-43.38,102.0944,-7.0834,0.7235,41.69510053,-112.2964132,12.21999931
41.854124,0.0235,0.1771,0.9291,-0.3329,-0.4319,-0.6817,864.3336,-20.16,-9.18,-43.38,102.0944,-7.0834,0.7235,41.69510053,-112.2964132,12.21999931
41.859834,0.3687,0.248,0.5812,-0.3329,-0.4319,-0.6817,864.3336,-20.16,-9.18,-43.38,102.0944,-7.0834,0.7235,41.69510053,-112.2964132,12.21999931
41.862542,0.3687,0.248,0.5812,-0.3329,-0.4319,-0.6817,864.3336,-20.16,-9.18,-43.38,102.5387,-6.7131,1.1247,41.69510053,-112.2964132,12.21999931
41.864633,0.3687,0.248,0.5812,-0.3329,-0.4319,-0.6817,864.3336,-20.16,-9.18,-43.38,102.5387,-6.7131,1.1247,41.69510053,-112.2964132,12.21999931
41.873818,0.3687,0.248,0.5812,-0.1735,-1.5632,-0.6548,864.3336,-20.16,-9.18,-43.38,102.5387,-6.7131,1.1247,41.69510053,-112.2964132,12.21999931
41.878237,0.5775,0.2885,0.3071,-0.1735,-1.5632,-0.6548,864.3336,-20.16,-9.18,-43.38,102.5387,-6.7131,1.1247,41.69510053,-112.2964132,12.21999931
41.87985,0.5775,0.2885,0.3071,-0.1735,-1.5632,-0.6548,864.3336,-20.16,-9.18,-43.38,103.3046,-6.5397,2.8348,41.69510053,-112.2964132,12.21999931
41.881609,0.5775,0.2885,0.3071,-0.1735,-1.5632,-0.6548,864.3336,-20.16,-9.18,-43.38,103.3046,-6.5397,2.8348,41.69510053,-112.2964132,12.21999931
41.890524,0.5775,0.2885,0.3071,-0.1735,-1.5632,-0.6548,864.3336,-21.3,-9.3,-42.6,103.3046,-6.5397,2.8348,41.69510053,-112.2964132,12.21999931
41.894049,0.5775,0.2885,0.3071,-0.1735,-2.3512,-0.5712,864.3336,-21.3,-9.3,-42.6,103.3046,-6.5397,2.8348,41.69510053,-112.2964132,12.21999931
41.898165,0.5157,0.299,0.2822,-0.1735,-2.3512,-0.5712,864.3336,-21.3,-9.3,-42.6,103.3046,-6.5397,2.8348,41.69510053,-112.2964132,12.21999931
41.900025,0.5157,0.299,0.2822,-0.1735,-2.3512,-0.5712,864.3336,-21.3,-9.3,-42.6,103.8712,-6.3884,5.4595,41.69510053,-112.2964132,12.21999931
41.902044,0.5157,0.299,0.2822,-0.1735,-2.3512,-0.5712,864.3336,-21.3,-9.3,-42.6,103.8712,-6.3884,5.4595,41.69510053,-112.2964132,12.21999931
41.914955,0.5157,0.299,0.2822,-0.3415,-1.3463,-0.5638,864.3336,-21.3,-9.3,-42.6,103.8712,-6.3884,5.4595,41.69510053,-112.2964132,12.21999931
41.918327,0.1339,0.1903,0.4559,-0.3415,-1.3463,-0.5638,864.3336,-21.3,-9.3,-42.6,103.8712,-6.3884,5.4595,41.69508909,-112.2962521,13.72999954
41.920893,0.1339,0.1903,0.4559,-0.3415,-1.3463,-0.5638,864.3336,-21.3,-9.3,-42.6,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.922433,0.1339,0.1903,0.4559,-0.3415,-1.3463,-0.5638,864.3336,-21.3,-9.3,-42.6,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.930274,0.1339,0.1903,0.4559,-0.3415,-1.3463,-0.5638,864.3336,-23.34,-9.84,-42.3,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.935419,0.1339,0.1903,0.4559,-0.2547,0.0599,-0.5272,864.3336,-23.34,-9.84,-42.3,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.937647,0.1339,0.1903,0.4559,-0.2547,0.0599,-0.5272,864.3201,-23.34,-9.84,-42.3,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.939171,-0.2177,0.0591,0.7908,-0.2547,0.0599,-0.5272,864.3201,-23.34,-9.84,-42.3,104.5617,-6.0683,6.9312,41.69508909,-112.2962521,13.72999954
41.941013,-0.2177,0.0591,0.7908,-0.2547,0.0599,-0.5272,864.3201,-23.34,-9.84,-42.3,105.4284,-5.8485,6.795,41.69508909,-112.2962521,13.72999954
41.942524,-0.2177,0.0591,0.7908,-0.2547,0.0599,-0.5272,864.3201,-23.34,-9.84,-42.3,105.4284,-5.8485,6.795,41.69508909,-112.2962521,13.72999954
41.953837,-0.2177,0.0591,0.7908,0.2315,1.149,-0.4362,864.3201,-23.34,-9.84,-42.3,105.4284,-5.8485,6.795,41.69508909,-112.2962521,13.72999954
41.959047,-0.3152,0.0489,0.8116,0.2315,1.149,-0.4362,864.3201,-23.34,-9.84,-42.3,105.4284,-5.8485,6.795,41.69508909,-112.2962521,13.72999954
41.961164,-0.3152,0.0489,0.8116,0.2315,1.149,-0.4362,864.3201,-23.34,-9.84,-42.3,105.9006,-6.1663,5.4256,41.69508909,-112.2962521,13.72999954
41.962637,-0.3152,0.0489,0.8116,0.2315,1.149,-0.4362,864.3201,-23.34,-9.84,-42.3,105.9006,-6.1663,5.4256,41.69508909,-112.2962521,13.72999954
41.970617,-0.3152,0.0489,0.8116,0.2315,1.149,-0.4362,864.3201,-25.2,-9.78,-42.36,105.9006,-6.1663,5.4256,41.69508909,-112.2962521,13.72999954
41.974151,-0.3152,0.0489,0.8116,0.325,1.628,-0.3977,864.3201,-25.2,-9.78,-42.36,105.9006,-6.1663,5.4256,41.69508909,-112.2962521,13.72999954
41.978162,-0.2577,0.0613,1.0962,0.325,1.628,-0.3977,864.3201,-25.2,-9.78,-42.36,105.9006,-6.1663,5.4256,41.69508909,-112.2962521,13.72999954
41.98094,-0.2577,0.0613,1.0962,0.325,1.628,-0.3977,864.3201,-25.2,-9.78,-42.36,104.8533,-6.5746,3.5052,41.69508909,-112.2962521,13.72999954
41.982563,-0.2577,0.0613,1.0962,0.325,1.628,-0.3977,864.3201,-25.2,-9.78,-42.36,104.8533,-6.5746,3.5052,41.69508909,-112.2962521,13.72999954
41.994552,-0.2577,0.0613,1.0962,0.1509,1.3635,-0.3134,864.3201,-25.2,-9.78,-42.36,104.8533,-6.5746,3.5052,41.69508909,-112.2962521,13.72999954
41.998409,0.1502,0.1957,0.9569,0.1509,1.3635,-0.3134,864.3201,-25.2,-9.78,-42.36,104.8533,-6.5746,3.5052,41.69508909,-112.2962521,13.72999954
41.999799,0.1502,0.1957,0.9569,0.1509,1.3635,-0.3134,864.3201,-25.2,-9.78,-42.36,105.2062,-6.7647,1.8979,41.69508909,-112.2962521,13.72999954
42.001427,0.1502,0.1957,0.9569,0.1509,1.3635,-0.3134,864.3201,-25.2,-9.78,-42.36,105.2062,-6.7647,1.8979,41.69508909,-112.2962521,13.72999954
42.010724,0.1502,0.1957,0.9569,0.1509,1.3635,-0.3134,864.3201,-25.68,-9.78,-41.16,105.2062,-6.7647,1.8979,41.69508909,-112.2962521,13.72999954
42.014268,0.1502,0.1957,0.9569,0.237,0.507,-0.2334,864.3201,-25.68,-9.78,-41.16,105.2062,-6.7647,1.8979,41.69508909,-112.2962521,13.72999954
42.018156,0.4757,0.2411,0.8033,0.237,0.507,-0.2334,864.3201,-25.68,-9.78,-41.16,105.2062,-6.7647,1.8979,41.69508909,-112.2962521,13.72999954
42.020058,0.4757,0.2411,0.8033,0.237,0.507,-0.2334,864.3201,-25.68,-9.78,-41.16,102.0903,-7.0451,1.282,41.69508909,-112.2962521,13.72999954
42.021836,0.4757,0.2411,0.8033,0.237,0.507,-0.2334,864.3201,-25.68,-9.78,-41.16,102.0903,-7.0451,1.282,41.69508909,-112.2962521,13.72999954
42.034992,0.4757,0.2411,0.8033,0.3848,-0.6005,-0.1747,864.3201,-25.68,-9.78,-41.16,102.0903,-7.0451,1.282,41.69508909,-112.2962521,13.72999954
42.039203,0.6699,0.3242,0.7427,0.3848,-0.6005,-0.1747,864.3201,-25.68,-9.78,-41.16,102.0903,-7.0451,1.282,41.69508909,-112.2962521,13.72999954
42.040866,0.6699,0.3242,0.7427,0.3848,-0.6005,-0.1747,864.3201,-25.68,-9.78,-41.16,102.2802,-7.4913,1.9458,41.69508909,-112.2962521,13.72999954
42.042304,0.6699,0.3242,0.7427,0.3848,-0.6005,-0.1747,864.3201,-25.68,-9.78,-41.16,102.2802,-7.4913,1.9458,41.69508909,-112.2962521,13.72999954
42.051167,0.6699,0.3242,0.7427,0.3848,-0.6005,-0.1747,864.3201,-26.7,-10.2,-40.56,102.2802,-7.4913,1.9458,41.69508909,-112.2962521,13.72999954
42.054656,0.6699,0.3242,0.7427,0.336,-1.0342,-0.0257,864.3201,-26.7,-10.2,-40.56,102.2802,-7.4913,1.9458,41.69508909,-112.2962521,13.72999954
42.05976,0.4231,0.3066,0.8016,0.336,-1.0342,-0.0257,864.3201,-26.7,-10.2,-40.56,102.2802,-7.4913,1.9458,41.69508909,-112.2962521,13.72999954
42.062063,0.4231,0.3066,0.8016,0.336,-1.0342,-0.0257,864.3201,-26.7,-10.2,-40.56,101.6905,-7.8782,3.1321,41.69508909,-112.2962521,13.72999954
42.063897,0.4231,0.3066,0.8016,0.336,-1.0342,-0.0257,864.3201,-26.7,-10.2,-40.56,101.6905,-7.8782,3.1321,41.69508909,-112.2962521,13.72999954
42.07469,0.4231,0.3066,0.8016,0.0953,0.6658,-0.0568,864.3201,-26.7,-10.2,-40.56,101.6905,-7.8782,3.1321,41.69508909,-112.2962521,13.72999954
42.079036,0.0002,0.2033,1.0852,0.0953,0.6658,-0.0568,864.3201,-26.7,-10.2,-40.56,101.6905,-7.8782,3.1321,41.69508909,-112.2962521,13.72999954
42.080984,0.0002,0.2033,1.0852,0.0953,0.6658,-0.0568,864.3201,-26.7,-10.2,-40.56,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.082744,0.0002,0.2033,1.0852,0.0953,0.6658,-0.0568,864.3201,-26.7,-10.2,-40.56,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.091162,0.0002,0.2033,1.0852,0.0953,0.6658,-0.0568,864.3201,-26.7,-10.38,-39.9,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.095223,0.0002,0.2033,1.0852,0.1924,1.901,0.0446,864.3201,-26.7,-10.38,-39.9,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.097102,0.0002,0.2033,1.0852,0.1924,1.901,0.0446,864.3235,-26.7,-10.38,-39.9,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.098989,-0.2766,0.0967,1.3217,0.1924,1.901,0.0446,864.3235,-26.7,-10.38,-39.9,101.7503,-7.9907,2.3589,41.69508909,-112.2962521,13.72999954
42.10094,-0.2766,0.0967,1.3217,0.1924,1.901,0.0446,864.3235,-26.7,-10.38,-39.9,101.3152,-8.2108,0.18,41.69508909,-112.2962521,13.72999954
42.102659,-0.2766,0.0967,1.3217,0.1924,1.901,0.0446,864.3235,-26.7,-10.38,-39.9,101.3152,-8.2108,0.18,41.69508909,-112.2962521,13.72999954
42.114814,-0.2766,0.0967,1.3217,0.4649,2.573,0.1387,864.3235,-26.7,-10.38,-39.9,101.3152,-8.2108,0.18,41.69508909,-112.2962521,13.72999954
42.119345,-0.1485,0.1854,1.4382,0.4649,2.573,0.1387,864.3235,-26.7,-10.38,-39.9,101.3152,-8.2108,0.18,41.69508909,-112.2962521,13.72999954
42.121903,-0.1485,0.1854,1.4382,0.4649,2.573,0.1387,864.3235,-26.7,-10.38,-39.9,101.1624,-8.7473,-2.7486,41.69508909,-112.2962521,13.72999954
42.123736,-0.1485,0.1854,1.4382,0.4649,2.573,0.1387,864.3235,-26.7,-10.38,-39.9,101.1624,-8.7473,-2.7486,41.69508909,-112.2962521,13.72999954
42.131236,-0.1485,0.1854,1.4382,0.4649,2.573,0.1387,864.3235,-25.38,-10.98,-39.42,101.1624,-8.7473,-2.7486,41.69508909,-112.2962521,13.72999954
42.135377,-0.1485,0.1854,1.4382,0.2902,2.5162,0.1998,864.3235,-25.38,-10.98,-39.42,101.1624,-8.7473,-2.7486,41.69508909,-112.2962521,13.72999954
42.139014,-0.0337,0.2165,1.4465,0.2902,2.5162,0.1998,864.3235,-25.38,-10.98,-39.42,101.1624,-8.7473,-2.7486,41.69508909,-112.2962521,13.72999954
42.140519,-0.0337,0.2165,1.4465,0.2902,2.5162,0.1998,864.3235,-25.38,-10.98,-39.42,100.8616,-9.0963,-5.6064,41.69508909,-112.2962521,13.72999954
42.141769,-0.0337,0.2165,1.4465,0.2902,2.5162,0.1998,864.3235,-25.38,-10.98,-39.42,100.8616,-9.0963,-5.6064,41.69508909,-112.2962521,13.72999954
42.154972,-0.0337,0.2165,1.4465,0.1124,1.8943,0.3091,864.3235,-25.38,-10.98,-39.42,100.8616,-9.0963,-5.6064,41.69508909,-112.2962521,13.72999954
42.15974,0.2362,0.2426,1.2853,0.1124,1.8943,0.3091,864.3235,-25.38,-10.98,-39.42,100.8616,-9.0963,-5.6064,41.69508909,-112.2962521,13.72999954
42.161891,0.2362,0.2426,1.2853,0.1124,1.8943,0.3091,864.3235,-25.38,-10.98,-39.42,100.5154,-9.2658,-7.7276,41.69508909,-112.2962521,13.72999954
42.163516,0.2362,0.2426,1.2853,0.1124,1.8943,0.3091,864.3235,-25.38,-10.98,-39.42,100.5154,-9.2658,-7.7276,41.69508909,-112.2962521,13.72999954
42.172159,0.2362,0.2426,1.2853,0.1124,1.8943,0.3091,864.3235,-24.6,-11.7,-40.26,100.5154,-9.2658,-7.7276,41.69508909,-112.2962521,13.72999954
42.174836,0.2362,0.2426,1.2853,0.1631,0.6371,0.3995,864.3235,-24.6,-11.7,-40.26,100.5154,-9.2658,-7.7276,41.69508909,-112.2962521,13.72999954
42.179082,0.5272,0.2939,1.2118,0.1631,0.6371,0.3995,864.3235,-24.6,-11.7,-40.26,100.5154,-9.2658,-7.7276,41.69508909,-112.2962521,13.72999954
42.180944,0.5272,0.2939,1.2118,0.1631,0.6371,0.3995,864.3235,-24.6,-11.7,-40.26,100.0884,-9.516,-8.3897,41.69508909,-112.2962521,13.72999954
42.182237,0.5272,0.2939,1.2118,0.1631,0.6371,0.3995,864.3235,-24.6,-11.7,-40.26,100.0884,-9.516,-8.3897,41.69508909,-112.2962521,13.72999954
42.195115,0.5272,0.2939,1.2118,0.2767,-0.5504,0.5925,864.3235,-24.6,-11.7,-40.26,100.0884,-9.516,-8.3897,41.69508909,-112.2962521,13.72999954
42.199441,0.6025,0.3137,1.1263,0.2767,-0.5504,0.5925,864.3235,-24.6,-11.7,-40.26,100.0884,-9.516,-8.3897,41.69508909,-112.2962521,13.72999954
42.201689,0.6025,0.3137,1.1263,0.2767,-0.5504,0.5925,864.3235,-24.6,-11.7,-40.26,99.45,-9.9251,-7.6507,41.69508909,-112.2962521,13.72999954
42.203235,0.6025,0.3137,1.1263,0.2767,-0.5504,0.5925,864.3235,-24.6,-11.7,-40.26,99.45,-9.9251,-7.6507,41.69508909,-112.2962521,13.72999954
42.211588,0.6025,0.3137,1.1263,0.2767,-0.5504,0.5925,864.3235,-23.4,-12.48,-41.22,99.45,-9.9251,-7.6507,41.69508909,-112.2962521,13.72999954
42.215844,0.6025,0.3137,1.1263,0.1063,-0.0055,0.5657,864.3235,-23.4,-12.48,-41.22,99.45,-9.9251,-7.6507,41.69508909,-112.2962521,13.72999954
42.219033,0.3066,0.3147,1.1815,0.1063,-0.0055,0.5657,864.3235,-23.4,-12.48,-41.22,99.45,-9.9251,-7.6507,41.69508909,-112.2962521,13.72999954
42.221201,0.3066,0.3147,1.1815,0.1063,-0.0055,0.5657,864.3235,-23.4,-12.48,-41.22,99.5691,-10.132,-7.5334,41.69508909,-112.2962521,13.72999954
42.222877,0.3066,0.3147,1.1815,0.1063,-0.0055,0.5657,864.3235,-23.4,-12.48,-41.22,99.5691,-10.132,-7.5334,41.69508909,-112.2962521,13.72999954
42.235469,0.3066,0.3147,1.1815,-0.1472,1.1093,0.5339,864.3235,-23.4,-12.48,-41.22,99.5691,-10.132,-7.5334,41.69508909,-112.2962521,13.72999954
42.239443,-0.345,0.0442,1.4649,-0.1472,1.1093,0.5339,864.3235,-23.4,-12.48,-41.22,99.5691,-10.132,-7.5334,41.69508909,-112.2962521,13.72999954
42.241213,-0.345,0.0442,1.4649,-0.1472,1.1093,0.5339,864.3235,-23.4,-12.48,-41.22,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.242873,-0.345,0.0442,1.4649,-0.1472,1.1093,0.5339,864.3235,-23.4,-12.48,-41.22,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.251536,-0.345,0.0442,1.4649,-0.1472,1.1093,0.5339,864.3235,-22.14,-13.02,-41.76,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.255891,-0.345,0.0442,1.4649,0.1057,2.1356,0.6219,864.3235,-22.14,-13.02,-41.76,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.25792,-0.345,0.0442,1.4649,0.1057,2.1356,0.6219,864.3023,-22.14,-13.02,-41.76,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.260757,-0.2555,0.1043,1.6136,0.1057,2.1356,0.6219,864.3023,-22.14,-13.02,-41.76,98.926,-10.0512,-8.6954,41.69508909,-112.2962521,13.72999954
42.262772,-0.2555,0.1043,1.6136,0.1057,2.1356,0.6219,864.3023,-22.14,-13.02,-41.76,100.6129,-10.2934,-11.0293,41.69508909,-112.2962521,13.72999954
42.264536,-0.2555,0.1043,1.6136,0.1057,2.1356,0.6219,864.3023,-22.14,-13.02,-41.76,100.6129,-10.2934,-11.0293,41.69508909,-112.2962521,13.72999954
42.275006,-0.2555,0.1043,1.6136,0.1961,2.3781,0.672,864.3023,-22.14,-13.02,-41.76,100.6129,-10.2934,-11.0293,41.69508909,-112.2962521,13.72999954
42.279385,-0.161,0.1984,1.4563,0.1961,2.3781,0.672,864.3023,-22.14,-13.02,-41.76,100.6129,-10.2934,-11.0293,41.69508909,-112.2962521,13.72999954
42.281149,-0.161,0.1984,1.4563,0.1961,2.3781,0.672,864.3023,-22.14,-13.02,-41.76,99.8861,-10.6776,-13.6261,41.69508909,-112.2962521,13.72999954
42.282687,-0.161,0.1984,1.4563,0.1961,2.3781,0.672,864.3023,-22.14,-13.02,-41.76,99.8861,-10.6776,-13.6261,41.69508909,-112.2962521,13.72999954
42.291874,-0.161,0.1984,1.4563,0.1961,2.3781,0.672,864.3023,-21.12,-13.08,-42.48,99.8861,-10.6776,-13.6261,41.69508909,-112.2962521,13.72999954
42.29554,-0.161,0.1984,1.4563,-0.0214,2.0122,0.6994,864.3023,-21.12,-13.08,-42.48,99.8861,-10.6776,-13.6261,41.69508909,-112.2962521,13.72999954
42.299357,0.0225,0.2057,1.374,-0.0214,2.0122,0.6994,864.3023,-21.12,-13.08,-42.48,99.8861,-10.6776,-13.6261,41.69508909,-112.2962521,13.72999954
42.301308,0.0225,0.2057,1.374,-0.0214,2.0122,0.6994,864.3023,-21.12,-13.08,-42.48,99.486,-10.8578,-15.7883,41.69508909,-112.2962521,13.72999954
42.302876,0.0225,0.2057,1.374,-0.0214,2.0122,0.6994,864.3023,-21.12,-13.08,-42.48,99.486,-10.8578,-15.7883,41.69508909,-112.2962521,13.72999954
42.315004,0.0225,0.2057,1.374,0.0458,-0.8906,0.7416,864.3023,-21.12,-13.08,-42.48,99.486,-10.8578,-15.7883,41.69508909,-112.2962521,13.72999954
42.319541,0.3613,0.2446,0.9968,0.0458,-0.8906,0.7416,864.3023,-21.12,-13.08,-42.48,99.486,-10.8578,-15.7883,41.69508909,-112.2962521,13.72999954
42.321606,0.3613,0.2446,0.9968,0.0458,-0.8906,0.7416,864.3023,-21.12,-13.08,-42.48,98.6629,-11.1319,-14.6082,41.69508909,-112.2962521,13.72999954
