time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed,Altitude 
12.454736,-0.0366,0.0877,0.9633,-0.1008,-0.1228,0.0519,3.3,12.3,-47.58,354.7007,-5.5055,-2.5181,43.81619595,-111.7846091,0,1502.177
12.459359,-0.032,0.0836,0.965,-0.1008,-0.1228,0.0519,3.3,12.3,-47.58,354.7007,-5.5055,-2.5181,43.81619595,-111.7846091,0,1502.177
12.460856,-0.032,0.0836,0.965,-0.1008,-0.1228,0.0519,3.3,12.3,-47.58,354.636,-5.3947,-2.3701,43.81619595,-111.7846091,0,1502.177
12.462532,-0.032,0.0836,0.965,-0.1008,-0.1228,0.0519,3.3,12.3,-47.58,354.636,-5.3947,-2.3701,43.81619595,-111.7846091,0,1502.177
12.467751,-0.032,0.0836,0.965,-0.1008,-0.1228,0.0519,3.54,11.82,-47.58,354.636,-5.3947,-2.3701,43.81619595,-111.7846091,0,1502.177
12.475572,-0.032,0.0836,0.965,-0.0678,-0.2083,0.0079,3.54,11.82,-47.58,354.636,-5.3947,-2.3701,43.81619595,-111.7846091,0,1502.177
12.479612,-0.0476,0.0792,0.9777,-0.0678,-0.2083,0.0079,3.54,11.82,-47.58,354.636,-5.3947,-2.3701,43.81619595,-111.7846091,0,1502.177
12.481511,-0.0476,0.0792,0.9777,-0.0678,-0.2083,0.0079,3.54,11.82,-47.58,354.6196,-5.3176,-2.1328,43.81619595,-111.7846091,0,1502.177
12.483354,-0.0476,0.0792,0.9777,-0.0678,-0.2083,0.0079,3.54,11.82,-47.58,354.6196,-5.3176,-2.1328,43.81619595,-111.7846091,0,1502.177
12.494694,-0.0476,0.0792,0.9777,-0.1057,-0.1772,-0.0635,3.54,11.82,-47.58,354.6196,-5.3176,-2.1328,43.81619595,-111.7846091,0,1502.177
12.49949,-0.063,0.0784,0.9914,-0.1057,-0.1772,-0.0635,3.54,11.82,-47.58,354.6196,-5.3176,-2.1328,43.81619595,-111.7846091,0,1502.177
12.500709,-0.063,0.0784,0.9914,-0.1057,-0.1772,-0.0635,3.54,11.82,-47.58,354.691,-5.191,-1.9628,43.81619595,-111.7846091,0,1502.177
12.502662,-0.063,0.0784,0.9914,-0.1057,-0.1772,-0.0635,3.54,11.82,-47.58,354.691,-5.191,-1.9628,43.81619595,-111.7846091,0,1502.177
12.50793,-0.063,0.0784,0.9914,-0.1057,-0.1772,-0.0635,3.48,11.46,-47.7,354.691,-5.191,-1.9628,43.81619595,-111.7846091,0,1502.177
12.515276,-0.063,0.0784,0.9914,-0.1961,-0.1894,-0.0922,3.48,11.46,-47.7,354.691,-5.191,-1.9628,43.81619595,-111.7846091,0,1502.177
12.520342,-0.0445,0.0794,0.9995,-0.1961,-0.1894,-0.0922,3.48,11.46,-47.7,354.691,-5.191,-1.9628,43.81619595,-111.7846091,0,1502.177
12.522229,-0.0445,0.0794,0.9995,-0.1961,-0.1894,-0.0922,3.48,11.46,-47.7,354.4148,-4.9618,-1.7925,43.81619595,-111.7846091,0,1502.177
12.524061,-0.0445,0.0794,0.9995,-0.1961,-0.1894,-0.0922,3.48,11.46,-47.7,354.4148,-4.9618,-1.7925,43.81619595,-111.7846091,0,1502.177
12.535311,-0.0445,0.0794,0.9995,-0.2321,-0.1301,-0.0709,3.48,11.46,-47.7,354.4148,-4.9618,-1.7925,43.81619595,-111.7846091,0,1502.177
12.53965,-0.0384,0.052,0.9868,-0.2321,-0.1301,-0.0709,3.48,11.46,-47.7,354.4148,-4.9618,-1.7925,43.81619595,-111.7846091,0,1502.177
12.541108,-0.0384,0.052,0.9868,-0.2321,-0.1301,-0.0709,3.48,11.46,-47.7,354.4916,-4.6818,-1.6881,43.81619595,-111.7846091,0,1502.177
12.543009,-0.0384,0.052,0.9868,-0.2321,-0.1301,-0.0709,3.48,11.46,-47.7,354.4916,-4.6818,-1.6881,43.81619595,-111.7846091,0,1502.177
12.548267,-0.0384,0.052,0.9868,-0.2321,-0.1301,-0.0709,2.94,11.1,-47.58,354.4916,-4.6818,-1.6881,43.81619595,-111.7846091,0,1502.177
12.555755,-0.0384,0.052,0.9868,-0.1778,-0.0348,-0.0641,2.94,11.1,-47.58,354.4916,-4.6818,-1.6881,43.81619595,-111.7846091,0,1502.177
12.559368,-0.0257,0.0537,0.9938,-0.1778,-0.0348,-0.0641,2.94,11.1,-47.58,354.4916,-4.6818,-1.6881,43.81619595,-111.7846091,0,1502.177
12.560769,-0.0257,0.0537,0.9938,-0.1778,-0.0348,-0.0641,2.94,11.1,-47.58,354.535,-4.4614,-1.6741,43.81619595,-111.7846091,0,1502.177
12.562336,-0.0257,0.0537,0.9938,-0.1778,-0.0348,-0.0641,2.94,11.1,-47.58,354.535,-4.4614,-1.6741,43.81619595,-111.7846091,0,1502.177
12.575281,-0.0257,0.0537,0.9938,-0.0195,-0.0391,-0.0043,2.94,11.1,-47.58,354.535,-4.4614,-1.6741,43.81619595,-111.7846091,0,1502.177
12.580103,-0.0149,0.055,0.9833,-0.0195,-0.0391,-0.0043,2.94,11.1,-47.58,354.535,-4.4614,-1.6741,43.81619595,-111.7846091,0,1502.177
12.582529,-0.0149,0.055,0.9833,-0.0195,-0.0391,-0.0043,2.94,11.1,-47.58,354.5399,-4.4204,-1.6371,43.81619595,-111.7846091,0,1502.177
12.584525,-0.0149,0.055,0.9833,-0.0195,-0.0391,-0.0043,2.94,11.1,-47.58,354.5399,-4.4204,-1.6371,43.81619595,-111.7846091,0,1502.177
12.588246,-0.0149,0.055,0.9833,-0.0195,-0.0391,-0.0043,3,11.58,-47.1,354.5399,-4.4204,-1.6371,43.81619595,-111.7846091,0,1502.177
12.596236,-0.0149,0.055,0.9833,0.0464,0.036,0.0024,3,11.58,-47.1,354.5399,-4.4204,-1.6371,43.81619595,-111.7846091,0,1502.177
12.599973,-0.0393,0.0638,0.946,0.0464,0.036,0.0024,3,11.58,-47.1,354.5399,-4.4204,-1.6371,43.81619595,-111.7846091,0,1502.177
12.601698,-0.0393,0.0638,0.946,0.0464,0.036,0.0024,3,11.58,-47.1,354.4246,-4.4703,-1.6805,43.81619595,-111.7846091,0,1502.177
12.603601,-0.0393,0.0638,0.946,0.0464,0.036,0.0024,3,11.58,-47.1,354.4246,-4.4703,-1.6805,43.81619595,-111.7846091,0,1502.177
12.615131,-0.0393,0.0638,0.946,-0.0367,0.1344,0.0586,3,11.58,-47.1,354.4246,-4.4703,-1.6805,43.81619595,-111.7846091,0,1502.177
12.62105,-0.0555,0.064,0.9413,-0.0367,0.1344,0.0586,3,11.58,-47.1,354.4246,-4.4703,-1.6805,43.81619595,-111.7846091,0,1502.177
12.623141,-0.0555,0.064,0.9413,-0.0367,0.1344,0.0586,3,11.58,-47.1,354.3562,-4.4271,-1.8321,43.81619595,-111.7846091,0,1502.177
12.624827,-0.0555,0.064,0.9413,-0.0367,0.1344,0.0586,3,11.58,-47.1,354.3562,-4.4271,-1.8321,43.81619595,-111.7846091,0,1502.177
12.628866,-0.0555,0.064,0.9413,-0.0367,0.1344,0.0586,2.88,12.06,-46.92,354.3562,-4.4271,-1.8321,43.81619595,-111.7846091,0,1502.177
12.636086,-0.0555,0.064,0.9413,-0.099,0.1252,0.1289,2.88,12.06,-46.92,354.3562,-4.4271,-1.8321,43.81619595,-111.7846091,0,1502.177
12.640126,-0.0708,0.0699,0.9753,-0.099,0.1252,0.1289,2.88,12.06,-46.92,354.3562,-4.4271,-1.8321,43.81619595,-111.7846091,0,1502.177
12.64171,-0.0708,0.0699,0.9753,-0.099,0.1252,0.1289,2.88,12.06,-46.92,354.3028,-4.1718,-2.2913,43.81619595,-111.7846091,0,1502.177
12.643551,-0.0708,0.0699,0.9753,-0.099,0.1252,0.1289,2.88,12.06,-46.92,354.3028,-4.1718,-2.2913,43.81619595,-111.7846091,0,1502.177
12.655292,-0.0708,0.0699,0.9753,0.0116,0.0666,0.1863,2.88,12.06,-46.92,354.3028,-4.1718,-2.2913,43.81619595,-111.7846091,0,1502.177
12.659741,-0.0584,0.0733,0.9721,0.0116,0.0666,0.1863,2.88,12.06,-46.92,354.3028,-4.1718,-2.2913,43.81619595,-111.7846091,0,1502.177
12.660714,-0.0584,0.0733,0.9721,0.0116,0.0666,0.1863,2.88,12.06,-46.92,354.1015,-4.1491,-2.5258,43.81619595,-111.7846091,0,1502.177
12.66143,-0.0584,0.0733,0.9721,0.0116,0.0666,0.1863,2.88,12.06,-46.92,354.1015,-4.1491,-2.5258,43.81619595,-111.7846091,0,1502.177
12.668058,-0.0584,0.0733,0.9721,0.0116,0.0666,0.1863,2.58,11.88,-47.16,354.1015,-4.1491,-2.5258,43.81619595,-111.7846091,0,1502.177
12.675482,-0.0584,0.0733,0.9721,-0.0702,0.1491,-0.066,2.58,11.88,-47.16,354.1015,-4.1491,-2.5258,43.81619595,-111.7846091,0,1502.177
12.679768,-0.0613,0.0552,0.8888,-0.0702,0.1491,-0.066,2.58,11.88,-47.16,354.1015,-4.1491,-2.5258,43.81619595,-111.7846091,0,1502.177
12.681073,-0.0613,0.0552,0.8888,-0.0702,0.1491,-0.066,2.58,11.88,-47.16,357.4217,-4.0394,-2.788,43.81619595,-111.7846091,0,1502.177
12.682107,-0.0613,0.0552,0.8888,-0.0702,0.1491,-0.066,2.58,11.88,-47.16,357.4217,-4.0394,-2.788,43.81619595,-111.7846091,0,1502.177
12.696319,-0.0613,0.0552,0.8888,-0.2046,0.3134,-0.2682,2.58,11.88,-47.16,357.4217,-4.0394,-2.788,43.81619595,-111.7846091,0,1502.177
12.700123,-0.0628,0.0281,0.9775,-0.2046,0.3134,-0.2682,2.58,11.88,-47.16,357.4217,-4.0394,-2.788,43.81619595,-111.7846091,0,1502.177
12.701065,-0.0628,0.0281,0.9775,-0.2046,0.3134,-0.2682,2.58,11.88,-47.16,357.7175,-3.7873,-3.1683,43.81619595,-111.7846091,0,1502.177
12.702134,-0.0628,0.0281,0.9775,-0.2046,0.3134,-0.2682,2.58,11.88,-47.16,357.7175,-3.7873,-3.1683,43.81619595,-111.7846091,0,1502.177
12.70852,-0.0628,0.0281,0.9775,-0.2046,0.3134,-0.2682,3,12.18,-47.04,357.7175,-3.7873,-3.1683,43.81619595,-111.7846091,0,1502.177
12.716409,-0.0628,0.0281,0.9775,-0.1692,0.1411,-0.3934,3,12.18,-47.04,357.7175,-3.7873,-3.1683,43.81619595,-111.7846091,0,1502.177
12.71988,-0.0843,0.021,1.0158,-0.1692,0.1411,-0.3934,3,12.18,-47.04,357.7175,-3.7873,-3.1683,43.81619595,-111.7846091,0,1502.177
12.72132,-0.0843,0.021,1.0158,-0.1692,0.1411,-0.3934,3,12.18,-47.04,358.2863,-3.5607,-3.3618,43.81619595,-111.7846091,0,1502.177
12.72312,-0.0843,0.021,1.0158,-0.1692,0.1411,-0.3934,3,12.18,-47.04,358.2863,-3.5607,-3.3618,43.81619595,-111.7846091,0,1502.177
12.735779,-0.0843,0.021,1.0158,-0.0489,0.0421,-0.5944,3,12.18,-47.04,358.2863,-3.5607,-3.3618,43.81619595,-111.7846091,0,1502.177
12.740803,-0.0897,0.0452,1.0664,-0.0489,0.0421,-0.5944,3,12.18,-47.04,358.2863,-3.5607,-3.3618,43.81619595,-111.7846091,0,1502.177
12.742589,-0.0897,0.0452,1.0664,-0.0489,0.0421,-0.5944,3,12.18,-47.04,358.9662,-3.455,-3.4584,43.81619595,-111.7846091,0,1502.177
12.744272,-0.0897,0.0452,1.0664,-0.0489,0.0421,-0.5944,3,12.18,-47.04,358.9662,-3.455,-3.4584,43.81619595,-111.7846091,0,1502.177
12.748841,-0.0897,0.0452,1.0664,-0.0489,0.0421,-0.5944,3.18,12.42,-47.22,358.9662,-3.455,-3.4584,43.81619595,-111.7846091,0,1502.177
12.756192,-0.0897,0.0452,1.0664,0.0819,-0.1106,-0.7953,3.18,12.42,-47.22,358.9662,-3.455,-3.4584,43.81619595,-111.7846091,0,1502.177
12.760288,-0.0853,0.0369,1.053,0.0819,-0.1106,-0.7953,3.18,12.42,-47.22,358.9662,-3.455,-3.4584,43.81619595,-111.7846091,0,1502.177
12.76198,-0.0853,0.0369,1.053,0.0819,-0.1106,-0.7953,3.18,12.42,-47.22,359.8802,-3.4824,-3.3964,43.81619595,-111.7846091,0,1502.177
12.763812,-0.0853,0.0369,1.053,0.0819,-0.1106,-0.7953,3.18,12.42,-47.22,359.8802,-3.4824,-3.3964,43.81619595,-111.7846091,0,1502.177
12.776171,-0.0853,0.0369,1.053,0.0739,-0.2663,-0.942,3.18,12.42,-47.22,359.8802,-3.4824,-3.3964,43.81619595,-111.7846091,0,1502.177
12.780582,-0.0293,0.0283,1.0129,0.0739,-0.2663,-0.942,3.18,12.42,-47.22,359.8802,-3.4824,-3.3964,43.81619595,-111.7846091,0,1502.177
12.783107,-0.0293,0.0283,1.0129,0.0739,-0.2663,-0.942,3.18,12.42,-47.22,0.966,-3.4905,-3.1613,43.81619595,-111.7846091,0,1502.177
12.784652,-0.0293,0.0283,1.0129,0.0739,-0.2663,-0.942,3.18,12.42,-47.22,0.966,-3.4905,-3.1613,43.81619595,-111.7846091,0,1502.177
12.788838,-0.0293,0.0283,1.0129,0.0739,-0.2663,-0.942,3.24,12.9,-47.16,0.966,-3.4905,-3.1613,43.81619595,-111.7846091,0,1502.177
12.796657,-0.0293,0.0283,1.0129,-0.1026,-0.3506,-1.0293,3.24,12.9,-47.16,0.966,-3.4905,-3.1613,43.81619595,-111.7846091,0,1502.177
12.800877,0.0002,0.0379,0.9887,-0.1026,-0.3506,-1.0293,3.24,12.9,-47.16,0.966,-3.4905,-3.1613,43.81619595,-111.7846091,0,1502.177
12.802281,0.0002,0.0379,0.9887,-0.1026,-0.3506,-1.0293,3.24,12.9,-47.16,359.9998,-3.2995,-2.8257,43.81619595,-111.7846091,0,1502.177
12.803886,0.0002,0.0379,0.9887,-0.1026,-0.3506,-1.0293,3.24,12.9,-47.16,359.9998,-3.2995,-2.8257,43.81619595,-111.7846091,0,1502.177
12.815885,0.0002,0.0379,0.9887,-0.2285,-0.4624,-0.9603,3.24,12.9,-47.16,359.9998,-3.2995,-2.8257,43.81619595,-111.7846091,0,1502.177
12.820888,-0.0227,0.0467,0.9804,-0.2285,-0.4624,-0.9603,3.24,12.9,-47.16,359.9998,-3.2995,-2.8257,43.81619595,-111.7846091,0,1502.177
12.822699,-0.0227,0.0467,0.9804,-0.2285,-0.4624,-0.9603,3.24,12.9,-47.16,1.0915,-2.9833,-2.3536,43.81619595,-111.7846091,0,1502.177
12.824173,-0.0227,0.0467,0.9804,-0.2285,-0.4624,-0.9603,3.24,12.9,-47.16,1.0915,-2.9833,-2.3536,43.81619595,-111.7846091,0,1502.177
12.829193,-0.0227,0.0467,0.9804,-0.2285,-0.4624,-0.9603,3.18,13.44,-46.92,1.0915,-2.9833,-2.3536,43.81619595,-111.7846091,0,1502.177
12.836303,-0.0227,0.0467,0.9804,-0.2761,-0.2413,-0.8876,3.18,13.44,-46.92,1.0915,-2.9833,-2.3536,43.81619595,-111.7846091,0,1502.177
12.84056,0.0107,0.0178,0.9435,-0.2761,-0.2413,-0.8876,3.18,13.44,-46.92,1.0915,-2.9833,-2.3536,43.81619595,-111.7846091,0,1502.177
12.843027,0.0107,0.0178,0.9435,-0.2761,-0.2413,-0.8876,3.18,13.44,-46.92,356.5031,-2.6213,-2.1204,43.81619595,-111.7846091,0,1502.177
12.844885,0.0107,0.0178,0.9435,-0.2761,-0.2413,-0.8876,3.18,13.44,-46.92,356.5031,-2.6213,-2.1204,43.81619595,-111.7846091,0,1502.177
12.856015,0.0107,0.0178,0.9435,-0.2089,0.1527,-0.8864,3.18,13.44,-46.92,356.5031,-2.6213,-2.1204,43.81619595,-111.7846091,0,1502.177
12.860121,0.0362,0.0149,0.9631,-0.2089,0.1527,-0.8864,3.18,13.44,-46.92,356.5031,-2.6213,-2.1204,43.81619595,-111.7846091,0,1502.177
12.861515,0.0362,0.0149,0.9631,-0.2089,0.1527,-0.8864,3.18,13.44,-46.92,357.5094,-2.3324,-2.3105,43.81619595,-111.7846091,0,1502.177
12.863141,0.0362,0.0149,0.9631,-0.2089,0.1527,-0.8864,3.18,13.44,-46.92,357.5094,-2.3324,-2.3105,43.81619595,-111.7846091,0,1502.177
12.8692,0.0362,0.0149,0.9631,-0.2089,0.1527,-0.8864,3.06,13.8,-47.22,357.5094,-2.3324,-2.3105,43.81619595,-111.7846091,0,1502.177
12.876262,0.0362,0.0149,0.9631,0.0709,0.3775,-0.7905,3.06,13.8,-47.22,357.5094,-2.3324,-2.3105,43.81619595,-111.7846091,0,1502.177
12.880545,0.0066,0.0525,1.0202,0.0709,0.3775,-0.7905,3.06,13.8,-47.22,357.5094,-2.3324,-2.3105,43.81619595,-111.7846091,0,1502.177
12.882859,0.0066,0.0525,1.0202,0.0709,0.3775,-0.7905,3.06,13.8,-47.22,357.8342,-2.3676,-2.7352,43.81619595,-111.7846091,0,1502.177
12.884547,0.0066,0.0525,1.0202,0.0709,0.3775,-0.7905,3.06,13.8,-47.22,357.8342,-2.3676,-2.7352,43.81619595,-111.7846091,0,1502.177
12.896141,0.0066,0.0525,1.0202,0.391,0.3891,-0.5553,3.06,13.8,-47.22,357.8342,-2.3676,-2.7352,43.81619595,-111.7846091,0,1502.177
12.900567,-0.0169,0.0787,1.0302,0.391,0.3891,-0.5553,3.06,13.8,-47.22,357.8342,-2.3676,-2.7352,43.81619595,-111.7846091,0,1502.177
12.902188,-0.0169,0.0787,1.0302,0.391,0.3891,-0.5553,3.06,13.8,-47.22,358.4925,-2.7817,-3.1582,43.81619595,-111.7846091,0,1502.177
12.903957,-0.0169,0.0787,1.0302,0.391,0.3891,-0.5553,3.06,13.8,-47.22,358.4925,-2.7817,-3.1582,43.81619595,-111.7846091,0,1502.177
12.909215,-0.0169,0.0787,1.0302,0.391,0.3891,-0.5553,2.64,13.86,-47.16,358.4925,-2.7817,-3.1582,43.81619595,-111.7846091,0,1502.177
12.917262,-0.0169,0.0787,1.0302,0.5406,0.2834,-0.3189,2.64,13.86,-47.16,358.4925,-2.7817,-3.1582,43.81619595,-111.7846091,0,1502.177
12.921142,-0.0406,0.0848,1.0148,0.5406,0.2834,-0.3189,2.64,13.86,-47.16,358.4925,-2.7817,-3.1582,43.81619595,-111.7846091,0,1502.177
12.923586,-0.0406,0.0848,1.0148,0.5406,0.2834,-0.3189,2.64,13.86,-47.16,359.2701,-3.3796,-3.4588,43.81619595,-111.7846091,0,1502.177
12.925358,-0.0406,0.0848,1.0148,0.5406,0.2834,-0.3189,2.64,13.86,-47.16,359.2701,-3.3796,-3.4588,43.81619595,-111.7846091,0,1502.177
12.936447,-0.0406,0.0848,1.0148,0.4905,0.1179,-0.16,2.64,13.86,-47.16,359.2701,-3.3796,-3.4588,43.81619595,-111.7846091,0,1502.177
12.940725,-0.0621,0.0701,1.0139,0.4905,0.1179,-0.16,2.64,13.86,-47.16,359.2701,-3.3796,-3.4588,43.81619595,-111.7846091,0,1502.177
12.942159,-0.0621,0.0701,1.0139,0.4905,0.1179,-0.16,2.64,13.86,-47.16,359.4859,-3.9216,-3.5731,43.81619595,-111.7846091,0,1502.177
12.944077,-0.0621,0.0701,1.0139,0.4905,0.1179,-0.16,2.64,13.86,-47.16,359.4859,-3.9216,-3.5731,43.81619595,-111.7846091,0,1502.177
12.949326,-0.0621,0.0701,1.0139,0.4905,0.1179,-0.16,2.28,13.8,-47.16,359.4859,-3.9216,-3.5731,43.81619595,-111.7846091,0,1502.177
12.956655,-0.0621,0.0701,1.0139,0.3262,-0.0238,-0.11,2.28,13.8,-47.16,359.4859,-3.9216,-3.5731,43.81619595,-111.7846091,0,1502.177
12.960926,-0.0643,0.0794,0.9858,0.3262,-0.0238,-0.11,2.28,13.8,-47.16,359.4859,-3.9216,-3.5731,43.81619595,-111.7846091,0,1502.177
12.962481,-0.0643,0.0794,0.9858,0.3262,-0.0238,-0.11,2.28,13.8,-47.16,1.1471,-4.2808,-3.5383,43.81619595,-111.7846091,0,1502.177
12.964218,-0.0643,0.0794,0.9858,0.3262,-0.0238,-0.11,2.28,13.8,-47.16,1.1471,-4.2808,-3.5383,43.81619595,-111.7846091,0,1502.177
12.976225,-0.0643,0.0794,0.9858,0.1411,-0.0281,-0.0965,2.28,13.8,-47.16,1.1471,-4.2808,-3.5383,43.81619595,-111.7846091,0,1502.177
12.980827,-0.0452,0.0706,0.9885,0.1411,-0.0281,-0.0965,2.28,13.8,-47.16,1.1471,-4.2808,-3.5383,43.81619595,-111.7846091,0,1502.177
12.983061,-0.0452,0.0706,0.9885,0.1411,-0.0281,-0.0965,2.28,13.8,-47.16,1.2671,-4.4285,-3.4998,43.81619595,-111.7846091,0,1502.177
12.984806,-0.0452,0.0706,0.9885,0.1411,-0.0281,-0.0965,2.28,13.8,-47.16,1.2671,-4.4285,-3.4998,43.81619595,-111.7846091,0,1502.177
12.989682,-0.0452,0.0706,0.9885,0.1411,-0.0281,-0.0965,1.86,13.8,-46.8,1.2671,-4.4285,-3.4998,43.81619595,-111.7846091,0,1502.177
12.996905,-0.0452,0.0706,0.9885,0.1197,-0.0501,-0.1814,1.86,13.8,-46.8,1.2671,-4.4285,-3.4998,43.81619595,-111.7846091,0,1502.177
13.000879,-0.0254,0.0679,1.0151,0.1197,-0.0501,-0.1814,1.86,13.8,-46.8,1.2671,-4.4285,-3.4998,43.81619595,-111.7846091,0,1502.177
13.002739,-0.0254,0.0679,1.0151,0.1197,-0.0501,-0.1814,1.86,13.8,-46.8,2.306,-4.5432,-3.4392,43.81619595,-111.7846091,0,1502.177
13.00447,-0.0254,0.0679,1.0151,0.1197,-0.0501,-0.1814,1.86,13.8,-46.8,2.306,-4.5432,-3.4392,43.81619595,-111.7846091,0,1502.177
13.016298,-0.0254,0.0679,1.0151,0.2523,0.0421,-0.1881,1.86,13.8,-46.8,2.306,-4.5432,-3.4392,43.81619595,-111.7846091,0,1502.177
13.021177,-0.0618,0.1175,1.0073,0.2523,0.0421,-0.1881,1.86,13.8,-46.8,2.306,-4.5432,-3.4392,43.81619595,-111.7846091,0,1502.177
13.023274,-0.0618,0.1175,1.0073,0.2523,0.0421,-0.1881,1.86,13.8,-46.8,2.4988,-4.7248,-3.0147,43.81619595,-111.7846091,0,1502.177
13.024644,-0.0618,0.1175,1.0073,0.2523,0.0421,-0.1881,1.86,13.8,-46.8,2.4988,-4.7248,-3.0147,43.81619595,-111.7846091,0,1502.177
13.029416,-0.0618,0.1175,1.0073,0.2523,0.0421,-0.1881,1.86,13.26,-46.32,2.4988,-4.7248,-3.0147,43.81619595,-111.7846091,0,1502.177
13.036839,-0.0618,0.1175,1.0073,0.3763,0.2608,-0.1118,1.86,13.26,-46.32,2.4988,-4.7248,-3.0147,43.81619595,-111.7846091,0,1502.177
13.04147,-0.0589,0.1314,0.9701,0.3763,0.2608,-0.1118,1.86,13.26,-46.32,2.4988,-4.7248,-3.0147,43.81619595,-111.7846091,0,1502.177
13.043495,-0.0589,0.1314,0.9701,0.3763,0.2608,-0.1118,1.86,13.26,-46.32,2.5895,-5.1512,-3.3237,43.81619595,-111.7846091,0,1502.177
13.045168,-0.0589,0.1314,0.9701,0.3763,0.2608,-0.1118,1.86,13.26,-46.32,2.5895,-5.1512,-3.3237,43.81619595,-111.7846091,0,1502.177
13.056344,-0.0589,0.1314,0.9701,0.4911,0.5522,-0.1148,1.86,13.26,-46.32,2.5895,-5.1512,-3.3237,43.81619595,-111.7846091,0,1502.177
13.061021,-0.0459,0.0936,0.9948,0.4911,0.5522,-0.1148,1.86,13.26,-46.32,2.5895,-5.1512,-3.3237,43.81619595,-111.7846091,0,1502.177
13.062589,-0.0459,0.0936,0.9948,0.4911,0.5522,-0.1148,1.86,13.26,-46.32,2.7556,-5.7024,-3.958,43.81619595,-111.7846091,0,1502.177
13.064136,-0.0459,0.0936,0.9948,0.4911,0.5522,-0.1148,1.86,13.26,-46.32,2.7556,-5.7024,-3.958,43.81619595,-111.7846091,0,1502.177
13.069599,-0.0459,0.0936,0.9948,0.4911,0.5522,-0.1148,1.8,12.78,-47.04,2.7556,-5.7024,-3.958,43.81619595,-111.7846091,0,1502.177
13.076893,-0.0459,0.0936,0.9948,0.6274,0.5779,-0.2327,1.8,12.78,-47.04,2.7556,-5.7024,-3.958,43.81619595,-111.7846091,0,1502.177
13.080998,-0.1026,0.1222,0.9953,0.6274,0.5779,-0.2327,1.8,12.78,-47.04,2.7556,-5.7024,-3.958,43.81619595,-111.7846091,0,1502.177
13.083129,-0.1026,0.1222,0.9953,0.6274,0.5779,-0.2327,1.8,12.78,-47.04,3.8873,-6.3956,-4.6445,43.81619595,-111.7846091,0,1502.177
13.084833,-0.1026,0.1222,0.9953,0.6274,0.5779,-0.2327,1.8,12.78,-47.04,3.8873,-6.3956,-4.6445,43.81619595,-111.7846091,0,1502.177
13.096414,-0.1026,0.1222,0.9953,0.6426,0.5363,-0.314,1.8,12.78,-47.04,3.8873,-6.3956,-4.6445,43.81619595,-111.7846091,0,1502.177
13.10087,-0.1002,0.1456,0.9599,0.6426,0.5363,-0.314,1.8,12.78,-47.04,3.8873,-6.3956,-4.6445,43.81619595,-111.7846091,0,1502.177
13.102233,-0.1002,0.1456,0.9599,0.6426,0.5363,-0.314,1.8,12.78,-47.04,4.31,-7.0928,-5.2972,43.81619595,-111.7846091,0,1502.177
13.103654,-0.1002,0.1456,0.9599,0.6426,0.5363,-0.314,1.8,12.78,-47.04,4.31,-7.0928,-5.2972,43.81619595,-111.7846091,0,1502.177
13.10942,-0.1002,0.1456,0.9599,0.6426,0.5363,-0.314,1.98,12.3,-47.28,4.31,-7.0928,-5.2972,43.81619595,-111.7846091,0,1502.177
13.116778,-0.1002,0.1456,0.9599,0.5394,0.3714,-0.3097,1.98,12.3,-47.28,4.31,-7.0928,-5.2972,43.81619595,-111.7846091,0,1502.177
13.121265,-0.1207,0.1082,0.9425,0.5394,0.3714,-0.3097,1.98,12.3,-47.28,4.31,-7.0928,-5.2972,43.81619595,-111.7846091,0,1502.177
13.123354,-0.1207,0.1082,0.9425,0.5394,0.3714,-0.3097,1.98,12.3,-47.28,6.7788,-7.0473,-5.3609,43.81619595,-111.7846091,0,1502.177
13.124697,-0.1207,0.1082,0.9425,0.5394,0.3714,-0.3097,1.98,12.3,-47.28,6.7788,-7.0473,-5.3609,43.81619595,-111.7846091,0,1502.177
13.136796,-0.1207,0.1082,0.9425,0.4282,0.1411,-0.055,1.98,12.3,-47.28,6.7788,-7.0473,-5.3609,43.81619595,-111.7846091,0,1502.177
13.140622,-0.1849,0.1351,0.9899,0.4282,0.1411,-0.055,1.98,12.3,-47.28,6.7788,-7.0473,-5.3609,43.81619595,-111.7846091,0,1502.177
13.141875,-0.1849,0.1351,0.9899,0.4282,0.1411,-0.055,1.98,12.3,-47.28,6.8898,-7.5234,-5.5492,43.81619595,-111.7846091,0,1502.177
13.143217,-0.1849,0.1351,0.9899,0.4282,0.1411,-0.055,1.98,12.3,-47.28,6.8898,-7.5234,-5.5492,43.81619595,-111.7846091,0,1502.177
13.149039,-0.1849,0.1351,0.9899,0.4282,0.1411,-0.055,3.24,11.64,-48.06,6.8898,-7.5234,-5.5492,43.81619595,-111.7846091,0,1502.177
13.156704,-0.1849,0.1351,0.9899,0.5058,0.0171,0.3262,3.24,11.64,-48.06,6.8898,-7.5234,-5.5492,43.81619595,-111.7846091,0,1502.177
13.160562,-0.2218,0.1014,0.9877,0.5058,0.0171,0.3262,3.24,11.64,-48.06,6.8898,-7.5234,-5.5492,43.81619595,-111.7846091,0,1502.177
