Time_s,xAccel_m_s2,yAccel_m_s2,zAccel_m_s2,xRate_rad_s,yRate_rad_s,zRate_rad_s,xMag_uT,yMag_uT,zMag_uT,e0,e1,e2,e3,u_m_s,v_m_s,w_m_s,gx_m_s2,gy_m_s2,gz_m_s2,xI_m,yI_m,zI_m,GPS_lat_deg,GPS_long_deg,Alt_m,delta_t,delta_e,delta_a,delta_r
57.532978058,4.268563271,-0.055437505,10.839900970,0.364608049,0.085600831,-0.087748870,14.884984970,-22.649772644,45.545856476,-0.665689170,-0.113867953,0.133071676,-0.725385368,15.989770889,-0.826911986,-0.539689124,3.355903864,-0.409782469,9.198368073,16.540164948,-320.073120117,-19.371643066,43.816349006,-111.787985812,1688.371582031,0.442643404,-0.004914005,0.095477387,0.005025126
57.590782166,4.117200851,-0.053261966,10.701460838,0.357678443,0.073853604,-0.079187497,14.781200409,-21.622900009,46.075660706,-0.666521072,-0.119453758,0.123695359,-0.725382626,15.943597794,-0.776372731,-0.540436506,3.314678431,-0.200316936,9.220237732,16.507665634,-319.194396973,-19.085533142,43.816348713,-111.787974860,1688.085571289,0.450124681,-0.002457002,0.110552765,-0.010050251
57.658668518,4.170269012,-0.047650415,10.484649658,0.375298709,0.060043249,-0.070567958,14.678271294,-20.389745712,46.666976929,-0.667099774,-0.126440063,0.112815000,-0.725440323,15.895509720,-0.712435186,-0.543549716,3.273206472,0.046975520,9.237095833,16.470422745,-318.163726807,-18.756679535,43.816348378,-111.787962014,1687.756713867,0.442643404,-0.017199017,0.087939702,0.005025126
57.723243713,3.995079994,-0.042832494,10.360717773,0.350574017,0.058188979,-0.059822805,14.582618713,-19.232110977,47.185523987,-0.667322755,-0.133071780,0.102795526,-0.725538015,15.843081474,-0.646162152,-0.543395221,3.237234116,0.276452601,9.245751381,16.434816360,-317.184844971,-18.450197220,43.816348058,-111.787949814,1687.450195312,0.451371580,0.000000000,0.080402009,0.005025126
57.787555695,3.965415955,-0.039651006,10.193999290,0.326797128,0.045345638,-0.048286244,14.490764618,-18.152202606,47.639438629,-0.667272389,-0.139283925,0.093577735,-0.725665808,15.798613548,-0.577018976,-0.545255005,3.205169201,0.488753468,9.248137474,16.398126602,-316.211791992,-18.150419235,43.816347728,-111.787937686,1687.150390625,0.450124681,-0.014742015,0.060301509,-0.010050251
57.856121063,4.022118092,-0.032083333,10.050940514,0.282149494,0.043666914,-0.041419830,14.399336815,-17.117942810,48.048263550,-0.667063951,-0.145212308,0.084834084,-0.725770175,15.750281334,-0.497796655,-0.546112716,3.175153732,0.689675629,9.245688438,16.356626511,-315.176361084,-17.835947037,43.816347355,-111.787924781,1686.835937500,0.442643404,0.000000000,0.067839198,0.005025126
57.927185059,3.857536316,-0.027772009,9.873124123,0.268099934,0.031743582,-0.025933640,14.310736656,-16.143873215,48.410514832,-0.666599095,-0.150838405,0.076697826,-0.725955129,15.693605423,-0.414058924,-0.547484994,3.148499727,0.877999365,9.238835335,16.310028076,-314.106201172,-17.514825821,43.816346936,-111.787911443,1686.514770508,0.450124681,-0.002457002,0.082914576,-0.010050251
57.986255646,3.922097921,-0.021738768,9.726995468,0.281031549,0.024810096,-0.015301482,14.249280930,-15.336347580,48.690395355,-0.665854275,-0.155701727,0.070142992,-0.726274788,15.653614998,-0.346737027,-0.549123228,3.131999254,1.031714082,9.228550911,16.267835617,-313.218902588,-17.250921249,43.816346557,-111.787900384,1686.250976562,0.442643404,-0.019656019,0.062814072,0.007537689
58.055084229,3.762543201,-0.017845154,9.674697876,0.259635746,0.029108386,-0.000591840,14.166265488,-14.424623489,48.992313385,-0.664649308,-0.161197737,0.062755316,-0.726855099,15.601495743,-0.271137893,-0.546768665,3.114220381,1.203972578,9.213689804,16.214033127,-312.187927246,-16.946092606,43.816346073,-111.787887535,1685.946044922,0.450124681,-0.004914005,0.075376883,-0.010050251
58.123062134,3.717428446,-0.013375401,9.607640266,0.266231447,0.022778446,0.010444281,14.075504303,-13.549032211,49.267684937,-0.663110614,-0.166498795,0.055685975,-0.727641165,15.559082985,-0.198628202,-0.545652866,3.098462343,1.367982507,9.196095467,16.155256271,-311.172698975,-16.647390366,43.816345544,-111.787874882,1685.647338867,0.450124681,-0.024570024,0.057788946,-0.010050251
58.185165405,3.788402557,-0.007197022,9.600237846,0.246499032,0.029382909,0.018620849,13.983214378,-12.779067993,49.499149323,-0.661490858,-0.171128795,0.049453262,-0.728491068,15.521954536,-0.131715521,-0.543013096,3.084784746,1.511127830,9.178268433,16.096014023,-310.247711182,-16.376140594,43.816345011,-111.787863353,1685.376098633,0.442643404,-0.009828010,0.072864324,0.005025126
58.251190186,3.615763187,-0.004320741,9.561104774,0.253961593,0.025755607,0.033937734,13.871485710,-11.981667519,49.729488373,-0.659459591,-0.175895676,0.042967744,-0.729607821,15.477217674,-0.063749678,-0.540885627,3.070859194,1.657587886,9.157633781,16.026639938,-309.267150879,-16.089288712,43.816344387,-111.787851132,1685.089233398,0.451371580,-0.012285012,0.062814072,-0.010050251
58.318675995,3.706110954,0.001110315,9.492769241,0.244350240,0.024183732,0.043114569,13.757797241,-11.180465698,49.947170258,-0.657047749,-0.180759132,0.036514334,-0.730945349,15.441858292,0.003039555,-0.540403426,3.059983730,1.803297400,9.133708000,15.948300362,-308.267883301,-15.797397614,43.816343683,-111.787838677,1684.797363281,0.442643404,-0.031941030,0.035175879,0.005025126
58.383781433,3.537318707,0.003742337,9.538022995,0.200035810,0.034902200,0.053404283,13.626907349,-10.506730080,50.129005432,-0.654625177,-0.184694335,0.030926215,-0.732391715,15.401810646,0.067517973,-0.535727203,3.048216820,1.924650550,9.112854004,15.865047455,-307.306884766,-15.516666412,43.816342934,-111.787826700,1684.516723633,0.451371580,-0.031941030,-0.007537689,-0.007537689
58.448852539,3.521836281,0.006873965,9.662890434,0.117531151,0.043854162,0.056849591,13.461604118,-10.049463272,50.267219543,-0.652420044,-0.186993942,0.026728012,-0.733939350,15.372085571,0.134463713,-0.529012740,3.031929731,2.006044149,9.100725174,15.773766518,-306.349182129,-15.236904144,43.816342113,-111.787814764,1684.236938477,0.450124681,-0.078624077,-0.100502513,-0.010050251
58.516513824,3.581655979,0.014704466,10.076889992,-0.057290360,0.080406457,0.053197246,13.210797310,-10.033514023,50.336898804,-0.651013315,-0.185801685,0.025209107,-0.735543311,15.341825485,0.213163435,-0.512501895,3.000724077,2.007829905,9.110669136,15.669772148,-305.356140137,-14.947278976,43.816341178,-111.787802387,1683.947265625,0.443890274,-0.076167077,-0.085427135,0.005025126
58.579349518,3.454175472,0.017984509,10.554751396,-0.127344832,0.105970934,0.061504677,12.877371788,-10.384921074,50.352031708,-0.650319576,-0.181618378,0.025848968,-0.737177849,15.308992386,0.284720510,-0.493719459,2.954164982,1.942327023,9.140037537,15.564563751,-304.436035156,-14.680856705,43.816340232,-111.787790919,1683.680908203,0.450124681,-0.078624077,-0.103015073,-0.010050251
58.647094727,3.532717943,0.023934603,11.013055801,-0.192827910,0.129070714,0.065059401,12.428930283,-10.999151230,50.334285736,-0.649841130,-0.174992025,0.027736297,-0.739131272,15.279438019,0.352138817,-0.475795627,2.889090061,1.828345060,9.184243202,15.441661835,-303.446075439,-14.398372650,43.816339127,-111.787778581,1683.398315430,0.442643404,-0.093366094,-0.103015073,0.005025126
58.711959839,3.365232706,0.026538014,11.434629440,-0.226626351,0.154587179,0.073082991,11.912710190,-11.746038437,50.290336609,-0.649490535,-0.167036042,0.030208701,-0.741180480,15.242931366,0.403573513,-0.458367109,2.812921286,1.690716743,9.234120369,15.314918518,-302.499542236,-14.134417534,43.816337987,-111.787766784,1683.134399414,0.451371580,-0.085995086,-0.087939702,-0.010050251
58.777053833,3.443851471,0.028002501,11.804631233,-0.224593088,0.170211002,0.077281676,11.320460320,-12.540412903,50.235298157,-0.649027586,-0.158263952,0.032612525,-0.743405759,15.212258339,0.439854383,-0.443464458,2.722079515,1.539950967,9.287565231,15.179172516,-301.550933838,-13.877704620,43.816336766,-111.787754961,1682.877685547,0.443890274,-0.103194103,-0.103015073,-0.010050251
58.844650269,3.419448376,0.031493902,12.162038803,-0.244348004,0.192680717,0.077815570,10.634392738,-13.398921013,50.163520813,-0.648507357,-0.148416013,0.034960628,-0.745780587,15.169575691,0.465124249,-0.427729517,2.615947485,1.378579021,9.343252182,15.029695511,-300.566986084,-13.621489525,43.816335422,-111.787742697,1682.621459961,0.442643404,-0.090909094,-0.090452261,0.005025126
58.911712646,3.258111715,0.029591084,12.423348427,-0.237800762,0.202000111,0.082552344,9.895102501,-14.262660980,50.076576233,-0.647883832,-0.138139904,0.037073467,-0.748190820,15.122123718,0.475999743,-0.414949626,2.498826742,1.213615179,9.398032188,14.873560905,-299.591918945,-13.379382133,43.816334017,-111.787730545,1682.379394531,0.450124681,-0.090909094,-0.108040199,-0.010050251
58.975509644,3.327025652,0.031090498,12.583974838,-0.255016208,0.207955793,0.079051033,9.164481163,-15.101694107,49.969509125,-0.647252321,-0.128024071,0.039093398,-0.750430584,15.079544067,0.476016998,-0.405955821,2.380156040,1.050753713,9.448322296,14.718541145,-298.665496826,-13.161336899,43.816332623,-111.787718998,1682.161376953,0.442643404,-0.093366094,-0.110552765,0.005025126
59.041297913,3.156232834,0.029438019,12.702039719,-0.268206805,0.213160023,0.078709222,8.391546249,-16.009340286,49.822513580,-0.646637201,-0.117119379,0.041416965,-0.752614141,15.023559570,0.467479467,-0.397193551,2.252861500,0.873825014,9.497423172,14.552950859,-297.711486816,-12.949772835,43.816331134,-111.787707108,1681.949829102,0.450124681,-0.088452086,-0.095477387,-0.010050251
59.108055115,3.214969635,0.028953850,12.763569832,-0.253614783,0.213184252,0.074629702,7.598859787,-16.913789749,49.650588989,-0.645975113,-0.106034830,0.043643299,-0.754697323,14.969244003,0.449329048,-0.390391797,2.122181177,0.698419273,9.541936874,14.379997253,-296.745178223,-12.749412537,43.816329579,-111.787695064,1681.749389648,0.442643404,-0.098280095,-0.110552765,0.005025126
59.173347473,3.034907341,0.027359396,12.813574791,-0.264687419,0.217415422,0.071398385,6.818452835,-17.789951324,49.457321167,-0.645341396,-0.095125839,0.045756306,-0.756565928,14.903859138,0.424074590,-0.383084029,1.990722537,0.526509821,9.581220627,14.207098007,-295.801940918,-12.567709923,43.816328024,-111.787683308,1681.567749023,0.450124681,-0.078624077,-0.095477387,0.005025126
59.240242004,2.950204849,0.022179395,12.770000458,-0.249263614,0.208171457,0.068631381,6.030629635,-18.664777756,49.236755371,-0.644659221,-0.084108301,0.047860913,-0.758320332,14.839591980,0.389605522,-0.379109681,1.858226180,0.355686754,9.615639687,14.027208328,-294.837921143,-12.396340370,43.816326406,-111.787671293,1681.396362305,0.451371580,-0.090909094,-0.110552765,-0.010050251
59.306037903,2.999635935,0.022346675,12.706583023,-0.258278549,0.206178874,0.058861047,5.280645370,-19.511623383,48.993995667,-0.644063175,-0.073429070,0.049991455,-0.759797156,14.772708893,0.351370484,-0.375518858,1.726151347,0.184526205,9.645018578,13.848600388,-293.892059326,-12.242175102,43.816324800,-111.787659504,1681.242187500,0.443890274,-0.073710077,-0.092964821,0.005025126
59.371307373,2.822872162,0.018302528,12.566524506,-0.240702674,0.193528593,0.054721225,4.569364071,-20.323034286,48.734943390,-0.643535137,-0.063152231,0.052092005,-0.761026084,14.694541931,0.309099019,-0.373684704,1.600150585,0.020984782,9.668457985,13.670855522,-292.956695557,-12.103020668,43.816323201,-111.787647847,1681.103027344,0.450124681,-0.071253069,-0.090452261,-0.010050251
59.436332703,2.864308357,0.016320467,12.369199753,-0.225876853,0.180598915,0.045504041,3.911215544,-21.071723938,48.473548889,-0.643056214,-0.053576101,0.054035526,-0.762029231,14.619384766,0.263402879,-0.374066323,1.482316971,-0.130435303,9.686368942,13.494203568,-292.027954102,-11.977418900,43.816321613,-111.787636271,1680.977416992,0.442643404,-0.095823094,-0.103015073,0.005025126
59.508514404,2.629726887,0.013165146,12.283546448,-0.232510671,0.182209522,0.037454266,3.213381767,-21.884906769,48.163520813,-0.642678440,-0.043156601,0.056224860,-0.762850344,14.524380684,0.210777968,-0.368876785,1.354594111,-0.295636296,9.701427460,13.299695969,-291.001312256,-11.852218628,43.816319863,-111.787623476,1680.852172852,0.451371580,-0.088452086,-0.085427135,0.005025126
59.571159363,2.551379204,0.008607239,12.246588707,-0.212231681,0.178079396,0.031988736,2.622755527,-22.557048798,47.888416290,-0.642435193,-0.034334101,0.057930324,-0.763375580,14.448188782,0.161349893,-0.363577068,1.244179368,-0.433203131,9.711043358,13.133105278,-290.114227295,-11.755147934,43.816318365,-111.787612419,1680.755126953,0.451371580,-0.105651103,-0.100502513,-0.010050251
59.636688232,2.611232281,0.006733239,12.240325928,-0.216816187,0.182338178,0.020106984,2.019249201,-23.234090805,47.593059540,-0.642344356,-0.025240719,0.059539299,-0.763682961,14.366104126,0.109484389,-0.356738150,1.128439069,-0.572180688,9.717987061,12.961809158,-289.189819336,-11.664799690,43.816316825,-111.787600898,1680.664794922,0.442643404,-0.090909094,-0.085427135,0.005025126
59.701713562,2.375990391,0.002267599,12.179161072,-0.201085106,0.176425621,0.013895354,1.439334512,-23.878480911,47.294246674,-0.642411590,-0.016401546,0.060973532,-0.763754249,14.273437500,0.057385240,-0.350977749,1.014324665,-0.705015004,9.721836090,12.795622826,-288.276641846,-11.586287498,43.816315330,-111.787589517,1680.586303711,0.451371580,-0.083538085,-0.085427135,-0.010050251
59.769737244,2.430000305,-0.000059068,12.037036896,-0.189254284,0.165756807,0.002902493,0.877191722,-24.503122330,46.987518311,-0.642631888,-0.007690231,0.062294267,-0.763599694,14.184160233,0.002391423,-0.348390162,0.900628209,-0.834441721,9.722787857,12.626580238,-287.325866699,-11.515630722,43.816313810,-111.787577667,1680.515625000,0.442643404,-0.098280095,-0.097989947,0.005025126
59.831855774,2.215944290,-0.003743768,11.927249908,-0.196091115,0.163551494,-0.004804454,0.399139941,-25.066589355,46.695903778,-0.643001080,0.000082459,0.063595116,-0.763220370,14.092583656,-0.047109000,-0.344543993,0.801321268,-0.951072454,9.720769882,12.477120399,-286.461914062,-11.460718155,43.816312466,-111.787566899,1680.460693359,0.450124681,-0.076167077,-0.055276383,-0.010050251
59.900741577,2.121375561,-0.007084727,11.759622574,-0.146756977,0.148102567,-0.012663348,-0.085119709,-25.606998444,46.403388977,-0.643545091,0.007888297,0.064576931,-0.762638390,13.998573303,-0.103143550,-0.342600167,0.697422326,-1.063985944,9.717075348,12.317492485,-285.508697510,-11.409832001,43.816311030,-111.787555019,1680.409790039,0.450124681,-0.085995086,-0.042713568,-0.010050251
59.967903137,2.158206940,-0.008857012,11.589631081,-0.104968034,0.139296398,-0.020753371,-0.503264070,-25.992559433,46.185855865,-0.644237041,0.014211188,0.064646363,-0.761956394,13.906246185,-0.157859430,-0.341070384,0.605174661,-1.144046545,9.714161873,12.168532372,-284.584014893,-11.369492531,43.816309691,-111.787543494,1680.369506836,0.442643404,-0.061425060,0.005025126,0.005025126
60.033370972,1.911805630,-0.013437152,11.352405548,-0.030664379,0.118551962,-0.022387356,-0.855664551,-26.185089111,46.071784973,-0.645000994,0.018713325,0.063524291,-0.761306942,13.808166504,-0.212696075,-0.341474980,0.524477959,-1.184296370,9.714029312,12.030057907,-283.687652588,-11.338088989,43.816308445,-111.787532322,1680.338134766,0.451371580,-0.063882060,0.007537689,-0.010050251
60.098373413,1.975741625,-0.015799046,11.109724045,0.014381884,0.101390466,-0.029770931,-1.139969110,-26.202724457,46.055595398,-0.645863354,0.021486385,0.061371058,-0.760679007,13.721184731,-0.265549362,-0.343138248,0.457138807,-1.187090516,9.717091560,11.899227142,-282.802490234,-11.313619614,43.816307269,-111.787521290,1680.313598633,0.442643404,-0.078624077,-0.017587939,0.005025126
60.165763855,1.749516726,-0.019768953,10.927065849,0.011280491,0.092662245,-0.036731645,-1.382290840,-26.166009903,46.069835663,-0.646924913,0.023627141,0.058956508,-0.759904027,13.622751236,-0.313739359,-0.341650397,0.396223187,-1.177775621,9.720898628,11.770477295,-281.889831543,-11.294176102,43.816306111,-111.787509915,1680.294189453,0.450124681,-0.073710077,-0.047738694,-0.010050251
60.227035522,1.668859482,-0.021361828,10.798657417,-0.019147519,0.082605697,-0.047157243,-1.561597466,-26.185657501,46.052936554,-0.648060143,0.025700187,0.057382222,-0.758989394,13.543204308,-0.349412203,-0.339680552,0.346786231,-1.180018306,9.722513199,11.659357071,-281.064605713,-11.280969620,43.816305111,-111.787499629,1680.281005859,0.450124681,-0.100737102,-0.097989947,-0.010050251
60.294845581,1.716750264,-0.021890759,10.732264519,-0.091735028,0.085400000,-0.059837047,-1.727919817,-26.379785538,45.936061859,-0.649559200,0.029087938,0.057129547,-0.757603467,13.457576752,-0.377852172,-0.334947050,0.295929283,-1.218048334,9.719506264,11.542828560,-280.155975342,-11.270689011,43.816304063,-111.787488305,1680.270629883,0.442643404,-0.090909094,-0.087939702,0.005025126
60.363883972,1.492010355,-0.024081111,10.675436974,-0.119133689,0.081366718,-0.064049721,-1.878309965,-26.727109909,45.728919983,-0.651230752,0.033554990,0.058125783,-0.755906105,13.364245415,-0.402310520,-0.329159230,0.245203227,-1.288799047,9.711790085,11.431280136,-279.236175537,-11.264476776,43.816303060,-111.787476841,1680.264526367,0.450124681,-0.090909094,-0.103015073,-0.010050251
60.428047180,1.551165938,-0.024320722,10.607830048,-0.145357788,0.076975062,-0.071078241,-1.992969513,-27.127607346,45.487602234,-0.652868211,0.038147848,0.059792362,-0.754143775,13.288332939,-0.424727321,-0.325331390,0.202062160,-1.370196939,9.701637268,11.334244728,-278.386108398,-11.262237549,43.816302188,-111.787466246,1680.262207031,0.442643404,-0.095823094,-0.103015073,0.005025126
60.493270874,1.335938692,-0.026207089,10.527692795,-0.159568861,0.074165188,-0.073965617,-2.087517977,-27.591728210,45.203308105,-0.654596806,0.043139935,0.062048063,-0.752191544,13.205134392,-0.449015290,-0.321361989,0.160538718,-1.467090249,9.688233376,11.242447853,-277.526336670,-11.263079643,43.816301362,-111.787455530,1680.263061523,0.450124681,-0.068796068,-0.087939702,-0.010050251
60.562995911,1.282670259,-0.027930379,10.371650696,-0.149621576,0.057538535,-0.078973226,-2.145327568,-28.086843491,44.894626617,-0.656496584,0.048209466,0.064703748,-0.750001073,13.128144264,-0.478737980,-0.320941180,0.124205023,-1.570410371,9.672558784,11.152308464,-276.611846924,-11.266958237,43.816300551,-111.787444132,1680.266967773,0.448877811,-0.076167077,-0.103015073,-0.010050251
60.628875732,1.304332733,-0.028283715,10.189311028,-0.158117741,0.046960056,-0.085336260,-2.145690203,-28.554397583,44.598682404,-0.658381701,0.052666649,0.067525968,-0.747796774,13.056744576,-0.508739889,-0.322076648,0.099636555,-1.668425441,9.656418800,11.075016022,-275.752014160,-11.272722244,43.816299856,-111.787433416,1680.272705078,0.443890274,-0.061425060,-0.087939702,0.005025126
60.689506531,1.124252081,-0.030899763,9.998386383,-0.148225188,0.032001350,-0.087098189,-2.101493597,-28.977106094,44.327320099,-0.660159886,0.056427930,0.070339561,-0.745692432,12.988462448,-0.539275229,-0.323869735,0.085488670,-1.757433176,9.640753746,11.010902405,-274.964172363,-11.279070854,43.816299280,-111.787423597,1680.279052734,0.450124681,-0.058968060,-0.103015073,-0.010050251
60.758064270,1.175516725,-0.031992316,9.773228645,-0.155124411,0.016017379,-0.094313927,-1.991617441,-29.450990677,44.019001007,-0.662230551,0.060261011,0.073868580,-0.743211091,12.922629356,-0.576101303,-0.327395737,0.080957755,-1.856941462,9.622120857,10.946719170,-274.077301025,-11.286535263,43.816298703,-111.787412543,1680.286499023,0.443890274,-0.058968060,-0.105527639,0.005025126
60.823692322,0.973487794,-0.034568071,9.561614990,-0.160371453,0.002846533,-0.098163389,-1.830794454,-29.918889999,43.709365845,-0.664273858,0.063692920,0.077718206,-0.740704656,12.856582642,-0.613546252,-0.330308646,0.087099686,-1.956711888,9.602275848,10.893734932,-273.231750488,-11.292944908,43.816298226,-111.787402005,1680.292968750,0.451371580,-0.058968060,-0.087939702,-0.010050251
60.893020630,1.058575273,-0.036573887,9.389554977,-0.143938109,-0.009122730,-0.104077242,-1.609429240,-30.387216568,43.393859863,-0.666511416,0.066812426,0.081897512,-0.737964392,12.801266670,-0.656173050,-0.332682669,0.103296541,-2.056478739,9.581245422,10.846947670,-272.342193604,-11.297858238,43.816297805,-111.787390918,1680.297851562,0.443890274,-0.073710077,-0.105527639,-0.002512563
60.956871033,0.937589526,-0.038011312,9.274966240,-0.151922718,-0.012584521,-0.109992951,-1.370262384,-30.807914734,43.104461670,-0.668677926,0.069439143,0.085857324,-0.735307157,12.746561050,-0.696854472,-0.332862794,0.124258980,-2.146497726,9.561230659,10.812393188,-271.525939941,-11.299905777,43.816297495,-111.787380744,1680.299926758,0.447630912,-0.058968060,-0.087939702,0.005025126
61.024192810,0.844685674,-0.041521549,9.167039871,-0.138384834,-0.022399852,-0.113133356,-1.086469412,-31.234434128,42.804557800,-0.671034217,0.071926251,0.090085737,-0.732409954,12.698789597,-0.742572308,-0.333389848,0.151989684,-2.238291264,9.539756775,10.785059929,-270.668273926,-11.298867226,43.816297249,-111.787370055,1680.298828125,0.450124681,-0.073710077,-0.105527639,-0.010050251
61.095413208,0.945990086,-0.042984724,9.080084801,-0.146781743,-0.024669239,-0.121746115,-0.751608729,-31.677537918,42.484928131,-0.673643231,0.074359521,0.094685949,-0.729184568,12.657374382,-0.792178750,-0.333703250,0.187077448,-2.334118605,9.516138077,10.766538620,-269.763702393,-11.293603897,43.816297082,-111.787358781,1680.293579102,0.442643404,-0.061425060,-0.087939702,0.005025126
61.156219482,0.769572854,-0.046181679,8.997026443,-0.135890141,-0.031288527,-0.124800190,-0.440715164,-32.044670105,42.213088989,-0.675963402,0.076265983,0.098659910,-0.726307929,12.618624687,-0.835977733,-0.334067494,0.221023902,-2.414048910,9.495449066,10.759399414,-268.993530273,-11.285300255,43.816297018,-111.787349182,1680.285278320,0.450124681,-0.058968060,-0.085427135,-0.010050251
61.220924377,0.884060025,-0.047931194,8.906093597,-0.125571415,-0.038359404,-0.131230190,-0.078593813,-32.401004791,41.942451477,-0.678526044,0.077878758,0.102795795,-0.723166943,12.591135979,-0.883975208,-0.335718215,0.262806624,-2.492039680,9.474212646,10.760773659,-268.175842285,-11.272212029,43.816297030,-111.787338991,1680.272216797,0.442643404,-0.073710077,-0.100502513,0.005025126
61.289634705,0.690064490,-0.050262451,8.833864212,-0.133939758,-0.038341541,-0.136429682,0.331253648,-32.774780273,41.649780273,-0.681353331,0.079495683,0.107288592,-0.719671667,12.558166504,-0.935396791,-0.336216450,0.311146438,-2.574460506,9.450680733,10.772540092,-267.309661865,-11.253045082,43.816297136,-111.787328195,1680.253051758,0.451371580,-0.058968060,-0.055276383,0.005025126
61.354728699,0.700173616,-0.053212404,8.797731400,-0.094594128,-0.044426478,-0.137755811,0.736881971,-33.074520111,41.406925201,-0.684110820,0.080541305,0.111200280,-0.716337979,12.542780876,-0.987178624,-0.336719811,0.359657615,-2.640611410,9.430685997,10.793669701,-266.490631104,-11.229505539,43.816297326,-111.787317987,1680.229492188,0.450124681,-0.066339068,0.045226131,-0.010050251
61.424026489,0.831207573,-0.054785967,8.820022583,0.022889571,-0.046995226,-0.136498198,1.181250453,-33.149337769,41.336738586,-0.687232256,0.079572670,0.113390252,-0.713107765,12.529496193,-1.047785044,-0.335100770,0.414298713,-2.656947136,9.423852921,10.827018738,-265.620025635,-11.198463440,43.816297626,-111.787307136,1680.198486328,0.442643404,-0.046683047,0.125628144,0.007537689
61.488914490,0.651793599,-0.059882879,8.857395172,0.152244523,-0.057566158,-0.130714163,1.607054710,-32.882045746,41.535388947,-0.690348268,0.075751558,0.112705104,-0.710618436,12.512651443,-1.109117031,-0.332583249,0.469243437,-2.595890045,9.438282967,10.868471146,-264.806152344,-11.163860321,43.816297999,-111.787296992,1680.163818359,0.451371580,-0.049140047,0.150753766,-0.010050251
61.558311462,0.816288471,-0.062898636,8.912489891,0.252610356,-0.066831380,-0.130690053,2.082515717,-32.260269165,41.999267578,-0.693839788,0.068700001,0.109390631,-0.708449304,12.510609627,-1.172683358,-0.330607206,0.532853901,-2.455382586,9.472442627,10.923528671,-263.936798096,-11.121186256,43.816298494,-111.787286157,1680.121215820,0.442643404,-0.063882060,0.135678396,0.005025126
61.626106262,0.646043658,-0.066495180,8.967297554,0.290806979,-0.069020145,-0.130707368,2.559514761,-31.454433441,42.580142975,-0.697326124,0.060139365,0.104708835,-0.706509531,12.502680779,-1.224731326,-0.328133166,0.598172486,-2.272402048,9.514115334,10.987488747,-263.088409424,-11.074234962,43.816299069,-111.787275583,1680.074218750,0.451371580,-0.054054055,0.165829152,-0.010050251
61.692092896,0.677704573,-0.068522930,9.029187202,0.339762777,-0.075502604,-0.130597636,3.031651735,-30.530147552,43.217117310,-0.700705290,0.050680589,0.099214487,-0.704698563,12.510274887,-1.263468623,-0.326477468,0.661537766,-2.069929838,9.556033134,11.058724403,-262.263366699,-11.023954391,43.816299710,-111.787265300,1680.023925781,0.450124681,-0.071253069,0.168341711,-0.010050251
61.761772156,0.830292344,-0.068464398,9.109306335,0.371032894,-0.074638054,-0.129540101,3.531233549,-29.415792465,43.945903778,-0.704209745,0.039667591,0.092497148,-0.702822506,12.520584106,-1.289781809,-0.324277192,0.728412926,-1.828769565,9.600261688,11.142688751,-261.392456055,-10.966451645,43.816300465,-111.787254446,1679.966430664,0.442643404,-0.061425060,0.173366830,0.005025126
61.830757141,0.694197953,-0.070361257,9.157787323,0.391902626,-0.078651182,-0.123946041,4.017807007,-28.213609695,44.686126709,-0.707492352,0.028111720,0.085253894,-0.700996518,12.525371552,-1.301448226,-0.322840184,0.795155048,-1.564450979,9.641589165,11.233665466,-260.530578613,-10.905637741,43.816301283,-111.787243704,1679.905639648,0.450124681,-0.061425060,0.195979893,-0.010050251
61.894073486,0.826344013,-0.068997860,9.195367813,0.422601879,-0.081981346,-0.118750222,4.459540367,-27.014795303,45.379665375,-0.710266531,0.016835518,0.078080013,-0.699386597,12.541287422,-1.300378442,-0.322584718,0.854537368,-1.311977386,9.674115181,11.323064804,-259.739654541,-10.846813202,43.816302087,-111.787233846,1679.846801758,0.443890274,-0.078624077,0.180904523,0.005025126
61.959228516,0.720036745,-0.069449425,9.246088028,0.428129643,-0.078380659,-0.110952951,4.895634651,-25.712064743,46.086032867,-0.712839901,0.004874028,0.070295125,-0.697777987,12.552848816,-1.287633061,-0.321407259,0.914559364,-1.033964157,9.702294350,11.419949532,-258.925842285,-10.783580780,43.816302958,-111.787223703,1679.783569336,0.450124681,-0.063882060,0.201005027,-0.010050251
62.026069641,0.739223123,-0.068199813,9.284625053,0.450376809,-0.081472293,-0.102838762,5.323002338,-24.308361053,46.794971466,-0.715133846,-0.007736129,0.061941594,-0.696194649,12.574478149,-1.262616038,-0.321440697,0.972933054,-0.741123497,9.723381996,11.523383141,-258.090515137,-10.716207504,43.816303889,-111.787213292,1679.716186523,0.450124681,-0.081081077,0.201005027,-0.010050251
62.090377808,0.900306046,-0.065191597,9.325715065,0.463341534,-0.077133380,-0.093961827,5.712697983,-22.887258530,47.460914612,-0.716984570,-0.020220792,0.053494684,-0.694739223,12.596667290,-1.226837873,-0.321372598,1.026379704,-0.448451966,9.735782623,11.625652313,-257.286163330,-10.649241447,43.816304808,-111.787203267,1679.649291992,0.442643404,-0.071253069,0.218592972,0.005025126
