Time_s,delta_e,yRate_rad_s
88.08776856,0,3.265462875
88.091362,0,3.239088774
88.09586334,0,3.206373215
88.09933472,0,3.181457281
88.10493469,0,3.141656876
88.1084137,0,3.11732626
88.11195374,0,3.092819929
88.11550903,0,3.068464279
88.1210556,0,3.030868292
88.12456513,0,3.007474661
88.12812805,0,2.983977318
88.13158417,0,2.961431503
88.13745117,0,2.923562765
88.14093781,0,2.901463747
88.14438629,0,2.879842281
88.14795685,0,2.857695103
88.15379334,0,2.821895123
88.15731049,0,2.800714254
88.16062164,0,2.7809937
88.16408539,0,2.760578632
88.17012024,0,2.725396872
88.17362213,0,2.705369234
88.17712402,0,2.685562849
88.1805191,0,2.666573048
88.18598175,0,2.63634634
88.18937683,0,2.617884636
88.19286346,0,2.599128962
88.19631958,0,2.580742598
88.19979858,0,2.562437296
88.2052002,0,2.534329176
88.2086792,0,2.516535759
88.21213532,0,2.499054432
88.21561432,0,2.481650352
88.22100067,0,2.455002069
88.22446442,0,2.438158512
88.22792816,0,2.421500206
88.23130035,0,2.405460596
88.23686981,0,2.379253626
88.24029541,0,2.363419533
88.24375916,0,2.347583294
88.24713898,0,2.332300901
88.25337982,0,2.304384708
88.25708008,0,2.288161039
88.26084137,0,2.271863699
88.2645874,0,2.255826473
88.27080536,0,2.22952342
88.27427673,0,2.215128899
88.27780151,0,2.200674295
88.28188324,0,2.184123278
88.28839874,0,2.158046246
88.29187775,0,2.14441061
88.29612732,0,2.127938986
88.29967499,0,2.114373922
88.30592346,0,2.09075141
88.3094635,0,2.077634096
88.31296539,0,2.064804316
88.31659699,0,2.051647663
88.32218933,0,2.031621933
88.32570648,0,2.019251347
88.32920075,0,2.007099152
88.3327179,0,1.995003343
88.33821106,0,1.976323605
88.34165192,0,1.964827657
88.34515381,0,1.95325613
88.34868622,0,1.941714048
88.35415649,0,1.92404139
88.35762024,0,1.913046479
88.3611145,0,1.902077317
88.36457825,0,1.891325235
88.37057495,0,1.872916222
88.3740387,0,1.862486601
88.37754059,0,1.852058887
88.38091278,0,1.842129707
88.38687134,0,1.824774384
88.39033508,0,1.814877868
88.39378357,0,1.805134058
88.39720154,0,1.795583129
88.40332794,0,1.778651237
88.40679932,0,1.769245386
88.41033173,0,1.759780526
88.41376495,0,1.750685573
88.41983795,0,1.734774709
88.42333221,0,1.72579813
88.42711639,0,1.716185808
88.43041229,0,1.707915425
88.43585205,0,1.6942873
88.43930817,0,1.685638428
88.44287872,0,1.676700115
88.44625092,0,1.668249249
88.44976044,0,1.659439921
88.45514679,0,1.645888686
88.45890808,0,1.636383057
88.4627533,0,1.626628041
88.46638489,0,1.617374301
88.47277832,0,1.601008058
88.47618866,0,1.592199206
88.47960663,0,1.583324909
88.48323059,0,1.573864818
88.48958588,0,1.557175398
88.49325562,0,1.547431231
88.49668884,0,1.538254976
88.50309753,0,1.521018267
88.50659943,0,1.511484861
88.51011658,0,1.501845837
88.51379395,0,1.491699338
88.51725006,0,1.482095122
88.52387238,0,1.463568091
88.52729034,0,1.453879595
88.53063202,0,1.444343925
88.53686523,0,1.426440597
88.54036713,0,1.416258216
88.54379273,0,1.406230092
88.54719544,0,1.396203279
88.55358887,0,1.377241015
88.55699921,0,1.367002368
88.56047058,0,1.356514335
88.56386566,0,1.346191287
88.57016754,0,1.326911569
88.57363892,0,1.316170216
88.57714844,0,1.305244923
88.58067322,0,1.294205904
88.58692932,0,1.274496078
88.59042358,0,1.263372302
88.59395599,0,1.252064109
88.59731293,0,1.241258025
88.60360718,0,1.220892191
88.60706329,0,1.209602952
88.61053467,0,1.198207617
88.61405182,0,1.186605811
88.62021637,0,1.166173458
88.623703,0,1.154522061
88.62767029,0,1.141206264
88.63072968,0,1.130887985
88.63691711,0,1.11043179
88.64030457,0,1.099680185
88.64386749,0,1.088621974
88.6472168,0,1.078469276
88.65344238,0,1.060012579
88.65703583,0,1.049793839
88.66052246,0,1.040113091
88.66400147,0,1.030674815
88.67008972,0,1.014535189
88.67350769,0,1.005835056
88.67713928,0,0.996797562
88.68047333,0,0.988696814
88.68395996,0,0.980408728
88.69025421,0,0.965784252
88.69367218,0,0.958164334
88.69712067,0,0.950644612
88.70339203,0,0.937269926
88.70692444,0,0.930035651
88.71039581,0,0.923084259
88.71452332,0,0.914998412
88.72047424,0,0.903639674
88.72392273,0,0.897299111
88.7286911,0,0.888716757
88.73234558,0,0.882329822
88.73777008,0,0.873058319
88.74133301,0,0.867166281
88.74482727,0,0.86150986
88.7483139,0,0.855982006
88.75403595,0,0.847095132
88.75750732,0,0.841882825
88.76096344,0,0.836796939
88.76441193,0,0.831822395
88.770607,0,0.823060393
88.774086,0,0.818311155
88.77749634,0,0.813745618
88.78097534,0,0.80917573
88.78689575,0,0.80154711
88.79035187,0,0.797236919
88.79382324,0,0.792988002
88.79727173,0,0.788845181
88.80323029,0,0.781817436
88.80664825,0,0.77791214
88.81015015,0,0.77398181
88.81357575,0,0.770206392
88.81958008,0,0.763704658
88.82301331,0,0.760100067
88.82647705,0,0.756525874
88.82991028,0,0.753044128
88.83338165,0,0.749583304
88.83869934,0,0.744371831
88.84216309,0,0.741064906
88.84558106,0,0.737855971
88.84908295,0,0.734621882
88.85447693,0,0.729722977
88.85795593,0,0.726643384
88.8615036,0,0.723553777
88.86502075,0,0.720350087
88.87039948,0,0.715235949
88.87390137,0,0.711689532
88.87728119,0,0.708131611
88.88072205,0,0.704376936
88.88660431,0,0.697728395
88.89024353,0,0.693370998
88.89401245,0,0.688705385
88.89759827,0,0.684117258
88.90122986,0,0.67932868
88.90774536,0,0.670482993
88.91122437,0,0.665517569
88.91468811,0,0.660450339
88.92100525,0,0.65098834
88.92446899,0,0.645582497
88.92852783,0,0.63911438
88.93197632,0,0.633488894
88.93832398,0,0.622936666
88.94181824,0,0.616932034
88.94525147,0,0.61093235
88.9487381,0,0.604742646
88.95414734,0,0.59499228
88.95760346,0,0.588620842
88.96105957,0,0.582164168
88.96451569,0,0.575625479
88.97003937,0,0.56504935
88.97349548,0,0.558311462
88.97698975,0,0.551428556
88.9804306,0,0.544584095
88.98401642,0,0.537386358
88.98948669,0,0.526308537
88.99293518,0,0.519791245
88.99651337,0,0.513314128
89.00013733,0,0.507041454
89.00554657,0,0.498094559
89.0090332,0,0.492709845
89.01248932,0,0.487601727
89.01599121,0,0.48264724
89.02144623,0,0.475264937
89.0249176,0,0.470885605
89.02838898,0,0.466697037
89.03179932,0,0.462762237
89.03726196,0,0.456732005
89.04072571,0,0.453173846
89.04419708,0,0.449766725
89.04750824,0,0.446662903
89.05345154,0,0.441332191
89.05691528,0,0.438466877
89.06044006,0,0.435685247
89.06377411,0,0.433178306
89.06971741,0,0.428910643
89.07318878,0,0.426618993
89.07675934,0,0.424374998
89.0802002,0,0.422320276
89.08571625,0,0.419186175
89.0891571,0,0.417384416
89.09275818,0,0.415592849
89.09651184,0,0.413823992
89.09997559,0,0.412282735
89.10608673,0,0.409705371
89.10949707,0,0.408400804
89.11306763,0,0.40710789
89.11958313,0,0.40488252
89.12295532,0,0.403851569
89.12649536,0,0.402830303
89.13118744,0,0.401558191
89.13708496,0,0.400089324
89.14053345,0,0.399320662
89.14401245,0,0.398594946
89.1475296,0,0.397909939
89.15361786,0,0.396805912
89.15706635,0,0.396257162
89.16053772,0,0.395745426
89.16394043,0,0.395282298
89.17002106,0,0.394519329
89.1734848,0,0.394147664
89.17694092,0,0.393810093
89.18030548,0,0.393512487
89.18593597,0,0.39306286
89.18942261,0,0.392832458
89.19286346,0,0.392632514
89.1966629,0,0.392440349
89.20013428,0,0.39229244
89.20555878,0,0.392099023
89.20902252,0,0.392011464
89.21240234,0,0.391946971
89.21587372,0,0.391900867
89.22132874,0,0.391859531
89.2247467,0,0.391862899
89.2281723,0,0.391883433
89.23162079,0,0.391920716
89.23701477,0,0.392004043
89.24047852,0,0.392081529
89.24393463,0,0.392173231
89.24730682,0,0.392276078
89.2532196,0,0.392478317
89.25662994,0,0.392616123
89.26009369,0,0.392767549
89.26350403,0,0.392927647
89.26960754,0,0.393232673
89.27300263,0,0.393419921
89.276474,0,0.39362058
89.28022766,0,0.393847317
89.28337097,0,0.394045621
89.28874207,0,0.394395947
89.29222107,-1,0.460566759
89.29563904,-1,0.525048196
89.29908752,-1,0.589564145
89.3045044,-1,0.690026224
89.30812836,-1,0.756294429
89.3117218,-1,0.821364582
89.31521606,-1,0.884015799
89.32144928,-1,0.994688332
89.32496643,-1,1.056038141
89.32867432,-1,1.12005949
89.33307648,-1,1.1952492
89.33847046,-1,1.286190867
89.34204102,-1,1.345430374
89.3467865,-1,1.423324704
89.35282135,-1,1.520974159
89.3562851,-1,1.576000571
89.36087799,-1,1.648197055
89.36431885,-1,1.701526642
89.37037659,-1,1.794424415
89.37375641,-1,1.845289111
89.37726593,-1,1.897552609
89.38079834,-1,1.949582815
89.38681793,-1,2.037269592
89.39026642,-1,2.086555243
89.39377594,-1,2.136166811
89.39717865,-1,2.183732748
89.40326691,-1,2.267916203
89.40676117,-1,2.315289736
89.41017914,-1,2.36110568
89.41347504,-1,2.404794455
89.41962433,-1,2.485428572
89.42305756,-1,2.529538155
89.4265213,-1,2.573532581
89.42996979,-1,2.616826057
89.43561554,-1,2.686882496
89.43906403,-1,2.728855848
89.44249725,-1,2.770149946
89.44598389,-1,2.811589718
89.44944,-1,2.852169037
89.45494843,-1,2.916062355
89.45833588,-1,2.954590321
89.46182251,-1,2.993766308
89.46530914,-1,3.032449961
89.47077179,-1,3.092288971
89.47437286,-1,3.130945921
89.4777832,-1,3.167065144
89.48143005,-1,3.20519495
89.48692322,0,3.157759666
89.49038696,0,3.128112316
89.49394226,0,3.097885609
89.49729919,0,3.06955862
89.5033493,0,3.018890619
89.5067749,0,2.990612745
89.51027679,0,2.961957455
89.51363373,0,2.934741497
89.5198288,0,2.884970903
89.52333069,0,2.857317924
89.52724457,0,2.826720715
89.53092957,0,2.798239231
89.53757477,0,2.747433424
89.54102325,0,2.72158742
89.54559326,0,2.687691689
89.54936218,0,2.660124779
89.55549622,0,2.615775108
89.55902863,0,2.590715647
89.56248474,0,2.566464663
89.56895447,0,2.52155304
89.57244873,0,2.497782946
89.57597351,0,2.474065781
89.5794754,0,2.450761318
89.58307648,0,2.42705822
89.58850861,0,2.391704321
89.59197998,0,2.369494677
89.5955658,0,2.346801519
89.59902954,0,2.32512641
89.60475922,0,2.289659739
89.60829163,0,2.268185616
89.61180878,0,2.247040033
89.61545563,0,2.225355625
89.62090302,0,2.193333864
89.6244812,0,2.17265749
89.62783814,0,2.153476238
89.63121033,0,2.134409428
89.63670349,0,2.103677034
89.64016724,0,2.084630251
89.64356995,0,2.066120863
89.64699554,0,2.047684193
89.65278626,0,2.01685071
89.65625,0,1.998739362
89.65971375,0,1.980822921
89.66323853,0,1.962786794
89.66917419,0,1.93274641
89.67262268,0,1.915614843
89.67611694,0,1.898441315
89.67951965,0,1.881898642
89.68551636,0,1.853051782
89.68898773,0,1.836662531
89.69245911,0,1.820448995
89.69597626,0,1.804197788
89.69942474,0,1.788436651
89.70487976,0,1.763769865
89.70830536,0,1.748540163
89.71173096,0,1.733471155
89.71517181,0,1.718494534
89.72058106,0,1.69519937
89.72409821,0,1.680304408
89.72751617,0,1.665985703
89.73093414,0,1.651817203
89.7363739,0,1.629504085
89.74001312,0,1.614825368
89.74372864,0,1.600005865
89.74742889,0,1.585415006
89.75097656,0,1.571584225
89.7572937,0,1.547223449
89.76079559,0,1.533979654
89.76436615,0,1.520620465
89.77091217,0,1.49639535
89.77437592,0,1.483832598
89.77787781,0,1.471265435
89.78218079,0,1.45598805
89.78759766,0,1.437007546
89.79100037,0,1.425280929
89.79538727,0,1.410318732
89.79896545,0,1.398277283
89.80444336,0,1.380042911
89.80783844,0,1.368929386
89.8112793,0,1.357781887
89.81486511,0,1.34628582
89.82044983,0,1.328575611
89.8238678,0,1.317919731
89.82727051,0,1.307421088
89.83072662,0,1.296867371
89.83666229,0,1.278931141
89.84009552,0,1.268742681
89.84366608,0,1.258256555
89.84703064,0,1.24848187
89.8530426,0,1.231193185
89.85661316,0,1.221111417
89.86004639,0,1.211521745
89.86343384,0,1.202157736
89.8695755,0,1.185353398
89.87303162,0,1.176072001
89.87647247,0,1.166927695
89.879982,0,1.157697439
89.88537598,0,1.143660784
89.88880158,0,1.134891152
89.89225769,0,1.126134515
89.89583588,0,1.117162824
89.89937592,0,1.108382225
89.90492249,0,1.094771266
89.90834808,0,1.086505175
89.91183472,0,1.078178525
89.91526032,0,1.07008338
89.92068481,0,1.05739665
89.9241333,0,1.049462914
89.92765045,0,1.04145515
89.93112946,0,1.033618093
89.93672943,0,1.021135092
89.94011688,0,1.013711333
89.94417572,0,1.004906893
89.94779205,0,0.997158229
89.95321655,0,0.985661805
89.95664978,0,0.978504539
89.96102142,0,0.969485223
89.96452332,0,0.962355614
89.97092438,0,0.949461222
89.9744339,0,0.942528248
89.97904205,0,0.933521509
89.9824295,0,0.926992893
89.98795319,0,0.916456282
89.99143219,0,0.909931004
89.99484253,0,0.903602004
89.9985199,0,0.896848023
90.00389099,0,0.887093484
90.00740051,0,0.880823851
90.01079559,0,0.874823451
90.01423645,0,0.868805051
90.0198288,0,0.859126091
90.02333069,0,0.853168726
90.02679443,0,0.847339332
90.03022003,0,0.841635287
90.03639221,0,0.831465781
90.03980255,0,0.825953305
90.04325867,0,0.820425451
90.04675293,0,0.814896107
90.05287933,0,0.805306137
90.05632019,0,0.800022066
90.05984497,0,0.794666827
90.06365967,0,0.788934529
90.06970215,0,0.779962301
90.07312012,1,0.725406766
90.07646179,1,0.672611892
90.0799408,1,0.618206203
90.08607483,1,0.523314536
90.08946228,1,0.471924365
90.09290314,1,0.420295626
90.09635162,1,0.369134396
90.10176849,1,0.289685488
90.1051178,1,0.241447732
90.10866547,1,0.190930262
90.11206818,1,0.143060416
90.11552429,1,0.095004275
90.12098694,1,0.01994925
90.1245575,1,-0.028184693
90.12789154,1,-0.072572693
90.13132477,1,-0.117749579
90.13713837,1,-0.193329811
90.14070129,1,-0.238704503
90.14407349,1,-0.281109929
90.14746094,1,-0.323198617
90.15296936,1,-0.390817106
90.15646362,1,-0.43287009
90.1598053,1,-0.472584546
90.16362,1,-0.517378032
90.16938782,1,-0.584178329
90.17307282,1,-0.625970602
90.17649078,1,-0.664218426
90.17990875,1,-0.70199281
90.18569946,1,-0.765196204
90.18913269,1,-0.801879585
90.19261169,1,-0.838586211
90.1960907,1,-0.874825597
90.19969177,1,-0.911858022
90.20576477,1,-0.973484516
90.20921326,1,-1.007695794
90.21343994,1,-1.049092412
90.2170105,1,-1.083514929
90.22312927,1,-1.141720891
90.22655487,1,-1.173564434
90.22992706,1,-1.204509616
90.23613739,1,-1.26077795
90.23949432,1,-1.290482879
90.24306488,1,-1.321677327
90.2467041,1,-1.353041649
90.24998474,1,-1.380924702
90.25566101,1,-1.428565979
90.25909424,1,-1.45675683
90.26265717,1,-1.485627532
90.26616669,1,-1.513675809
90.2716217,1,-1.556682587
90.2750473,1,-1.583120108
90.27839661,1,-1.608624935
90.2820282,1,-1.635918617
90.28751373,1,-1.676561117
90.29097748,1,-1.701672792
90.29430389,1,-1.725460172
90.29779053,1,-1.750066042
90.30340576,1,-1.789147258
90.30691528,1,-1.813028812
90.3103714,1,-1.83621788
90.31369019,1,-1.858177781
90.31945038,1,-1.895784974
90.32286072,1,-1.917534709
90.32628632,1,-1.939080715
90.32975006,1,-1.960564137
90.33532715,1,-1.994668365
90.33879089,1,-2.015367985
90.34223938,1,-2.03568387
90.34571838,1,-2.055889368
90.34944916,1,-2.077246428
90.3549881,1,-2.10846591
90.35852814,1,-2.12796092
90.36205292,1,-2.147085667
90.36552429,1,-2.165643454
90.37100983,1,-2.194542646
90.37459564,1,-2.21299839
90.37800598,1,-2.230285645
90.38163757,1,-2.248428822
90.38739777,1,-2.276762962
90.39086151,1,-2.29338336
90.39522553,1,-2.31401372
90.39867401,1,-2.330011129
90.40473175,1,-2.357696295
90.40822601,1,-2.373248816
90.41288757,1,-2.393682957
90.41641998,1,-2.408854008
90.42183685,1,-2.431760788
90.42534638,1,-2.446250677
90.42886353,1,-2.460548639
90.43235779,1,-2.474534273
90.43795013,1,-2.496572733
90.44137573,1,-2.509739399
90.44487,1,-2.522966146
90.44842529,1,-2.536215305
90.45393372,1,-2.55641818
90.45748138,1,-2.569110394
90.46094513,1,-2.581305742
90.4643631,1,-2.593153238
90.470047,1,-2.612552643
90.47364807,1,-2.624529362
90.47709656,1,-2.635812283
90.48062897,1,-2.647189856
90.48654175,1,-2.665930271
90.48999023,1,-2.676567554
90.49351502,1,-2.687269926
90.49703217,1,-2.697777987
90.50315857,1,-2.715788841
90.50654602,1,-2.725469589
90.5100708,1,-2.735387087
90.51353455,1,-2.744976044
90.51973724,1,-2.761875391
90.52320862,1,-2.771064997
90.52661896,1,-2.779949427
90.53017426,1,-2.789066792
90.53640747,1,-2.804790974
90.53987885,1,-2.813297749
90.5434494,1,-2.821908474
90.54692841,1,-2.830160856
90.55315399,1,-2.844692945
90.55666351,1,-2.852651358
90.56014252,1,-2.86041379
90.56361389,1,-2.868035793
90.56977844,1,-2.881356239
90.57325745,1,-2.888661861
90.57683563,1,-2.896056414
90.58029175,1,-2.903082371
90.58631134,1,-2.915127039
90.58966827,1,-2.921660185
90.59344482,1,-2.928898096
90.59680176,1,-2.93522191
90.60258484,1,-2.945950985
90.60603333,1,-2.952182055
90.61063385,1,-2.960366249
90.61405945,1,-2.96633482
90.62057495,1,-2.977513313
90.62398529,1,-2.983194828
90.62841034,1,-2.990455389
90.63193512,1,-2.996125937
90.63835907,1,-3.006300688
90.64186096,1,-3.011691332
90.64533997,1,-3.016965389
90.64946747,1,-3.023128271
90.65493012,1,-3.031139851
90.65834045,1,-3.036024332
90.66177368,1,-3.04087019
90.66545868,1,-3.045995951
90.67147064,1,-3.054228783
90.67486572,1,-3.058760881
90.67849731,1,-3.063540459
90.6819458,1,-3.068011045
90.68749237,1,-3.075099707
90.69099426,1,-3.079473972
90.69437408,0,-3.045995712
90.69790649,0,-3.011281967
90.70336914,0,-2.958052635
90.70679474,0,-2.925117731
90.71025848,0,-2.892103434
90.71363831,0,-2.860174894
90.71962738,0,-2.804094553
90.72315979,0,-2.771540642
90.72668457,0,-2.739367008
90.73011017,0,-2.708400011
90.73366547,0,-2.676564932
90.73931885,0,-2.626445532
90.74275208,0,-2.596493483
90.74627686,0,-2.566044331
90.7497406,0,-2.536425829
90.75564575,0,-2.486437321
90.75909424,0,-2.457747459
90.76268005,0,-2.428217411
90.76608276,0,-2.400492191
90.7716217,0,-2.355816364
90.77507782,0,-2.328399658
90.77864838,0,-2.300368071
90.78206635,0,-2.273821592
90.7875824,0,-2.231419802
90.7910614,0,-2.205120564
90.79477692,0,-2.17732811
90.79839325,0,-2.150580645
90.80435181,0,-2.106990337
90.80834961,0,-2.078270197
90.81278229,0,-2.046809912
90.81629181,0,-2.022234201
90.82167816,0,-1.984914422
90.82526398,0,-1.960472107
90.82875824,0,-1.936909914
90.83226013,0,-1.913543224
90.83843994,0,-1.872739077
90.84197235,0,-1.849844694
90.8454895,0,-1.827288151
90.85201263,0,-1.785888553
90.85540009,0,-1.764803529
90.85883331,0,-1.743645906
90.86309052,0,-1.717673779
90.86860657,0,-1.684439301
90.87201691,0,-1.66422081
90.8755188,0,-1.643664002
90.87931061,0,-1.621629477
90.88256836,0,-1.602904081
90.88801575,0,-1.571884036
90.89147186,0,-1.552508235
90.89497376,0,-1.533067703
90.89849091,0,-1.513735056
90.90393066,0,-1.484129548
90.90737152,0,-1.465687752
90.9108429,0,-1.447260261
90.91441345,0,-1.428488374
90.91999817,0,-1.399416208
90.92346191,0,-1.381661654
90.92693329,0,-1.364036322
90.9303894,0,-1.346654058
90.93815613,0,-1.307957649
90.94160461,0,-1.291136384
90.94506836,0,-1.274396539
90.94857788,0,-1.257592082
90.95407867,0,-1.231498599
90.95744324,0,-1.21577096
90.96090698,0,-1.199723005
90.96445465,0,-1.183435678
90.9702301,0,-1.157166481
90.97364807,0,-1.141854048
90.97709656,0,-1.126541734
90.98046875,0,-1.111701488
90.9860611,0,-1.087304592
90.98949432,0,-1.072541952
90.99295044,0,-1.057811141
90.99630737,0,-1.043628931
91.00243378,0,-1.017966986
91.00585175,0,-1.003871918
91.00933838,0,-0.989617467
91.01302338,0,-0.97468394
91.01881409,0,-0.95143348
91.02240753,0,-0.937213957
91.0269928,0,-0.919231772
91.03043366,0,-0.905891001
91.03636932,0,-0.883073092
91.03981781,0,-0.870010316
91.04432678,0,-0.853075027
91.0478363,0,-0.840039074
91.05434418,0,-0.816073
91.05783844,0,-0.803408921
91.06123352,0,-0.791208565
91.0648346,0,-0.778374314
91.07030487,0,-0.759047806
91.07383728,0,-0.746732354
91.07732391,0,-0.734679639
91.08073425,0,-0.722989261
91.08630371,0,-0.704053462
91.08975983,0,-0.692459285
91.09323883,0,-0.68088448
91.09680939,0,-0.669103384
91.10282135,0,-0.649435043
91.10626984,0,-0.638314009
91.10974884,0,-0.62718606
91.11325836,0,-0.616052747
91.11945343,0,-0.596562624
91.12291718,0,-0.58582437
91.12637329,0,-0.575250268
91.12988281,0,-0.564666629
91.13608551,0,-0.546255052
91.13954926,0,-0.53628248
91.14306641,0,-0.526342034
91.14646912,0,-0.516912878
91.15277863,0,-0.499773324
91.15616608,0,-0.490923524
91.15975952,0,-0.481739193
91.16307831,0,-0.473457962
91.16936493,0,-0.458124667
91.17284393,0,-0.450013161
91.17626953,0,-0.442228675
91.17970276,0,-0.434626132
91.18599701,0,-0.421052784
91.18949127,0,-0.413888425
91.19295502,0,-0.406987071
91.19632721,0,-0.400459856
91.20253754,0,-0.388779461
91.20600128,0,-0.382612139
91.21001434,0,-0.375685573
91.21347809,0,-0.369923294
91.21961975,0,-0.360031486
91.22315216,0,-0.354670256
91.22650147,0,-0.349760592
91.23112488,0,-0.343206793
91.23677826,0,-0.335564762
91.24025726,0,-0.331135571
91.24365997,0,-0.326963127
91.24808502,0,-0.321736336
91.25370026,0,-0.315426588
91.257164,0,-0.311781019
91.26182556,0,-0.30707249
91.26540375,0,-0.303658366
91.27125549,0,-0.298318714
91.27470398,0,-0.295401722
91.27811432,0,-0.292645603
91.28186798,0,-0.289748728
91.28736115,0,-0.285724282
91.29081726,0,-0.28338474
91.29438019,0,-0.281092674
91.2978363,0,-0.278985888
91.30342102,0,-0.275759131
91.30686951,0,-0.273938715
91.31039429,0,-0.2721816
91.31380463,0,-0.270580888
91.31949616,0,-0.267634392
91.32296753,0,-0.265560508
91.32640076,0,-0.263343871
91.32995606,0,-0.260881901
91.335495,0,-0.256783575
91.33895111,0,-0.253978848
91.34243774,0,-0.250999689
91.34577179,0,-0.248011261
91.34919739,0,-0.244808361
91.35460663,0,-0.239543676
91.35807037,0,-0.235972121
91.3615799,0,-0.232231066
91.36502838,0,-0.228438675
91.37041473,0,-0.222344726
91.37388611,0,-0.218254507
91.37738037,0,-0.214039266
91.38076782,0,-0.209862098
91.38619232,0,-0.203039572
91.38961792,0,-0.198603943
91.39313507,0,-0.193974212
91.39649963,0,-0.189475462
91.40258789,0,-0.181221336
91.40602112,0,-0.176458612
91.40951538,0,-0.171555862
91.41284943,0,-0.166827828
91.41893768,0,-0.158113003
91.42235565,0,-0.153143853
91.42610931,0,-0.147645533
91.42983246,0,-0.142150849
91.43552399,0,-0.133694828
91.43894959,0,-0.128558919
91.44334412,0,-0.121940076
91.44696045,0,-0.116464972
91.45298004,0,-0.107318312
91.45639038,0,-0.102109797
91.46107483,0,-0.094939843
91.46461487,0,-0.089508422
91.47074127,0,-0.080096617
91.47435761,0,-0.074532449
91.47767639,0,-0.069424659
91.48130798,0,-0.063835807
91.4867096,0,-0.055526163
91.49016571,0,-0.050215118
91.4936676,0,-0.044839729
91.49711609,0,-0.039553713
91.50297546,0,-0.030586809
91.50643921,0,-0.025303055
91.50989533,0,-0.020042947
91.51331329,0,-0.014853843
91.51937103,0,-0.00568162
91.52283478,0,-0.000463786
91.52626038,0,0.004679851
91.52962494,0,0.009714743
91.53580475,0,0.018930214
91.53922272,0,0.023992896
91.5426712,0,0.02908038
91.5460434,0,0.034034524
91.55223084,0,0.043086182
91.55570984,0,0.048134856
91.5590744,-1,0.120282173
91.56263733,-1,0.196158797
91.56864166,-1,0.323055834
91.57216644,-1,0.396556258
91.57556152,-1,0.466766477
91.57909393,-1,0.539220691
91.58260346,-1,0.61058259
91.58802033,-1,0.719765067
91.59150696,-1,0.789079845
91.59493256,-1,0.856569946
91.59843445,-1,0.92494905
91.60388947,-1,1.03048861
91.6074295,-1,1.097993612
91.61076355,-1,1.160971403
91.61420441,-1,1.225387216
91.61966705,-1,1.326707602
91.62332153,-1,1.393492341
91.62670136,-1,1.454645753
91.62997437,-1,1.513321996
91.63593292,-1,1.619189024
91.63970184,-1,1.68506062
91.64375305,-1,1.75513196
91.64731598,-1,1.816068769
91.65403748,-1,1.929892063
91.65745544,-1,1.986691594
91.66087341,-1,2.042947769
91.66579437,-1,2.123163939
91.67125702,-1,2.210974455
91.67467499,-1,2.265065908
91.67915344,-1,2.335247993
91.68264771,-1,2.389302731
91.68893433,-1,2.485571861
91.6924057,-1,2.537759066
91.69608307,-1,2.592479467
91.7017746,-1,2.676250935
91.70517731,-1,2.725486279
91.70864105,-1,2.775091648
91.71214294,-1,2.824717283
91.71574402,-1,2.875203133
91.72119141,-1,2.950728178
91.724617,-1,2.997420311
91.72814941,-1,3.045050621
91.73189545,-1,3.094996452
91.73776245,-1,3.17228508
91.7412796,-1,3.217741489
91.74488831,-1,3.263843775
91.7483139,-1,3.307084084
91.75374603,-1,3.374867201
91.75722504,-1,3.417482853
91.76059723,-1,3.458296776
91.76402283,-1,3.499272108
91.76942444,-1,3.563107491
91.77288055,-1,3.603169441
91.77635193,-1,3.642906427
91.77972412,-1,3.681018829
91.78579712,-1,3.748800278
91.78925324,-1,3.786498785
91.79272461,-1,3.823863506
91.79608154,-1,3.859510899
91.80216217,-1,3.923231363
91.80562592,-1,3.958652496
91.80912018,-1,3.993882179
91.81256867,-1,4.028149605
91.81854248,-1,4.086654663
91.8219986,-1,4.119645119
91.82546997,-1,4.152283192
91.8289032,-1,4.184067726
91.83498383,-1,4.239496231
91.83838654,-1,4.269656181
91.84188843,-1,4.300201416
91.84532929,-1,4.329715252
91.84882355,-1,4.35918951
91.85431671,-1,4.40473032
91.85799408,-1,4.434382439
91.86178589,-1,4.464381218
91.86537933,-1,4.492248058
91.87176514,-1,4.54082346
91.87534332,-1,4.567101002
91.87893677,-1,4.592961788
91.88254547,-1,4.61839962
91.88803864,-1,4.656307697
91.89154816,-1,4.679737091
91.89515686,-1,4.703310966
91.89871979,-1,4.726060867
91.90492249,-1,4.764765263
91.90839386,-1,4.785551071
91.91183472,-1,4.805670261
91.91816711,-1,4.841814995
91.92162323,-1,4.860659599
91.92508698,-1,4.879065037
91.92852783,-1,4.89687109
91.93208313,-1,4.914780617
91.9375,-1,4.941300392
91.94087982,-1,4.957120419
91.94436646,-1,4.972974777
91.9479599,-1,4.988821983
91.95349121,-1,5.012435436
91.95692444,-1,5.026350975
91.96044159,-1,5.040137768
91.96387482,-1,5.053129196
91.96938324,0,4.971360683
91.97284699,0,4.920555592
91.97631836,0,4.870053291
91.97964478,0,4.822072029
91.985672,0,4.735867977
91.98910523,0,4.687538147
91.99256134,0,4.639343262
91.99591827,0,4.592982769
92.00205231,0,4.509077072
92.00550842,0,4.462637424
92.00894165,0,4.416975975
92.01255798,0,4.369371891
92.01846314,0,4.292484283
92.02188873,0,4.248680592
92.02533722,0,4.205047607
92.028862,0,4.160924435
92.03234863,0,4.117755413
92.03781891,0,4.050762177
92.04124451,0,4.00952673
